country,is_eu,year,month,ai_job_count,population,pop_year_used,total_job_count
EG,0,2019,9,86,107553158,2019,
EG,0,2019,10,108,107553158,2019,
EG,0,2019,11,92,107553158,2019,
EG,0,2019,12,53,107553158,2019,
EG,0,2020,1,45,109315124,2020,
EG,0,2020,2,51,109315124,2020,
EG,0,2020,3,53,109315124,2020,
EG,0,2020,4,46,109315124,2020,
EG,0,2020,5,49,109315124,2020,
EG,0,2020,6,135,109315124,2020,
EG,0,2020,7,132,109315124,2020,
EG,0,2020,8,84,109315124,2020,
EG,0,2020,9,79,109315124,2020,
EG,0,2020,10,74,109315124,2020,
EG,0,2020,11,46,109315124,2020,
EG,0,2020,12,27,109315124,2020,
EG,0,2021,1,76,110957008,2021,
EG,0,2021,2,716,110957008,2021,
EG,0,2021,3,1458,110957008,2021,
EG,0,2021,4,1659,110957008,2021,
EG,0,2021,5,838,110957008,2021,
EG,0,2021,6,1421,110957008,2021,
EG,0,2021,7,68,110957008,2021,
EG,0,2021,8,46,110957008,2021,
EG,0,2021,9,39,110957008,2021,
EG,0,2021,10,40,110957008,2021,
EG,0,2021,11,33,110957008,2021,
EG,0,2021,12,109,110957008,2021,
EG,0,2022,1,179,112618250,2022,
EG,0,2022,2,116,112618250,2022,
EG,0,2022,3,277,112618250,2022,
EG,0,2022,4,469,112618250,2022,
EG,0,2022,5,484,112618250,2022,
EG,0,2022,6,600,112618250,2022,
EG,0,2022,7,435,112618250,2022,
EG,0,2022,8,245,112618250,2022,
EG,0,2022,9,189,112618250,2022,
EG,0,2022,10,186,112618250,2022,
EG,0,2022,11,519,112618250,2022,
EG,0,2022,12,331,112618250,2022,
EG,0,2023,1,512,114535772,2023,
EG,0,2023,2,590,114535772,2023,
EG,0,2023,3,427,114535772,2023,
EG,0,2023,4,375,114535772,2023,
EG,0,2023,5,495,114535772,2023,
EG,0,2023,6,357,114535772,2023,
EG,0,2023,7,428,114535772,2023,
EG,0,2023,8,306,114535772,2023,
EG,0,2023,9,246,114535772,2023,
EG,0,2023,10,279,114535772,2023,
EG,0,2023,11,342,114535772,2023,
EG,0,2023,12,312,114535772,2023,
EG,0,2024,1,268,116538258,2024,
EG,0,2024,2,186,116538258,2024,
EG,0,2024,3,267,116538258,2024,
EG,0,2024,4,239,116538258,2024,
EG,0,2024,5,214,116538258,2024,
EG,0,2024,6,222,116538258,2024,
EG,0,2024,7,365,116538258,2024,
EG,0,2024,8,348,116538258,2024,
EG,0,2024,9,365,116538258,2024,
EG,0,2024,10,353,116538258,2024,
EG,0,2024,11,246,116538258,2024,
EG,0,2024,12,298,116538258,2024,
EG,0,2025,1,518,116538258,2024,
EG,0,2025,2,341,116538258,2024,
EG,0,2025,3,423,116538258,2024,
EG,0,2025,4,418,116538258,2024,
EG,0,2025,5,485,116538258,2024,
EG,0,2025,6,331,116538258,2024,
EG,0,2025,7,624,116538258,2024,
EG,0,2025,8,526,116538258,2024,
EG,0,2025,9,426,116538258,2024,
EG,0,2025,10,589,116538258,2024,
EG,0,2025,11,509,116538258,2024,
EG,0,2025,12,222,116538258,2024,
EG,0,2026,1,28,116538258,2024,
EG,0,2026,2,0,116538258,2024,
EG,0,2026,3,0,116538258,2024,
EG,0,2026,4,0,116538258,2024,
EG,0,2026,5,0,116538258,2024,
EG,0,2026,6,0,116538258,2024,
EG,0,2026,7,0,116538258,2024,
EG,0,2026,8,0,116538258,2024,
EG,0,2026,9,0,116538258,2024,
EG,0,2026,10,0,116538258,2024,
EG,0,2026,11,0,116538258,2024,
EG,0,2026,12,0,116538258,2024,
EL,1,2018,1,1,10732882,2018,180.0
EL,1,2018,2,0,10732882,2018,147.0
EL,1,2018,3,0,10732882,2018,222.0
EL,1,2018,4,1,10732882,2018,169.0
EL,1,2018,5,1,10732882,2018,283.0
EL,1,2018,6,30,10732882,2018,187.0
EL,1,2018,7,1,10732882,2018,79.0
EL,1,2018,8,1,10732882,2018,94.0
EL,1,2018,9,1,10732882,2018,300.0
EL,1,2018,10,0,10732882,2018,229.0
EL,1,2018,11,2,10732882,2018,397.0
EL,1,2018,12,249,10732882,2018,3680.0
EL,1,2019,1,270,10721582,2019,6094.0
EL,1,2019,2,254,10721582,2019,4572.0
EL,1,2019,3,305,10721582,2019,4256.0
EL,1,2019,4,215,10721582,2019,4041.0
EL,1,2019,5,274,10721582,2019,4457.0
EL,1,2019,6,197,10721582,2019,3390.0
EL,1,2019,7,166,10721582,2019,3185.0
EL,1,2019,8,73,10721582,2019,3112.0
EL,1,2019,9,198,10721582,2019,3439.0
EL,1,2019,10,32,10721582,2019,2986.0
EL,1,2019,11,217,10721582,2019,3362.0
EL,1,2019,12,146,10721582,2019,6514.0
EL,1,2020,1,125,10698599,2020,9810.0
EL,1,2020,2,112,10698599,2020,6354.0
EL,1,2020,3,94,10698599,2020,5283.0
EL,1,2020,4,145,10698599,2020,3324.0
EL,1,2020,5,55,10698599,2020,5503.0
EL,1,2020,6,51,10698599,2020,6409.0
EL,1,2020,7,65,10698599,2020,11650.0
EL,1,2020,8,28,10698599,2020,7176.0
EL,1,2020,9,63,10698599,2020,9846.0
EL,1,2020,10,75,10698599,2020,9980.0
EL,1,2020,11,62,10698599,2020,6734.0
EL,1,2020,12,89,10698599,2020,6657.0
EL,1,2021,1,81,10569207,2021,9993.0
EL,1,2021,2,158,10569207,2021,8540.0
EL,1,2021,3,150,10569207,2021,9555.0
EL,1,2021,4,168,10569207,2021,10659.0
EL,1,2021,5,276,10569207,2021,10735.0
EL,1,2021,6,101,10569207,2021,7555.0
EL,1,2021,7,127,10569207,2021,7547.0
EL,1,2021,8,123,10569207,2021,6182.0
EL,1,2021,9,117,10569207,2021,10136.0
EL,1,2021,10,96,10569207,2021,9865.0
EL,1,2021,11,43,10569207,2021,5574.0
EL,1,2021,12,73,10569207,2021,4474.0
EL,1,2022,1,143,10436882,2022,6203.0
EL,1,2022,2,135,10436882,2022,11834.0
EL,1,2022,3,126,10436882,2022,20129.0
EL,1,2022,4,157,10436882,2022,14115.0
EL,1,2022,5,98,10436882,2022,13438.0
EL,1,2022,6,99,10436882,2022,14882.0
EL,1,2022,7,85,10436882,2022,12899.0
EL,1,2022,8,61,10436882,2022,13651.0
EL,1,2022,9,48,10436882,2022,8518.0
EL,1,2022,10,63,10436882,2022,6959.0
EL,1,2022,11,50,10436882,2022,10191.0
EL,1,2022,12,75,10436882,2022,9922.0
EL,1,2023,1,164,10407351,2023,14408.0
EL,1,2023,2,84,10407351,2023,10547.0
EL,1,2023,3,167,10407351,2023,11661.0
EL,1,2023,4,154,10407351,2023,12219.0
EL,1,2023,5,114,10407351,2023,15275.0
EL,1,2023,6,177,10407351,2023,17339.0
EL,1,2023,7,125,10407351,2023,11909.0
EL,1,2023,8,90,10407351,2023,7900.0
EL,1,2023,9,116,10407351,2023,8932.0
EL,1,2023,10,117,10407351,2023,12787.0
EL,1,2023,11,214,10407351,2023,23439.0
EL,1,2023,12,260,10407351,2023,20202.0
EL,1,2024,1,321,10405134,2024,39422.0
EL,1,2024,2,214,10405134,2024,21244.0
EL,1,2024,3,130,10405134,2024,17721.0
EL,1,2024,4,153,10405134,2024,19988.0
EL,1,2024,5,136,10405134,2024,12661.0
EL,1,2024,6,141,10405134,2024,13235.0
EL,1,2024,7,195,10405134,2024,12131.0
EL,1,2024,8,146,10405134,2024,8699.0
EL,1,2024,9,186,10405134,2024,12629.0
EL,1,2024,10,199,10405134,2024,10718.0
EL,1,2024,11,184,10405134,2024,14785.0
EL,1,2024,12,118,10405134,2024,12147.0
EL,1,2025,1,186,10405134,2024,23166.0
EL,1,2025,2,215,10405134,2024,20684.0
EL,1,2025,3,167,10405134,2024,15782.0
EL,1,2025,4,176,10405134,2024,14365.0
EL,1,2025,5,248,10405134,2024,15879.0
EL,1,2025,6,196,10405134,2024,12697.0
EL,1,2025,7,260,10405134,2024,11786.0
EL,1,2025,8,146,10405134,2024,6848.0
EL,1,2025,9,236,10405134,2024,11701.0
EL,1,2025,10,278,10405134,2024,12150.0
EL,1,2025,11,213,10405134,2024,12524.0
EL,1,2025,12,73,10405134,2024,14303.0
EL,1,2026,1,2,10405134,2024,408.0
EL,1,2026,2,0,10405134,2024,0.0
EL,1,2026,3,0,10405134,2024,0.0
EL,1,2026,4,0,10405134,2024,0.0
EL,1,2026,5,0,10405134,2024,0.0
EL,1,2026,6,0,10405134,2024,0.0
EL,1,2026,7,0,10405134,2024,0.0
EL,1,2026,8,0,10405134,2024,0.0
EL,1,2026,9,0,10405134,2024,0.0
EL,1,2026,10,0,10405134,2024,0.0
EL,1,2026,11,0,10405134,2024,0.0
EL,1,2026,12,0,10405134,2024,0.0
ES,1,2018,1,63,46782011,2018,15868.0
ES,1,2018,2,92,46782011,2018,25404.0
ES,1,2018,3,165,46782011,2018,48837.0
ES,1,2018,4,381,46782011,2018,82530.0
ES,1,2018,5,376,46782011,2018,85230.0
ES,1,2018,6,329,46782011,2018,85101.0
ES,1,2018,7,337,46782011,2018,92970.0
ES,1,2018,8,179,46782011,2018,46011.0
ES,1,2018,9,242,46782011,2018,57664.0
ES,1,2018,10,357,46782011,2018,87148.0
ES,1,2018,11,838,46782011,2018,160873.0
ES,1,2018,12,604,46782011,2018,112456.0
ES,1,2019,1,424,47118501,2019,105806.0
ES,1,2019,2,497,47118501,2019,106861.0
ES,1,2019,3,660,47118501,2019,135064.0
ES,1,2019,4,741,47118501,2019,121512.0
ES,1,2019,5,809,47118501,2019,142388.0
ES,1,2019,6,851,47118501,2019,134328.0
ES,1,2019,7,920,47118501,2019,143534.0
ES,1,2019,8,728,47118501,2019,113253.0
ES,1,2019,9,1198,47118501,2019,150669.0
ES,1,2019,10,1073,47118501,2019,153686.0
ES,1,2019,11,472,47118501,2019,83655.0
ES,1,2019,12,387,47118501,2019,62747.0
ES,1,2020,1,430,47359424,2020,106724.0
ES,1,2020,2,393,47359424,2020,88606.0
ES,1,2020,3,442,47359424,2020,64857.0
ES,1,2020,4,425,47359424,2020,59409.0
ES,1,2020,5,480,47359424,2020,77159.0
ES,1,2020,6,470,47359424,2020,74555.0
ES,1,2020,7,941,47359424,2020,102817.0
ES,1,2020,8,662,47359424,2020,91543.0
ES,1,2020,9,693,47359424,2020,96213.0
ES,1,2020,10,960,47359424,2020,110811.0
ES,1,2020,11,742,47359424,2020,106023.0
ES,1,2020,12,641,47359424,2020,103665.0
ES,1,2021,1,691,47443821,2021,104282.0
ES,1,2021,2,1098,47443821,2021,104154.0
ES,1,2021,3,1074,47443821,2021,100283.0
ES,1,2021,4,727,47443821,2021,90262.0
ES,1,2021,5,1615,47443821,2021,151527.0
ES,1,2021,6,892,47443821,2021,113362.0
ES,1,2021,7,613,47443821,2021,74321.0
ES,1,2021,8,575,47443821,2021,72254.0
ES,1,2021,9,675,47443821,2021,90971.0
ES,1,2021,10,694,47443821,2021,89550.0
ES,1,2021,11,546,47443821,2021,68040.0
ES,1,2021,12,1521,47443821,2021,112174.0
ES,1,2022,1,2909,47786102,2022,143486.0
ES,1,2022,2,1169,47786102,2022,129089.0
ES,1,2022,3,1243,47786102,2022,162606.0
ES,1,2022,4,1050,47786102,2022,122081.0
ES,1,2022,5,931,47786102,2022,113061.0
ES,1,2022,6,1319,47786102,2022,128587.0
ES,1,2022,7,1427,47786102,2022,146369.0
ES,1,2022,8,2073,47786102,2022,160893.0
ES,1,2022,9,2360,47786102,2022,123077.0
ES,1,2022,10,2127,47786102,2022,108271.0
ES,1,2022,11,3344,47786102,2022,174098.0
ES,1,2022,12,2548,47786102,2022,123980.0
ES,1,2023,1,3371,48352528,2023,182037.0
ES,1,2023,2,4503,48352528,2023,193666.0
ES,1,2023,3,3762,48352528,2023,184602.0
ES,1,2023,4,2451,48352528,2023,125331.0
ES,1,2023,5,2673,48352528,2023,163682.0
ES,1,2023,6,2367,48352528,2023,164413.0
ES,1,2023,7,2019,48352528,2023,130679.0
ES,1,2023,8,1441,48352528,2023,86409.0
ES,1,2023,9,1739,48352528,2023,106103.0
ES,1,2023,10,1939,48352528,2023,139973.0
ES,1,2023,11,2554,48352528,2023,147369.0
ES,1,2023,12,2892,48352528,2023,156461.0
ES,1,2024,1,4625,48848840,2024,236509.0
ES,1,2024,2,4157,48848840,2024,237511.0
ES,1,2024,3,3987,48848840,2024,203541.0
ES,1,2024,4,3230,48848840,2024,169058.0
ES,1,2024,5,2889,48848840,2024,158443.0
ES,1,2024,6,2840,48848840,2024,130050.0
ES,1,2024,7,2518,48848840,2024,122939.0
ES,1,2024,8,2276,48848840,2024,89718.0
ES,1,2024,9,2272,48848840,2024,104743.0
ES,1,2024,10,2379,48848840,2024,109695.0
ES,1,2024,11,2547,48848840,2024,103783.0
ES,1,2024,12,2079,48848840,2024,107340.0
ES,1,2025,1,3671,48848840,2024,192756.0
ES,1,2025,2,2991,48848840,2024,127213.0
ES,1,2025,3,3343,48848840,2024,132883.0
ES,1,2025,4,2437,48848840,2024,110869.0
ES,1,2025,5,2348,48848840,2024,124917.0
ES,1,2025,6,2966,48848840,2024,131689.0
ES,1,2025,7,2928,48848840,2024,117052.0
ES,1,2025,8,4721,48848840,2024,137235.0
ES,1,2025,9,2766,48848840,2024,118142.0
ES,1,2025,10,2504,48848840,2024,103369.0
ES,1,2025,11,2927,48848840,2024,101273.0
ES,1,2025,12,740,48848840,2024,86059.0
ES,1,2026,1,50,48848840,2024,4293.0
ES,1,2026,2,0,48848840,2024,0.0
ES,1,2026,3,0,48848840,2024,0.0
ES,1,2026,4,0,48848840,2024,0.0
ES,1,2026,5,0,48848840,2024,0.0
ES,1,2026,6,0,48848840,2024,0.0
ES,1,2026,7,0,48848840,2024,0.0
ES,1,2026,8,0,48848840,2024,0.0
ES,1,2026,9,0,48848840,2024,0.0
ES,1,2026,10,0,48848840,2024,0.0
ES,1,2026,11,0,48848840,2024,0.0
ES,1,2026,12,0,48848840,2024,0.0
FI,1,2018,1,0,5515525,2018,240.0
FI,1,2018,2,0,5515525,2018,182.0
FI,1,2018,3,2,5515525,2018,349.0
FI,1,2018,4,6,5515525,2018,277.0
FI,1,2018,5,2,5515525,2018,402.0
FI,1,2018,6,3,5515525,2018,331.0
FI,1,2018,7,3,5515525,2018,387.0
FI,1,2018,8,17,5515525,2018,1485.0
FI,1,2018,9,25,5515525,2018,5068.0
FI,1,2018,10,34,5515525,2018,5179.0
FI,1,2018,11,71,5515525,2018,6615.0
FI,1,2018,12,35,5515525,2018,5958.0
FI,1,2019,1,67,5521606,2019,18553.0
FI,1,2019,2,73,5521606,2019,21035.0
FI,1,2019,3,55,5521606,2019,10553.0
FI,1,2019,4,49,5521606,2019,12061.0
FI,1,2019,5,49,5521606,2019,12603.0
FI,1,2019,6,40,5521606,2019,7844.0
FI,1,2019,7,27,5521606,2019,9438.0
FI,1,2019,8,40,5521606,2019,8158.0
FI,1,2019,9,50,5521606,2019,9996.0
FI,1,2019,10,53,5521606,2019,10164.0
FI,1,2019,11,45,5521606,2019,9390.0
FI,1,2019,12,35,5521606,2019,7734.0
FI,1,2020,1,67,5529543,2020,19726.0
FI,1,2020,2,29,5529543,2020,14144.0
FI,1,2020,3,33,5529543,2020,9303.0
FI,1,2020,4,27,5529543,2020,6090.0
FI,1,2020,5,28,5529543,2020,10902.0
FI,1,2020,6,24,5529543,2020,8244.0
FI,1,2020,7,25,5529543,2020,16202.0
FI,1,2020,8,50,5529543,2020,19100.0
FI,1,2020,9,39,5529543,2020,15619.0
FI,1,2020,10,61,5529543,2020,24251.0
FI,1,2020,11,58,5529543,2020,22053.0
FI,1,2020,12,47,5529543,2020,17336.0
FI,1,2021,1,57,5541017,2021,18141.0
FI,1,2021,2,84,5541017,2021,42004.0
FI,1,2021,3,77,5541017,2021,33187.0
FI,1,2021,4,76,5541017,2021,29745.0
FI,1,2021,5,100,5541017,2021,16515.0
FI,1,2021,6,18,5541017,2021,6014.0
FI,1,2021,7,18,5541017,2021,6520.0
FI,1,2021,8,28,5541017,2021,6355.0
FI,1,2021,9,22,5541017,2021,5895.0
FI,1,2021,10,14,5541017,2021,4376.0
FI,1,2021,11,16,5541017,2021,3528.0
FI,1,2021,12,18,5541017,2021,7228.0
FI,1,2022,1,61,5556106,2022,35294.0
FI,1,2022,2,143,5556106,2022,34165.0
FI,1,2022,3,286,5556106,2022,52259.0
FI,1,2022,4,191,5556106,2022,26855.0
FI,1,2022,5,214,5556106,2022,30983.0
FI,1,2022,6,231,5556106,2022,41617.0
FI,1,2022,7,451,5556106,2022,53523.0
FI,1,2022,8,197,5556106,2022,32252.0
FI,1,2022,9,145,5556106,2022,21691.0
FI,1,2022,10,203,5556106,2022,17443.0
FI,1,2022,11,192,5556106,2022,15805.0
FI,1,2022,12,127,5556106,2022,9282.0
FI,1,2023,1,153,5583911,2023,20208.0
FI,1,2023,2,127,5583911,2023,22325.0
FI,1,2023,3,92,5583911,2023,20071.0
FI,1,2023,4,82,5583911,2023,12706.0
FI,1,2023,5,88,5583911,2023,12270.0
FI,1,2023,6,89,5583911,2023,10091.0
FI,1,2023,7,58,5583911,2023,12899.0
FI,1,2023,8,117,5583911,2023,20498.0
FI,1,2023,9,108,5583911,2023,18156.0
FI,1,2023,10,96,5583911,2023,15390.0
FI,1,2023,11,192,5583911,2023,28883.0
FI,1,2023,12,208,5583911,2023,27020.0
FI,1,2024,1,350,5619911,2024,55847.0
FI,1,2024,2,159,5619911,2024,23522.0
FI,1,2024,3,192,5619911,2024,19870.0
FI,1,2024,4,189,5619911,2024,19436.0
FI,1,2024,5,220,5619911,2024,29907.0
FI,1,2024,6,119,5619911,2024,25082.0
FI,1,2024,7,107,5619911,2024,17267.0
FI,1,2024,8,110,5619911,2024,20722.0
FI,1,2024,9,124,5619911,2024,15886.0
FI,1,2024,10,160,5619911,2024,13789.0
FI,1,2024,11,194,5619911,2024,16899.0
FI,1,2024,12,261,5619911,2024,23979.0
FI,1,2025,1,374,5619911,2024,29121.0
FI,1,2025,2,404,5619911,2024,32543.0
FI,1,2025,3,483,5619911,2024,39955.0
FI,1,2025,4,463,5619911,2024,36035.0
FI,1,2025,5,370,5619911,2024,28431.0
FI,1,2025,6,362,5619911,2024,20623.0
FI,1,2025,7,375,5619911,2024,20029.0
FI,1,2025,8,253,5619911,2024,22028.0
FI,1,2025,9,250,5619911,2024,20918.0
FI,1,2025,10,330,5619911,2024,27729.0
FI,1,2025,11,452,5619911,2024,26908.0
FI,1,2025,12,114,5619911,2024,24510.0
FI,1,2026,1,0,5619911,2024,589.0
FI,1,2026,2,0,5619911,2024,0.0
FI,1,2026,3,0,5619911,2024,0.0
FI,1,2026,4,0,5619911,2024,0.0
FI,1,2026,5,0,5619911,2024,0.0
FI,1,2026,6,0,5619911,2024,0.0
FI,1,2026,7,0,5619911,2024,0.0
FI,1,2026,8,0,5619911,2024,0.0
FI,1,2026,9,0,5619911,2024,0.0
FI,1,2026,10,0,5619911,2024,0.0
FI,1,2026,11,0,5619911,2024,0.0
FI,1,2026,12,0,5619911,2024,0.0
FR,1,2018,1,35,67158348,2018,6566.0
FR,1,2018,2,156,67158348,2018,36689.0
FR,1,2018,3,475,67158348,2018,206661.0
FR,1,2018,4,428,67158348,2018,195459.0
FR,1,2018,5,684,67158348,2018,297765.0
FR,1,2018,6,527,67158348,2018,208878.0
FR,1,2018,7,889,67158348,2018,312726.0
FR,1,2018,8,394,67158348,2018,149555.0
FR,1,2018,9,747,67158348,2018,208650.0
FR,1,2018,10,993,67158348,2018,230223.0
FR,1,2018,11,2139,67158348,2018,443770.0
FR,1,2018,12,1655,67158348,2018,426666.0
FR,1,2019,1,1108,67382061,2019,387268.0
FR,1,2019,2,1019,67382061,2019,303766.0
FR,1,2019,3,1025,67382061,2019,293716.0
FR,1,2019,4,980,67382061,2019,280292.0
FR,1,2019,5,1035,67382061,2019,271972.0
FR,1,2019,6,850,67382061,2019,214533.0
FR,1,2019,7,1215,67382061,2019,333069.0
FR,1,2019,8,811,67382061,2019,163596.0
FR,1,2019,9,1350,67382061,2019,293274.0
FR,1,2019,10,1408,67382061,2019,314436.0
FR,1,2019,11,829,67382061,2019,222296.0
FR,1,2019,12,1028,67382061,2019,298753.0
FR,1,2020,1,1641,67601110,2020,493937.0
FR,1,2020,2,1447,67601110,2020,410663.0
FR,1,2020,3,1412,67601110,2020,336130.0
FR,1,2020,4,1127,67601110,2020,243687.0
FR,1,2020,5,1321,67601110,2020,402432.0
FR,1,2020,6,1479,67601110,2020,484665.0
FR,1,2020,7,2111,67601110,2020,652430.0
FR,1,2020,8,1596,67601110,2020,527036.0
FR,1,2020,9,2150,67601110,2020,651158.0
FR,1,2020,10,2708,67601110,2020,614481.0
FR,1,2020,11,2269,67601110,2020,477113.0
FR,1,2020,12,2230,67601110,2020,418172.0
FR,1,2021,1,2774,67842811,2021,701378.0
FR,1,2021,2,2305,67842811,2021,481935.0
FR,1,2021,3,3837,67842811,2021,723025.0
FR,1,2021,4,2688,67842811,2021,706306.0
FR,1,2021,5,5043,67842811,2021,794618.0
FR,1,2021,6,1941,67842811,2021,378585.0
FR,1,2021,7,2146,67842811,2021,400479.0
FR,1,2021,8,1971,67842811,2021,344940.0
FR,1,2021,9,3804,67842811,2021,721529.0
FR,1,2021,10,6375,67842811,2021,923606.0
FR,1,2021,11,2748,67842811,2021,488495.0
FR,1,2021,12,5555,67842811,2021,1026141.0
FR,1,2022,1,5130,68184457,2022,1104547.0
FR,1,2022,2,4822,68184457,2022,954542.0
FR,1,2022,3,7622,68184457,2022,1587760.0
FR,1,2022,4,5706,68184457,2022,1127317.0
FR,1,2022,5,4398,68184457,2022,986708.0
FR,1,2022,6,5312,68184457,2022,1299187.0
FR,1,2022,7,6658,68184457,2022,1402375.0
FR,1,2022,8,5425,68184457,2022,1308666.0
FR,1,2022,9,5284,68184457,2022,1221629.0
FR,1,2022,10,5151,68184457,2022,1038267.0
FR,1,2022,11,4782,68184457,2022,1036879.0
FR,1,2022,12,4536,68184457,2022,1038894.0
FR,1,2023,1,5991,68372286,2023,1289965.0
FR,1,2023,2,5125,68372286,2023,1143146.0
FR,1,2023,3,6796,68372286,2023,1486253.0
FR,1,2023,4,5450,68372286,2023,1125120.0
FR,1,2023,5,5102,68372286,2023,1265265.0
FR,1,2023,6,5092,68372286,2023,1557204.0
FR,1,2023,7,5142,68372286,2023,1133499.0
FR,1,2023,8,4130,68372286,2023,842577.0
FR,1,2023,9,5950,68372286,2023,1064622.0
FR,1,2023,10,9317,68372286,2023,1529461.0
FR,1,2023,11,4795,68372286,2023,1149539.0
FR,1,2023,12,4861,68372286,2023,877272.0
FR,1,2024,1,7612,68551653,2024,1837884.0
FR,1,2024,2,5356,68551653,2024,1470108.0
FR,1,2024,3,6480,68551653,2024,1873028.0
FR,1,2024,4,6650,68551653,2024,1886085.0
FR,1,2024,5,5543,68551653,2024,1358311.0
FR,1,2024,6,5232,68551653,2024,1055086.0
FR,1,2024,7,5878,68551653,2024,976277.0
FR,1,2024,8,3988,68551653,2024,798890.0
FR,1,2024,9,5323,68551653,2024,961974.0
FR,1,2024,10,5176,68551653,2024,963628.0
FR,1,2024,11,4905,68551653,2024,847852.0
FR,1,2024,12,6584,68551653,2024,1540874.0
FR,1,2025,1,10359,68551653,2024,1855189.0
FR,1,2025,2,4875,68551653,2024,983802.0
FR,1,2025,3,5473,68551653,2024,1074756.0
FR,1,2025,4,5256,68551653,2024,957583.0
FR,1,2025,5,5178,68551653,2024,990475.0
FR,1,2025,6,4744,68551653,2024,1061370.0
FR,1,2025,7,4892,68551653,2024,975078.0
FR,1,2025,8,2983,68551653,2024,685139.0
FR,1,2025,9,4761,68551653,2024,795864.0
FR,1,2025,10,5855,68551653,2024,766528.0
FR,1,2025,11,5202,68551653,2024,715357.0
FR,1,2025,12,1419,68551653,2024,680776.0
FR,1,2026,1,54,68551653,2024,23382.0
FR,1,2026,2,0,68551653,2024,0.0
FR,1,2026,3,0,68551653,2024,0.0
FR,1,2026,4,0,68551653,2024,0.0
FR,1,2026,5,0,68551653,2024,0.0
FR,1,2026,6,0,68551653,2024,0.0
FR,1,2026,7,0,68551653,2024,0.0
FR,1,2026,8,0,68551653,2024,0.0
FR,1,2026,9,0,68551653,2024,0.0
FR,1,2026,10,0,68551653,2024,0.0
FR,1,2026,11,0,68551653,2024,0.0
FR,1,2026,12,0,68551653,2024,0.0
GE,0,2018,1,0,3726549,2018,
GE,0,2018,2,0,3726549,2018,
GE,0,2018,3,0,3726549,2018,
GE,0,2018,4,0,3726549,2018,
GE,0,2018,5,0,3726549,2018,
GE,0,2018,6,0,3726549,2018,
GE,0,2018,7,0,3726549,2018,
GE,0,2018,8,0,3726549,2018,
GE,0,2018,9,0,3726549,2018,
GE,0,2018,10,0,3726549,2018,
GE,0,2018,11,0,3726549,2018,
GE,0,2018,12,0,3726549,2018,
GE,0,2019,1,0,3720161,2019,
GE,0,2019,2,0,3720161,2019,
GE,0,2019,3,0,3720161,2019,
GE,0,2019,4,0,3720161,2019,
GE,0,2019,5,0,3720161,2019,
GE,0,2019,6,0,3720161,2019,
GE,0,2019,7,0,3720161,2019,
GE,0,2019,8,0,3720161,2019,
GE,0,2019,9,0,3720161,2019,
GE,0,2019,10,0,3720161,2019,
GE,0,2019,11,0,3720161,2019,
GE,0,2019,12,0,3720161,2019,
GE,0,2020,1,0,3722716,2020,
GE,0,2020,2,0,3722716,2020,
GE,0,2020,3,0,3722716,2020,
GE,0,2020,4,0,3722716,2020,
GE,0,2020,5,0,3722716,2020,
GE,0,2020,6,1,3722716,2020,
GE,0,2020,7,0,3722716,2020,
GE,0,2020,8,0,3722716,2020,
GE,0,2020,9,0,3722716,2020,
GE,0,2020,10,1,3722716,2020,
GE,0,2020,11,0,3722716,2020,
GE,0,2020,12,0,3722716,2020,
GE,0,2021,1,0,3708610,2021,
GE,0,2021,2,1,3708610,2021,
GE,0,2021,3,10,3708610,2021,
GE,0,2021,4,6,3708610,2021,
GE,0,2021,5,3,3708610,2021,
GE,0,2021,6,6,3708610,2021,
GE,0,2021,7,10,3708610,2021,
GE,0,2021,8,12,3708610,2021,
GE,0,2021,9,7,3708610,2021,
GE,0,2021,10,15,3708610,2021,
GE,0,2021,11,21,3708610,2021,
GE,0,2021,12,14,3708610,2021,
GE,0,2022,1,11,3712502,2022,
GE,0,2022,2,20,3712502,2022,
GE,0,2022,3,21,3712502,2022,
GE,0,2022,4,17,3712502,2022,
GE,0,2022,5,13,3712502,2022,
GE,0,2022,6,6,3712502,2022,
GE,0,2022,7,37,3712502,2022,
GE,0,2022,8,25,3712502,2022,
GE,0,2022,9,22,3712502,2022,
GE,0,2022,10,5,3712502,2022,
GE,0,2022,11,10,3712502,2022,
GE,0,2022,12,5,3712502,2022,
GE,0,2023,1,7,3715483,2023,
GE,0,2023,2,13,3715483,2023,
GE,0,2023,3,33,3715483,2023,
GE,0,2023,4,16,3715483,2023,
GE,0,2023,5,7,3715483,2023,
GE,0,2023,6,9,3715483,2023,
GE,0,2023,7,2,3715483,2023,
GE,0,2023,8,4,3715483,2023,
GE,0,2023,9,7,3715483,2023,
GE,0,2023,10,4,3715483,2023,
GE,0,2023,11,1,3715483,2023,
GE,0,2023,12,4,3715483,2023,
GE,0,2024,1,3,3699557,2024,
GE,0,2024,2,5,3699557,2024,
GE,0,2024,3,4,3699557,2024,
GE,0,2024,4,7,3699557,2024,
GE,0,2024,5,2,3699557,2024,
GE,0,2024,6,8,3699557,2024,
GE,0,2024,7,8,3699557,2024,
GE,0,2024,8,6,3699557,2024,
GE,0,2024,9,7,3699557,2024,
GE,0,2024,10,42,3699557,2024,
GE,0,2024,11,7,3699557,2024,
GE,0,2024,12,4,3699557,2024,
GE,0,2025,1,19,3699557,2024,
GE,0,2025,2,36,3699557,2024,
