ISCO1D,ISCO2D,ISCO3D,ISCO4D,ISCO1Dname,ISCO2Dname,ISCO3Dname,ISCO4Dname,2017_Frey_autom,2018_Brynjolfsson_mSML,2020_Webb_AI,2020_Webb_robot,2020_Webb_software,2021_Felten_AIOE,2023_Felten_genAIOE,2021_Tolan_AI,2023_Gmyrek_LLM,2024_Autor_augm,2024_Autor_autom,2024_Eloundou_GPT,2024_Engberg_DAIOE,2024_Loaiza_augm,2024_Loaiza_autom,2024_Prytkova_digital,2025_Gmyrek_LLM
4,42,422,4229,Clerical support workers,Customer service clerks,Client information workers,Client information workers not elsewhere classified,0.5449358059914408,0.6124837451235371,0.245136186770428,0.011673151750972763,0.10246433203631647,0.8357050452781372,0.7360931435963778,0.412,0.54,0.3517475728155338,0.27,0.9510664993726474,0.843160400390625,0.4043927648578811,0.24031007751937986,0.44819277108433736,0.42
4,43,431,4311,Clerical support workers,Numerical and material recording clerks,Numerical clerks,Accounting and bookkeeping clerks,0.9229671897289586,0.9570871261378413,0.261348897535668,0.3456549935149157,0.3534370946822309,0.8350582147477361,0.7677878395860285,0.857,0.69,0.7285194174757282,0.49,0.972396486825596,0.9563679504394531,0.20348837209302326,0.6976744186046512,0.6626506024096386,0.64
4,43,431,4312,Clerical support workers,Numerical and material recording clerks,Numerical clerks,"Statistical, finance and insurance clerks",0.9212553495007133,0.9027308192457737,0.16861219195849547,0.21452658884565498,0.30687418936446176,0.876843467011643,0.7769728331177231,0.857,0.66,0.6133495145631069,0.472,0.934504391468005,0.9091981506347656,0.4945736434108527,0.5870801033591732,0.6072289156626506,0.64
4,43,431,4313,Clerical support workers,Numerical and material recording clerks,Numerical clerks,Payroll clerks,0.9172610556348074,0.8946684005201561,0.07522697795071336,0.0622568093385214,0.09208819714656291,0.8486416558861578,0.7684346701164295,0.857,0.62,0.569368932038835,0.21,0.9786700125470514,0.9846697998046875,0.661498708010336,0.3578811369509044,0.7710843373493976,0.61
4,43,432,4321,Clerical support workers,Numerical and material recording clerks,Material recording and transport clerks,Stock clerks,0.7736566809320019,0.9094061551798873,0.5101599654128837,0.4751405101599654,0.6714223951578038,0.34540750323415265,0.3191030616645105,0.639,0.35,0.7721521035598706,0.5666666666666667,0.6116687578419071,0.5200471878051758,0.409130060292851,0.6029285099052542,0.8554216867469879,0.37
4,43,432,4322,Clerical support workers,Numerical and material recording clerks,Material recording and transport clerks,Production clerks,0.7289586305278174,0.8621586475942783,0.2788586251621271,0.08819714656290532,0.7250324254215305,0.6623544631306598,0.6610608020698577,0.639,0.6,0.7920388349514562,0.9,0.9096612296110415,0.8313679504394531,0.9780361757105943,0.14599483204134367,0.0746987951807229,0.44
4,43,432,4323,Clerical support workers,Numerical and material recording clerks,Material recording and transport clerks,Transport clerks,0.8930099857346647,0.9583875162548765,0.7782101167315175,0.2931258106355383,0.35019455252918286,0.8408796895213454,0.8382923673997412,0.639,0.55,0.6084951456310679,0.77,0.9498117942283564,0.8172169494628906,0.5284237726098191,0.47416020671834624,0.946987951807229,0.5
4,44,441,4411,Clerical support workers,Other clerical support workers,Other clerical support workers,Library clerks,0.9265335235378032,0.5637191157347203,0.14850843060959792,0.36835278858625164,0.2431906614785992,0.5439844760672703,0.5012936610608021,0.697,0.4,0.4735922330097091,0.56,0.8663739021329988,0.6120283126831054,0.47739018087855295,0.547157622739018,0.6674698795180722,0.46
4,44,441,4412,Clerical support workers,Other clerical support workers,Other clerical support workers,Mail carriers and sorting clerks,0.7383737517831669,0.8325097529258778,0.2664072632944228,0.5102464332036316,0.36472114137483785,0.23027166882276842,0.17697283311772316,0.697,0.48,0.3583980582524272,0.432,0.3811794228356336,0.3290094375610352,0.3263565891472868,0.7612403100775194,0.8433734939759037,0.41
4,44,441,4413,Clerical support workers,Other clerical support workers,Other clerical support workers,"Coding, proof reading and related clerks",0.6733238231098431,0.5656697009102731,0.9040207522697795,0.4578469520103761,0.6212710765239948,0.871927554980595,0.8020698576972833,0.697,0.65,0.25368932038834957,0.35,0.998745294855709,0.9988207244873046,0.3488372093023256,0.7028423772609819,0.8289156626506025,0.51
4,44,441,4414,Clerical support workers,Other clerical support workers,Other clerical support workers,Scribes and related workers,0.3994293865905849,0.6742522756827047,0.16990920881971466,0.09857328145265888,0.13164721141374838,0.481888745148771,0.41203104786545924,0.697,0.72,0.5170145631067959,0.28500000000000003,NA,0.3525943374633789,0.9102067183462532,0.21188630490956073,0.14216867469879518,0.58
4,44,441,4415,Clerical support workers,Other clerical support workers,Other clerical support workers,Filing and copying clerks,0.8580599144079886,0.9889466840052015,0.46173800259403375,0.5784695201037613,0.5466926070038911,0.47994825355756787,0.4786545924967658,0.697,0.44,0.7301699029126214,0.85,0.7804265997490589,0.7323113250732421,0.28811369509043927,0.6698966408268734,0.689156626506024,0.37
4,44,441,4416,Clerical support workers,Other clerical support workers,Other clerical support workers,Personnel clerks,0.7574893009985735,0.7100130039011704,0.2607003891050584,0.1297016861219196,0.8469520103761349,0.9340232858990944,0.851228978007762,0.697,0.71,0.6107281553398057,0.42,0.918444165621079,0.9162735748291015,0.5193798449612403,0.027131782945736434,0.8650602409638555,0.6
4,44,441,4419,Clerical support workers,Other clerical support workers,Other clerical support workers,Clerical support workers not elsewhere classified,0.8252496433666192,0.8042912873862158,0.07846952010376135,0.042801556420233464,0.08625162127107652,0.7554980595084089,0.7134540750323415,0.697,0.72,0.6856796116504854,0.71,0.9786700125470514,0.869103775024414,0.5058139534883721,0.5465116279069768,NA,0.63
5,51,511,5111,Service and sales workers,Personal service workers,"Travel attendants, conductors and guides",Travel attendants and travel stewards,0.36091298145506423,0.5357607282184655,0.24383916990920881,0.7090358841331604,0.33073929961089493,0.42000862440707204,0.3372143165157395,0.378,0.31,0.4891747572815534,0.49,0.3331242158092848,0.15448113441467284,0.49267872523686473,0.3307493540051679,0.5951807228915663,0.22
5,51,511,5112,Service and sales workers,Personal service workers,"Travel attendants, conductors and guides",Transport conductors,0.36447931526390875,0.40312093628088425,0.2853437094682231,0.6154345006485085,0.36770428015564205,0.4864165588615783,0.4463130659767141,0.378,0.37,0.4891747572815534,0.49,0.36386449184441655,0.3030660438537598,0.5161498708010336,0.27648578811369506,0.42891566265060244,0.25
5,51,511,5113,Service and sales workers,Personal service workers,"Travel attendants, conductors and guides",Travel guides,0.39990489776509747,0.8699609882964889,0.2217898832684825,0.3653264159100735,0.30436662343277127,0.6144890038809832,0.5830099180681328,0.378,0.41,0.4212783171521035,0.14333333333333334,0.49372647427854455,0.5153302001953125,0.8311800172265289,0.3574504737295435,0.6987951807228916,0.32
5,51,512,5120,Service and sales workers,Personal service workers,Cooks,Cooks,0.6422253922967189,0.22964889466840052,0.22723735408560314,0.36964980544747084,0.2754863813229572,0.34126778783958606,0.32341526520051744,0.168,0.19,0.39762135922330105,0.08,0.3244667503136763,0.38561321258544923,0.3648578811369509,0.6018087855297157,0.27228915662650605,0.18
5,51,513,5131,Service and sales workers,Personal service workers,Waiters and bartenders,Waiters,0.768188302425107,0.4018205461638491,0.2185473411154345,0.6783398184176395,0.3320363164721141,0.2606727037516171,0.1423027166882277,0.042,0.32,0.5265776699029127,0.1,0.28670012547051443,0.23702829360961913,0.3856589147286822,0.6757105943152455,0.3927710843373494,0.28
5,51,513,5132,Service and sales workers,Personal service workers,Waiters and bartenders,Bartenders,0.5962910128388017,0.5565669700910273,0.11413748378728923,0.8534370946822308,0.15304798962386512,0.34152652005174644,0.2703751617076326,0.042,0.22,0.14043689320388347,0.08,0.33877038895859474,0.10966980934143067,0.43023255813953487,0.6925064599483204,0,0.26
5,51,514,5141,Service and sales workers,Personal service workers,"Hairdressers, beauticians and related workers",Hairdressers,0.3656680932001902,0.40268747290853923,0.15996541288370084,0.29961089494163423,0.12408127972330307,0.41009055627425617,0.4027598102630444,0.084,0.22,0.29022653721682834,0.12333333333333334,0.23525721455457968,0.5106132125854492,0.7381567614125754,0.4982773471145564,0,0.17
5,51,514,5142,Service and sales workers,Personal service workers,"Hairdressers, beauticians and related workers",Beauticians and related workers,0.3930099857346648,0.2589943649761595,0.3406830955469088,0.43428447903156076,0.22243839169909208,0.4204398447606727,0.4167744717550668,0.084,0.22,0.3079368932038834,0.14833333333333334,0.2961104140526976,0.5318396377563477,0.5570628768303187,0.5441429801894918,0.21445783132530122,0.18
5,51,515,5151,Service and sales workers,Personal service workers,Building and housekeeping supervisors,"Cleaning and housekeeping supervisors in offices, hotels and other establishments",0.8388017118402282,0.7243172951885566,0.6874189364461738,0.3722438391699092,0.4176394293125811,0.35446313065976714,0.2910737386804657,0.143,0.24,0.529757281553398,0.23,0.4215809284818068,0.08136792182922363,0.8850129198966409,0.26098191214470284,0.27710843373493976,0.22
5,51,515,5152,Service and sales workers,Personal service workers,Building and housekeeping supervisors,Domestic housekeepers,0.8388017118402282,0.7243172951885566,0.6874189364461738,0.3722438391699092,0.4176394293125811,0.35446313065976714,0.2910737386804657,0.143,0.22,0.529757281553398,0.23,0.4215809284818068,0.08372641563415527,0.8850129198966409,0.26098191214470284,0.1566265060240964,0.2
5,51,515,5153,Service and sales workers,Personal service workers,Building and housekeeping supervisors,Building caretakers,0.5178316690442225,0.20156046814044212,0.3787289234760052,0.9961089494163424,0.7898832684824902,0.06338939197930142,0.059508408796895215,0.143,0.36,0.3735922330097087,0.22,0,0.2417452812194824,0.437984496124031,0.6718346253229974,0.6048192771084338,0.27
5,51,516,5161,Service and sales workers,Personal service workers,Other personal service workers,"Astrologers, fortune tellers and related workers",NA,NA,NA,NA,NA,NA,NA,0.361,0.53,NA,NA,NA,NA,NA,NA,0.6024096385542169,0.3
5,51,516,5162,Service and sales workers,Personal service workers,Other personal service workers,Companions and valets,0.3994293865905849,0.6742522756827047,0.16990920881971466,0.09857328145265888,0.13164721141374838,0.481888745148771,0.41203104786545924,0.361,0.13,0.5170145631067959,0.28500000000000003,NA,0.3502358627319336,0.9102067183462532,0.21188630490956073,0.2891566265060241,0.22
5,51,516,5163,Service and sales workers,Personal service workers,Other personal service workers,Undertakers and embalmers,0.40014265335235377,0.9674902470741222,0.10289667099005621,0.5265888456549935,0.341980112408128,0.376886589047003,0.35403191030616643,0.361,0.11,0.08131067961165045,0.01,0.2383939774153074,0.19221698760986328,0.1438415159345392,0.8062015503875969,NA,0.17
5,51,516,5164,Service and sales workers,Personal service workers,Other personal service workers,Pet groomers and animal care workers,0.44971469329529246,0.5598179453836151,0.4691958495460441,0.4711413748378729,0.35992217898832685,0.33667529107373867,0.27328589909443723,0.361,0.16,0.45274271844660186,0.2275,0.33877038895859474,0.33136791229248047,0.30684754521963825,0.6673126614987079,0.01927710843373494,0.14
5,51,516,5165,Service and sales workers,Personal service workers,Other personal service workers,Driving instructors,0.25392296718972895,0.5006501950585176,0.5097276264591439,0.191958495460441,0.30739299610894943,0.630012936610608,0.6170763260025873,0.361,0.38,NA,NA,0.534504391468005,0.6049528121948242,0.8152454780361758,0.1111111111111111,0.7036144578313253,0.2
5,51,516,5169,Service and sales workers,Personal service workers,Other personal service workers,Personal service workers not elsewhere classified,0.3473609129814551,0.6407672301690507,0.21141374837872892,0.26783398184176394,0.21400778210116733,0.5439844760672704,0.49417852522639066,0.361,0.12,0.4419538834951455,0.21500000000000002,0.37808448347971557,0.3879716873168945,0.8116925064599483,0.24257105943152452,0.024096385542168676,0.21
5,52,521,5211,Service and sales workers,Sales workers,Street and market salespersons,Stall and market salespersons,0.8388017118402282,0.9726918075422627,0.16990920881971466,0.17380025940337224,0.46433203631647213,0.7839586028460543,0.7011642949547219,0.109,0.39,0.6760679611650486,0.31,0.4127979924717691,0.713443374633789,0.9987080103359173,0.1821705426356589,0.8048192771084337,0.35
5,52,521,5212,Service and sales workers,Sales workers,Street and market salespersons,Street food salespersons,0.768188302425107,0.6553966189856957,0.23411154345006485,0.5311284046692607,0.45330739299610895,0.5446313065976714,0.45666235446313064,0.109,0.18,0.6714320388349515,0.225,0.3299874529485571,0.5742924499511719,0.6266149870801033,0.4631782945736434,0.5590361445783133,0.22
5,52,522,5221,Service and sales workers,Sales workers,Shop salespersons,Shop keepers,0.2738944365192582,0.5552665799739922,0.3216601815823606,0.46433203631647213,0.48638132295719844,0.6364812419146184,0.630012936610608,0.092,0.61,0.7320873786407768,0.64,0.726474278544542,0.47287734985351565,0.29457364341085274,0.020671834625323,0.5927710843373494,0.43
5,52,522,5222,Service and sales workers,Sales workers,Shop salespersons,Shop supervisors,0.3309557774607703,0.32769830949284784,0.6186770428015564,0.33722438391699094,0.364461738002594,0.5161707632600259,0.4644243208279431,0.092,0.42,0.6859708737864078,0.5,0.7352572145545797,0.11438679695129395,0.7467700258397932,0.2054263565891473,0.14698795180722893,0.36
5,52,522,5223,Service and sales workers,Sales workers,Shop salespersons,Shop sales assistants,0.8758915834522112,0.9024707412223667,0.1621271076523995,0.47405966277561606,0.23216601815823606,0.5135834411384217,0.4540750323415265,0.092,0.44,0.7188349514563107,0.5,0.5163111668757843,0.31485849380493164,0.8888888888888888,0.6182170542635659,0.6120481927710844,0.38
5,52,523,5230,Service and sales workers,Sales workers,Cashiers and ticket clerks,Cashiers and ticket clerks,0.783166904422254,0.9200260078023407,0.41893644617380027,0.35992217898832685,0.5466926070038911,0.4760672703751617,0.4094437257438551,0.067,0.26,0.6792718446601941,0.32,0.3858218318695107,0.505896224975586,0.48578811369509045,0.797157622739018,0.6457831325301204,0.39
5,52,524,5241,Service and sales workers,Sales workers,Other sales workers,Fashion and other models,0.9529243937232525,0.577373211963589,0.07133592736705577,0.364461738002594,0.23086900129701687,0.14747736093143596,0.09702457956015524,0.151,0.09,0.5628155339805826,0.23,0.3739021329987453,0.43042453765869143,0.7868217054263565,0.21834625322997417,0.472289156626506,0.25
5,52,524,5242,Service and sales workers,Sales workers,Other sales workers,Sales demonstrators,0.42938659058487877,0.9115734720416124,0.057068741893644616,0.11024643320363164,0.01297016861219196,0.5498059508408797,0.5045278137128072,0.151,0.54,0.5628155339805826,0.23,0.24466750313676286,0.45636791229248047,0.689922480620155,0.07235142118863049,0.8024096385542169,0.42
5,52,524,5243,Service and sales workers,Sales workers,Other sales workers,Door to door salespersons,0.8388017118402282,0.9726918075422627,0.16990920881971466,0.17380025940337224,0.46433203631647213,0.7839586028460543,0.7011642949547219,0.151,0.48,0.6760679611650486,0.31,0.4127979924717691,0.7158018493652344,0.9987080103359173,0.1821705426356589,0.7518072289156627,0.46
5,52,524,5244,Service and sales workers,Sales workers,Other sales workers,Contact centre salespersons,0.9843081312410842,0.3420026007802341,0.04409857328145266,0.0025940337224383916,0.05317769130998703,0.7878395860284605,0.5769728331177232,0.151,0.69,0.7188349514563107,0.5,0.9761606022584692,0.6875,1,0.4095607235142119,0.9421686746987952,0.61
5,52,524,5245,Service and sales workers,Sales workers,Other sales workers,Service station attendants,0.3980028530670471,0.505851755526658,0.3722438391699092,0.804798962386511,0.5408560311284046,0.3318240620957309,0.3272962483829237,0.151,0.28,NA,NA,0.24843161856963614,0.2275943374633789,0.29198966408268734,0.5012919896640827,0.7927710843373494,0.24
5,52,524,5246,Service and sales workers,Sales workers,Other sales workers,Food service counter attendants,0.8221588207322872,0.5942782834850455,0.10203199308257674,0.5019455252918288,0.1422395157803718,0.2574385510996119,0.1888745148771022,0.151,0.19,0.5685598705501618,0.12333333333333334,0,0.17570755004882813,0.38027562446167096,0.7962962962962963,0.8457831325301205,0.24
5,52,524,5249,Service and sales workers,Sales workers,Other sales workers,Sales workers not elsewhere classified,0.9172610556348074,0.9622886866059818,0.07263294422827497,0.07392996108949416,0.06744487678339818,0.5329883570504528,0.46959896507115134,0.151,NA,0.7188349514563107,0.5,0.8406524466750314,0.4492924499511719,0.9677002583979328,0.3385012919896641,NA,NA
5,53,531,5311,Service and sales workers,Personal care workers,Child care workers and teachers' aides,Child care workers,0.2268188302425107,0.7639791937581275,0.28793774319066145,0.38197146562905315,0.3657587548638132,0.5116429495472186,0.48771021992238034,0.286,0.21,0.46101941747572794,0.10500000000000001,0.2659974905897114,0.3620283126831055,0.9082687338501292,0.20284237726098192,0.2289156626506024,0.19
5,53,531,5312,Service and sales workers,Personal care workers,Child care workers and teachers' aides,Teachers' aides,0.4507845934379458,0.4668400520156047,0.13618677042801555,0.38780804150453957,0.16601815823605706,0.6119016817593791,0.5640362225097024,0.286,0.36,0.6446116504854368,0.24,NA,0.6851415252685547,0.8527131782945736,0.2441860465116279,0.3228915662650602,0.24
5,53,532,5321,Service and sales workers,Personal care workers,Personal care workers in health service,Health care assistants,0.4065620542082739,0.23862158647594278,0.5259403372243839,0.3962386511024643,0.33073929961089493,0.3091849935316947,0.2089262613195343,0.202,0.1,0.5679611650485438,0.38,NA,0.0672169828414917,0.7112403100775193,0.3804909560723514,0.5614457831325301,0.14
5,53,532,5322,Service and sales workers,Personal care workers,Personal care workers in health service,Home based personal care workers,0.39229671897289586,0.48417858690940613,0.15520968439256377,0.21227842628620838,0.1137051448335495,0.43122035360068994,0.3695558430357913,0.202,0.31,0.5339967637540453,0.31666666666666665,NA,0.284198112487793,0.8936261843238588,0.22782084409991388,0.3204819277108434,0.25
5,53,532,5329,Service and sales workers,Personal care workers,Personal care workers in health service,Personal care workers in health service not elsewhere classified,0.4793152639087019,0.3453464610811815,0.26523994811932555,0.6112191958495461,0.4143968871595331,0.33845407503234154,0.2837968952134541,0.202,0.12,0.3070995145631068,0.3025,0.39863774870048396,0.31014150619506836,0.48675710594315247,0.48514211886304914,0.1710843373493976,0.15
5,54,541,5411,Service and sales workers,Protective service workers,Protective service workers,Fire fighters,0.14479315263908701,0.2444733420026008,0.38261997405966275,0.5175097276264592,0.38521400778210113,0.21927554980595088,0.24191461836998707,0.294,0.21,0.42995145631067955,0.13,0.43914680050188204,0.008254716992378236,0.7590439276485788,0.4509043927648579,0.6216867469879518,0.18
5,54,541,5412,Service and sales workers,Protective service workers,Protective service workers,Police officers,0.23775558725630053,0.3433029908972692,0.4357976653696498,0.42282749675745784,0.3657587548638132,0.3514445881845623,0.35446313065976714,0.294,0.15,0.3316019417475728,0.14,0.47302383939774156,0.012971698045730591,0.32170542635658916,0.15805340223944875,0.3325301204819277,0.14
5,54,541,5413,Service and sales workers,Protective service workers,Protective service workers,Prison guards,0.3031383737517832,0.4395318595578674,0.5304798962386511,0.6478599221789882,0.7159533073929961,0.29754204398447603,0.23738680465717982,0.294,0.13,0.10941747572815537,0.02,0.43161856963613554,0.010613207817077636,0.7461240310077519,0.31524547803617575,0.20481927710843373,0.14
5,54,541,5414,Service and sales workers,Protective service workers,Protective service workers,Security guards,0.7710413694721826,0.4755093194625054,0.6221357544314743,0.5780371811500216,0.7440553393860787,0.4894351013367831,0.48253557567917205,0.294,0.17,0.6534466019417475,0.42666666666666664,0.45420326223337515,0.4988207626342773,0.7527993109388458,0.35185185185185186,0.9204819277108434,0.2
5,54,541,5419,Service and sales workers,Protective service workers,Protective service workers,Protective service workers not elsewhere classified,0.42582025677603424,0.5123537061118335,0.5338150824532147,0.5738373170279785,0.4826755604965722,0.44280170024025134,0.4141563481796341,0.294,0.21,0.2605339805825242,0.19285714285714287,0.48001433948736333,0.3997641372680664,0.6020671834625323,0.4702842377260982,0.1108433734939759,0.2
6,61,611,6111,"Skilled agricultural, forestry and fishery workers",Market oriented skilled agricultural workers,Market gardeners and crop growers,Field crop and vegetable growers,0.4522111269614836,0.7886866059817945,0.9669260700389105,0.8086900129701686,0.8962386511024644,0.2677878395860285,0.2652005174644243,0.479,0.17,0.5213592233009708,0.245,0.22271016311166875,0.15683961868286134,0.588501291989664,0.5251937984496124,0.727710843373494,0.18
6,61,611,6112,"Skilled agricultural, forestry and fishery workers",Market oriented skilled agricultural workers,Market gardeners and crop growers,Tree and shrub crop growers,0.4522111269614836,0.7886866059817945,0.9669260700389105,0.8086900129701686,0.8962386511024644,0.2677878395860285,0.2652005174644243,0.479,0.18,0.5213592233009708,0.245,0.22271016311166875,0.16155660629272461,0.588501291989664,0.5251937984496124,0.4433734939759036,0.17
6,61,611,6113,"Skilled agricultural, forestry and fishery workers",Market oriented skilled agricultural workers,Market gardeners and crop growers,"Gardeners, horticultural and nursery growers",0.5242510699001426,0.5747724317295189,0.6303501945525292,0.7146562905317769,0.5477734543882404,0.17895644674428632,0.17938766709788703,0.479,0.15,0.4772815533980582,0.215,0.22166457549142618,0.043632073402404783,0.39276485788113696,0.6046511627906976,0.6096385542168675,0.18
6,61,611,6114,"Skilled agricultural, forestry and fishery workers",Market oriented skilled agricultural workers,Market gardeners and crop growers,Mixed crop growers,0.4522111269614836,0.7886866059817945,0.9669260700389105,0.8086900129701686,0.8962386511024644,0.2677878395860285,0.2652005174644243,0.479,0.17,0.5213592233009708,0.245,0.22271016311166875,0.15919811248779298,0.588501291989664,0.5251937984496124,0.5662650602409639,0.17
6,61,612,6121,"Skilled agricultural, forestry and fishery workers",Market oriented skilled agricultural workers,Animal producers,Livestock and dairy producers,0.6604850213980029,0.4460338101430429,0.9390402075226978,0.6802853437094682,0.8560311284046693,0.28395860284605434,0.27490297542043984,0.471,0.18,0.5988349514563107,0.25,0.37892095357590966,0.26297170639038087,0.39987080103359174,0.6595607235142119,0.491566265060241,0.17
6,61,612,6122,"Skilled agricultural, forestry and fishery workers",Market oriented skilled agricultural workers,Animal producers,Poultry producers,0.6604850213980029,0.4460338101430429,0.9390402075226978,0.6802853437094682,0.8560311284046693,0.28395860284605434,0.27490297542043984,0.471,0.2,0.5988349514563107,0.25,0.37892095357590966,0.26061321258544923,0.39987080103359174,0.6595607235142119,0.41445783132530123,0.19
6,61,612,6123,"Skilled agricultural, forestry and fishery workers",Market oriented skilled agricultural workers,Animal producers,Apiarists and sericulturists,0.6604850213980029,0.4460338101430429,0.9390402075226978,0.6802853437094682,0.8560311284046693,0.28395860284605434,0.27490297542043984,0.471,0.33,0.5988349514563107,0.25,0.37892095357590966,0.26533018112182616,0.39987080103359174,0.6595607235142119,0.04096385542168675,0.22
6,61,612,6129,"Skilled agricultural, forestry and fishery workers",Market oriented skilled agricultural workers,Animal producers,Animal producers not elsewhere classified,0.6604850213980029,0.4460338101430429,0.9390402075226978,0.6802853437094682,0.8560311284046693,0.28395860284605434,0.27490297542043984,0.471,0.24,0.5988349514563107,0.25,0.37892095357590966,0.2676886749267578,0.39987080103359174,0.6595607235142119,0.15421686746987953,0.2
6,61,613,6130,"Skilled agricultural, forestry and fishery workers",Market oriented skilled agricultural workers,Mixed crop and animal producers,Mixed crop and animal producers,0.6604850213980029,0.5903771131339401,0.9550367488110679,0.7829658452226546,0.9018590575010809,0.2363087537731781,0.2272531263475636,0.866,0.24,0.5213592233009708,0.245,0.25261396905060646,0.2511792373657227,0.3970714900947459,0.67786391042205,0.6746987951807228,0.19
6,62,621,6210,"Skilled agricultural, forestry and fishery workers","Market oriented skilled forestry, fishery and hunting workers",Forestry and related workers,Forestry and related workers,0.6570613409415121,0.3401820546163849,0.5787289234760051,0.6586251621271076,0.6996108949416342,0.23285899094437257,0.2657179818887452,0.681,0.14,0.5988349514563107,0.25,0.26649937264742785,0.1379716968536377,0.40490956072351425,0.7356589147286822,0.1686746987951807,0.12
6,62,622,6221,"Skilled agricultural, forestry and fishery workers","Market oriented skilled forestry, fishery and hunting workers","Fishery workers, hunters and trappers",Aquaculture workers,0.6604850213980029,0.4460338101430429,0.9390402075226978,0.6802853437094682,0.8560311284046693,0.28395860284605434,0.27490297542043984,0.101,0.22,0.5988349514563107,0.25,0.37892095357590966,0.27004716873168944,0.39987080103359174,0.6595607235142119,0.3686746987951807,0.22
6,62,622,6222,"Skilled agricultural, forestry and fishery workers","Market oriented skilled forestry, fishery and hunting workers","Fishery workers, hunters and trappers",Inland and coastal waters fishery workers,0.550641940085592,0.5689206762028609,0.6180285343709468,0.7101167315175096,0.6971465629053177,0.2257438551099612,0.2335058214747736,0.101,0.24,0.40946601941747574,0.215,0.4454203262233375,0.041273584365844725,0.6550387596899225,0.4883720930232558,0.3132530120481928,0.17
6,62,622,6223,"Skilled agricultural, forestry and fishery workers","Market oriented skilled forestry, fishery and hunting workers","Fishery workers, hunters and trappers",Deep sea fishery workers,0.550641940085592,0.5689206762028609,0.6180285343709468,0.7101167315175096,0.6971465629053177,0.2257438551099612,0.2335058214747736,0.101,0.24,0.40946601941747574,0.215,0.4454203262233375,0.038915095329284666,0.6550387596899225,0.4883720930232558,0.10361445783132531,0.18
6,62,622,6224,"Skilled agricultural, forestry and fishery workers","Market oriented skilled forestry, fishery and hunting workers","Fishery workers, hunters and trappers",Hunters and trappers,0.5242510699001426,0.4713914174252276,0.6556420233463035,0.5609597924773022,0.6763942931258107,0.2425614489003881,0.2755498059508409,0.101,0.09,0.40946601941747574,0.215,0.4454203262233375,0.2794811248779297,0.40568475452196384,0.6434108527131783,0.02891566265060241,0.09
7,71,711,7111,Craft and related trades workers,"Building and related trades workers, excluding electricians",Building frame and related trades workers,House builders,0.21825962910128388,0.4460338101430429,0.9455252918287937,0.324254215304799,0.6472114137483788,0.7542043984476067,0.9133247089262613,0.176,0.15,0.7320873786407768,0.64,0.6700125470514429,0.6639151000976562,0.8475452196382429,0.046511627906976744,0.41686746987951806,0.14
7,71,711,7112,Craft and related trades workers,"Building and related trades workers, excluding electricians",Building frame and related trades workers,Bricklayers and related workers,0.6390870185449358,0.042262678803641096,0.3845654993514916,0.9234760051880675,0.5058365758754864,0.06338939197930143,0.0685640362225097,0.176,0.1,0.6934466019417476,0.7050000000000001,0.04767879548306148,0.09551886558532714,0.14728682170542634,0.9321705426356589,0.12771084337349398,0.09
7,71,711,7113,Craft and related trades workers,"Building and related trades workers, excluding electricians",Building frame and related trades workers,"Stonemasons, stone cutters, splitters and carvers",0.6961483594864479,0.013003901170351106,0.23022049286640725,0.772373540856031,0.5453955901426719,0.11384217335058214,0.12548512289780078,0.176,0.12,0.642864077669903,0.6599999999999999,0.05081555834378921,0.015330188274383545,0.10142118863049096,0.9405684754521964,0.13734939759036144,0.11
7,71,711,7114,Craft and related trades workers,"Building and related trades workers, excluding electricians",Building frame and related trades workers,"Concrete placers, concrete finishers and related workers",0.738944365192582,0.06068487212830516,0.21876351059230437,0.7012537829658452,0.4236921746649373,0.07761966364812418,0.09271237602414835,0.176,0.09,0.3647734627831715,0.6733333333333333,0.03387703889585947,0.03419811248779297,0.06632213608957795,0.9603789836347976,0.3301204819277108,0.1
7,71,711,7115,Craft and related trades workers,"Building and related trades workers, excluding electricians",Building frame and related trades workers,Carpenters and joiners,0.5592011412268189,0.26397919375812745,0.8132295719844358,0.8028534370946823,0.8041504539559015,0.08538163001293661,0.09055627425614489,0.176,0.13,0.7076699029126214,0.7,0.27478042659974905,0.06957547187805176,0.26744186046511625,0.789405684754522,0.07228915662650602,0.13
7,71,711,7119,Craft and related trades workers,"Building and related trades workers, excluding electricians",Building frame and related trades workers,Building frame and related trades workers not elsewhere classified,0.5064194008559201,0.4975292587776333,0.4280155642023346,0.7229571984435798,0.42568093385214006,0.17153945666235448,0.20517464424320828,0.176,0.08,0.6846844660194175,0.83,0.2085319949811794,0.10259433746337891,0.24987080103359174,0.8589147286821706,0.06746987951807229,0.09
7,71,712,7121,Craft and related trades workers,"Building and related trades workers, excluding electricians",Building finishers and related trades workers,Roofers,0.7574893009985735,0.2756827048114434,0.5343709468223087,0.8300907911802854,0.6964980544747081,0.02457956015523933,0.02457956015523933,0.395,0.11,0.16373786407766988,0.26,0.09786700125470514,0.005896226167678833,0.003875968992248062,0.9961240310077519,0.08674698795180723,0.13
