from,to,round,deals,value
Mississippi (US),Switzerland (EU),Series Unknown,1,9500000
Mississippi (US),United Kingdom (EU),Series Unknown,1,9500000
New Jersey (US),New York (US),Series Unknown,2,22000000
New Jersey (US),Switzerland (EU),Series Unknown,1,9500000
Colorado (US),New York (US),Series Unknown,2,22000000
Colorado (US),The Netherlands (EU),Series Unknown,1,20000000
New York (US),The Netherlands (EU),Series Unknown,1,20000000
Maryland (US),Massachusetts (US),Series Unknown,2,10333321
California (US),Maryland (US),Series Unknown,4,34366667
California (US),Canada (Else),Series Unknown,5,29413462
California (US),United Arab Emirates (Else),Series Unknown,1,738462
Canada (Else),Connecticut (US),Series Unknown,1,369231
Canada (Else),District of Columbia (US),Series Unknown,1,369231
Canada (Else),Germany (EU),Series Unknown,1,553846
Canada (Else),Israel (Else),Series Unknown,1,553846
Canada (Else),Texas (US),Series Unknown,1,369231
Canada (Else),United Arab Emirates (Else),Series Unknown,1,369231
Canada (Else),Washington (US),Series Unknown,1,369231
Connecticut (US),District of Columbia (US),Series Unknown,1,369231
Connecticut (US),Germany (EU),Series Unknown,1,553846
Connecticut (US),Israel (Else),Series Unknown,1,553846
Connecticut (US),Texas (US),Series Unknown,2,7769231
Connecticut (US),United Arab Emirates (Else),Series Unknown,1,369231
Connecticut (US),Washington (US),Series Unknown,1,369231
District of Columbia (US),Israel (Else),Series Unknown,1,553846
District of Columbia (US),Texas (US),Series Unknown,1,369231
District of Columbia (US),United Arab Emirates (Else),Series Unknown,1,369231
Germany (EU),Israel (Else),Series Unknown,2,8461350
Germany (EU),Texas (US),Series Unknown,1,553846
Germany (EU),United Arab Emirates (Else),Series Unknown,1,553846
Germany (EU),Washington (US),Series Unknown,1,553846
Israel (Else),Texas (US),Series Unknown,1,553846
Israel (Else),United Arab Emirates (Else),Series Unknown,1,553846
Israel (Else),Washington (US),Series Unknown,1,553846
Texas (US),United Arab Emirates (Else),Series Unknown,1,369231
Texas (US),Washington (US),Series Unknown,1,369231
United Arab Emirates (Else),Washington (US),Series Unknown,1,369231
Israel (Else),United Kingdom (EU),Series Unknown,1,7722888
Georgia (US),New Jersey (US),Series Unknown,1,4000000
California (US),Utah (US),Series Unknown,6,40782143
Canada (Else),Utah (US),Series Unknown,1,1200000
Maryland (US),Minnesota (US),Series Unknown,1,3000000
Maryland (US),New Jersey (US),Series Unknown,1,3000000
Maryland (US),Pennsylvania (US),Series Unknown,1,3000000
Minnesota (US),New Jersey (US),Series Unknown,1,3000000
Minnesota (US),Pennsylvania (US),Series Unknown,1,3000000
New Jersey (US),Pennsylvania (US),Series Unknown,2,10300000
California (US),Tennessee (US),Series Unknown,1,3333333
Georgia (US),Tennessee (US),Series Unknown,2,7433333
Connecticut (US),Georgia (US),Series Unknown,1,2500000
Georgia (US),Georgia (US),Series Unknown,2,7880000
Colorado (US),Texas (US),Series Unknown,1,3000000
Texas (US),Texas (US),Series Unknown,4,12000000
Connecticut (US),North Carolina (US),Series Unknown,2,21000000
Massachusetts (US),Texas (US),Series Unknown,3,64066667
New York (US),North Carolina (US),Series Unknown,3,30300000
North Carolina (US),Texas (US),Series Unknown,2,24900000
Florida (US),Georgia (US),Series Unknown,1,8000000
Florida (US),Maryland (US),Series Unknown,1,8000000
Georgia (US),Maryland (US),Series Unknown,1,8000000
Colorado (US),Hong Kong (Else),Series Unknown,1,1400000
California (US),Wyoming (US),Series Unknown,1,507200
District of Columbia (US),Wyoming (US),Series Unknown,1,253600
California (US),North Carolina (US),Series Unknown,4,70970000
California (US),Michigan (US),Series Unknown,1,27999999
Michigan (US),New York (US),Series Unknown,1,27999999
California (US),Minnesota (US),Series Unknown,2,16414286
Minnesota (US),Utah (US),Series Unknown,1,9885714
Minnesota (US),Washington (US),Series Unknown,2,10942857
Utah (US),Washington (US),Series Unknown,1,9885714
Utah (US),Utah (US),Series Unknown,1,7414286
California (US),Virginia (US),Series Unknown,3,25466667
Maryland (US),Virginia (US),Series Unknown,2,14773333
Minnesota (US),The Netherlands (EU),Series Unknown,1,20000000
Minnesota (US),New York (US),Series Unknown,2,20500000
Minnesota (US),Minnesota (US),Series Unknown,1,4250000
Massachusetts (US),New Hampshire (US),Series Unknown,1,2500000
Iowa (US),Israel (Else),Series Unknown,1,2600000
Iowa (US),Iowa (US),Series Unknown,1,1733333
Illinois (US),Illinois (US),Series Unknown,1,500000
California (US),Sweden (EU),Series Unknown,1,6000000
Massachusetts (US),Sweden (EU),Series Unknown,1,9000000
New Jersey (US),Sweden (EU),Series Unknown,1,6000000
California (US),France (EU),Series Unknown,3,23542857
California (US),Malaysia (Else),Series Unknown,1,17142857
California (US),Pennsylvania (US),Series Unknown,4,24892857
France (EU),Germany (EU),Series Unknown,1,11428571
France (EU),Malaysia (Else),Series Unknown,1,11428571
France (EU),Pennsylvania (US),Series Unknown,1,11428571
France (EU),United Kingdom (EU),Series Unknown,1,11428571
Germany (EU),Malaysia (Else),Series Unknown,1,11428571
Germany (EU),Pennsylvania (US),Series Unknown,2,18095238
Malaysia (Else),Pennsylvania (US),Series Unknown,1,11428571
Malaysia (Else),United Kingdom (EU),Series Unknown,1,11428571
Pennsylvania (US),United Kingdom (EU),Series Unknown,1,11428571
District of Columbia (US),Maryland (US),Series Unknown,1,3500000
District of Columbia (US),Massachusetts (US),Series Unknown,2,13500000
District of Columbia (US),New York (US),Series Unknown,2,10166667
Maryland (US),New York (US),Series Unknown,1,2333333
District of Columbia (US),District of Columbia (US),Series Unknown,1,2333333
California (US),Japan (Else),Series Unknown,4,34455556
California (US),North Dakota (US),Series Unknown,1,750000
Japan (Else),North Dakota (US),Series Unknown,1,500000
North Carolina (US),Washington (US),Series Unknown,1,560000
Georgia (US),Ohio (US),Series Unknown,1,375000
Ohio (US),Ohio (US),Series Unknown,3,2083333
Norway (EU),Oklahoma (US),Series Unknown,1,5134331
Oklahoma (US),Texas (US),Series Unknown,1,5134331
China (Else),Israel (Else),Series Unknown,1,10000000
New York (US),Pennsylvania (US),Series Unknown,1,375000
Australia (Else),Florida (US),Series Unknown,1,5066667
Australia (Else),Kentucky (US),Series Unknown,1,5066667
Florida (US),Kentucky (US),Series Unknown,1,5066667
Indiana (US),New York (US),Series Unknown,1,7500000
Indiana (US),Ohio (US),Series Unknown,1,7500000
Indiana (US),Indiana (US),Series Unknown,1,5000000
New York (US),Tennessee (US),Series Unknown,2,10300000
Tennessee (US),Tennessee (US),Series Unknown,1,5866667
Connecticut (US),New Jersey (US),Series Unknown,1,6600000
Maryland (US),Maryland (US),Series Unknown,1,2293333
Massachusetts (US),Virginia (US),Series Unknown,1,11000000
California (US),South Africa (Else),Series Unknown,1,1125000
South Africa (Else),Utah (US),Series Unknown,1,750000
Ohio (US),Tennessee (US),Series Unknown,1,7500000
Denmark (EU),North Carolina (US),Series Unknown,1,20000000
Denmark (EU),Switzerland (EU),Series Unknown,1,20000000
North Carolina (US),Switzerland (EU),Series Unknown,1,20000000
South Korea (Else),Texas (US),Series Unknown,1,8500000
Georgia (US),New York (US),Series Unknown,1,3760000
Illinois (US),Pennsylvania (US),Series Unknown,1,2000000
Massachusetts (US),Minnesota (US),Series Unknown,2,18000000
Massachusetts (US),Washington (US),Series Unknown,1,6000000
Australia (Else),California (US),Series Unknown,2,19660000
Australia (Else),Germany (EU),Series Unknown,1,4360000
Australia (Else),Illinois (US),Series Unknown,1,4360000
Australia (Else),Singapore (Else),Series Unknown,1,4360000
Germany (EU),Singapore (Else),Series Unknown,2,7460000
Illinois (US),Singapore (Else),Series Unknown,1,4360000
Canada (Else),New York (US),Series Unknown,1,5062500
District of Columbia (US),Virginia (US),Series Unknown,1,6666667
New York (US),Virginia (US),Series Unknown,2,7733333
United Kingdom (EU),Virginia (US),Series Unknown,1,1066667
District of Columbia (US),New Jersey (US),Series Unknown,1,6800000
Japan (Else),Utah (US),Series Unknown,2,17350000
Florida (US),Germany (EU),Series Unknown,1,1900000
Florida (US),Ohio (US),Series Unknown,2,3900000
Florida (US),Portugal (EU),Series Unknown,1,1900000
Germany (EU),Ohio (US),Series Unknown,1,1900000
Germany (EU),Portugal (EU),Series Unknown,1,1900000
Ohio (US),Portugal (EU),Series Unknown,1,1900000
Pennsylvania (US),Pennsylvania (US),Series Unknown,3,12200000
Florida (US),Florida (US),Series Unknown,1,1280000
France (EU),Japan (Else),Series Unknown,1,1600000
France (EU),New York (US),Series Unknown,1,1600000
France (EU),South Korea (Else),Series Unknown,2,5600000
France (EU),Utah (US),Series Unknown,1,1600000
Japan (Else),New York (US),Series Unknown,1,1600000
Japan (Else),South Korea (Else),Series Unknown,2,8266667
New York (US),South Korea (Else),Series Unknown,1,1600000
New York (US),Utah (US),Series Unknown,1,1600000
South Korea (Else),Utah (US),Series Unknown,1,1600000
California (US),New Mexico (US),Series Unknown,1,650000
Massachusetts (US),New Mexico (US),Series Unknown,1,650000
New Mexico (US),Ohio (US),Series Unknown,1,650000
Illinois (US),Japan (Else),Series Unknown,1,6666667
Germany (EU),Virginia (US),Series Unknown,1,6666667
Pennsylvania (US),Virginia (US),Series Unknown,2,28666667
North Carolina (US),North Carolina (US),Series Unknown,1,1200000
California (US),Nevada (US),Series Unknown,1,11000000
Illinois (US),Nevada (US),Series Unknown,1,11000000
California (US),Taiwan (Else),Series Unknown,1,10666667
District of Columbia (US),Taiwan (Else),Series Unknown,1,10666667
Israel (Else),Virginia (US),Series Unknown,1,800000
Australia (Else),United Kingdom (EU),Series Unknown,1,10200000
Canada (Else),United Kingdom (EU),Series Unknown,1,10200000
Colorado (US),India (Else),Series Unknown,1,3000000
Tennessee (US),Texas (US),Series Unknown,1,2250000
California (US),Wisconsin (US),Series Unknown,1,1000000
Massachusetts (US),Romania (EU),Series Unknown,2,5000000
Georgia (US),Virginia (US),Series Unknown,1,3000000
Connecticut (US),Minnesota (US),Series Unknown,1,18000000
Connecticut (US),Connecticut (US),Series Unknown,1,12000000
Israel (Else),Pennsylvania (US),Series Unknown,1,12000000
China (Else),France (EU),Series Unknown,1,4000000
China (Else),South Korea (Else),Series Unknown,1,4000000
China (Else),Switzerland (EU),Series Unknown,1,4000000
France (EU),Switzerland (EU),Series Unknown,1,4000000
South Korea (Else),Switzerland (EU),Series Unknown,1,4000000
Switzerland (EU),Wisconsin (US),Series Unknown,1,2100000
Hong Kong (Else),Vietnam (Else),Series B,1,2000000
