from,to,round,deals,value
South Korea (Else),Texas (US),Series B,1,3428571
South Korea (Else),Virginia (US),Series B,1,3428571
Canada (Else),Connecticut (US),Series B,1,6373333
Arizona (US),New York (US),Series B,2,8900000
District of Columbia (US),Maryland (US),Series B,2,47000000
District of Columbia (US),District of Columbia (US),Series B,3,42416667
Massachusetts (US),Missouri (US),Series B,1,7290642
Missouri (US),Wisconsin (US),Series B,1,4860428
California (US),Mexico (Else),Series B,1,3000000
Mexico (Else),Mexico (Else),Series B,1,1500000
California (US),Nevada (US),Series B,5,32141667
Japan (Else),Nevada (US),Series B,1,3000000
Japan (Else),New Jersey (US),Series B,1,2000000
Nevada (US),New Jersey (US),Series B,1,3000000
Nevada (US),Nevada (US),Series B,1,2000000
New Jersey (US),Pennsylvania (US),Series B,2,18500000
Canada (Else),Colorado (US),Series B,1,5880000
Canada (Else),Massachusetts (US),Series B,2,13380000
California (US),West Virginia (US),Series B,1,6666667
Massachusetts (US),West Virginia (US),Series B,1,6666667
Florida (US),Georgia (US),Series B,1,2000000
Florida (US),Washington (US),Series B,1,2000000
Georgia (US),Washington (US),Series B,1,2000000
New York (US),Washington (US),Series B,3,12133333
California (US),Guernsey (Else),Series B,1,11090909
Guernsey (Else),New York (US),Series B,1,13309091
Guernsey (Else),Texas (US),Series B,1,4436364
Germany (EU),Oregon (US),Series B,1,4000000
District of Columbia (US),Georgia (US),Series B,2,15450000
Georgia (US),Virginia (US),Series B,1,9200000
District of Columbia (US),Utah (US),Series B,1,25714286
District of Columbia (US),Washington (US),Series B,1,17142857
Utah (US),Washington (US),Series B,1,25714286
Utah (US),Utah (US),Series B,3,41042857
Colorado (US),District of Columbia (US),Series B,1,1090909
Australia (Else),Washington (US),Series B,1,13500000
China (Else),Pennsylvania (US),Series B,1,16666667
China (Else),Florida (US),Series B,1,6716957
China (Else),New York (US),Series B,1,10075436
Maine (US),Massachusetts (US),Series B,1,2464207
New York (US),South Carolina (US),Series B,1,9171429
South Carolina (US),United Kingdom (EU),Series B,1,3057143
California (US),Turkey (Else),Series B,1,3171429
New York (US),Turkey (Else),Series B,1,7928571
Pennsylvania (US),Turkey (Else),Series B,1,3171429
California (US),Finland (EU),Series B,1,16000000
Finland (EU),Sweden (EU),Series B,1,12000000
Illinois (US),Oregon (US),Series B,1,3333333
California (US),Indiana (US),Series B,2,9300000
Switzerland (EU),Washington (US),Series B,1,2666667
Massachusetts (US),Ohio (US),Series B,1,2150000
Colorado (US),Colorado (US),Series B,2,16800000
New York (US),North Carolina (US),Series B,1,16000000
Illinois (US),Nebraska (US),Series B,1,1000000
Nebraska (US),Texas (US),Series B,1,1000000
Colorado (US),Idaho (US),Series B,1,2000000
Idaho (US),Massachusetts (US),Series B,1,2000000
Idaho (US),Virginia (US),Series B,1,2000000
Denmark (EU),Germany (EU),Series B,1,7000000
Massachusetts (US),Michigan (US),Series B,1,4666667
California (US),Jamaica (Else),Series B,1,6000000
United Kingdom (EU),Washington (US),Series B,1,5000000
Massachusetts (US),Russian Federation (Else),Series B,1,13300000
Massachusetts (US),North Carolina (US),Series B,1,3333333
Arizona (US),Australia (Else),Series B,1,1000000
Arizona (US),California (US),Series B,2,3600000
Arizona (US),Singapore (Else),Series B,1,1000000
Arizona (US),Spain (EU),Series B,1,1000000
Australia (Else),California (US),Series B,3,14233333
Australia (Else),New York (US),Series B,1,2000000
Australia (Else),Singapore (Else),Series B,1,1000000
Australia (Else),Spain (EU),Series B,1,1000000
New York (US),Singapore (Else),Series B,2,5700000
Singapore (Else),Spain (EU),Series B,1,1000000
Nebraska (US),Nebraska (US),Series B,1,4000000
Alabama (US),California (US),Series B,1,1600000
Alabama (US),Georgia (US),Series B,1,1600000
Alabama (US),New York (US),Series B,1,3200000
Alabama (US),Pennsylvania (US),Series B,1,1600000
Georgia (US),Pennsylvania (US),Series B,1,1600000
Germany (EU),Virginia (US),Series B,1,2133333
Spain (EU),Virginia (US),Series B,1,2133333
United Kingdom (EU),Virginia (US),Series B,2,10704762
India (Else),United Kingdom (EU),Series B,1,2666667
Colorado (US),India (Else),Series B,1,6233333
Massachusetts (US),New Jersey (US),Series B,1,7500000
New Jersey (US),Utah (US),Series B,1,7500000
New York (US),Utah (US),Series B,3,46166667
New York (US),South Korea (Else),Series B,1,2500000
Pennsylvania (US),Ukraine (Else),Series B,1,12666667
Ukraine (Else),United Kingdom (EU),Series B,1,12666667
California (US),Maine (US),Series B,1,2857143
Maine (US),New York (US),Series B,1,1142857
Maine (US),Texas (US),Series B,1,1142857
Colorado (US),Nevada (US),Series B,1,1850000
Colorado (US),Singapore (Else),Series B,1,1850000
Colorado (US),South Africa (Else),Series B,1,1850000
Colorado (US),United Arab Emirates (Else),Series B,1,1850000
Massachusetts (US),South Africa (Else),Series B,1,1850000
Massachusetts (US),United Arab Emirates (Else),Series B,1,1850000
Nevada (US),New York (US),Series B,2,9366667
Nevada (US),Singapore (Else),Series B,1,1850000
Nevada (US),South Africa (Else),Series B,1,1850000
Nevada (US),United Arab Emirates (Else),Series B,1,1850000
New York (US),South Africa (Else),Series B,1,3700000
New York (US),United Arab Emirates (Else),Series B,1,3700000
Singapore (Else),South Africa (Else),Series B,1,1850000
South Africa (Else),United Arab Emirates (Else),Series B,1,1850000
Colorado (US),Washington (US),Series B,1,7000000
Florida (US),North Carolina (US),Series B,1,1866667
Maryland (US),North Carolina (US),Series B,1,2800000
North Carolina (US),Pennsylvania (US),Series B,1,1866667
Virginia (US),Washington (US),Series B,1,9000000
California (US),Cyprus (EU),Series B,1,25905424
Kansas (US),Missouri (US),Series B,1,3750000
Colorado (US),Israel (Else),Series B,1,2000000
California (US),Jersey (Else),Series B,1,1200000
Jersey (Else),New York (US),Series B,1,1200000
Georgia (US),Georgia (US),Series B,1,2650000
Arizona (US),Utah (US),Series B,1,2100000
Nevada (US),United Kingdom (EU),Series B,1,7850000
Tennessee (US),United Kingdom (EU),Series B,1,6666667
Virginia (US),Virginia (US),Series B,1,11750000
New Jersey (US),North Carolina (US),Series B,1,5166667
India (Else),Mauritius (Else),Series B,1,10000000
Idaho (US),Luxembourg (EU),Series B,1,3000000
Idaho (US),New York (US),Series B,1,3000000
Israel (Else),Russian Federation (Else),Series B,1,5200000
Tennessee (US),Tennessee (US),Series B,1,4000000
North Carolina (US),Switzerland (EU),Series B,1,6000000
Arkansas (US),California (US),Series B,1,3750000
Arkansas (US),Illinois (US),Series B,1,3750000
Arkansas (US),New York (US),Series B,1,3750000
India (Else),Singapore (Else),Series B,1,10000000
Germany (EU),Pennsylvania (US),Series B,1,13040000
Connecticut (US),Japan (Else),Series B,1,2400000
Washington (US),Washington (US),Series B,1,1750000
California (US),Taiwan (Else),Series B,2,21900000
North Carolina (US),Texas (US),Series B,1,8250000
Germany (EU),Taiwan (Else),Series B,1,6400000
Australia (Else),Hong Kong (Else),Series B,1,6733333
Tennessee (US),Texas (US),Series B,1,9500000
California (US),Minnesota (US),Series B,1,1600000
Minnesota (US),Minnesota (US),Series B,1,1066667
South Korea (Else),United Kingdom (EU),Series B,1,13600000
District of Columbia (US),Pennsylvania (US),Series B,1,50000000
Canada (Else),Illinois (US),Series B,1,6000000
Texas (US),Wisconsin (US),Series B,1,9200000
Israel (Else),Singapore (Else),Series B,1,4000000
Australia (Else),California (US),Series C,1,15545455
Australia (Else),Colorado (US),Series C,1,6218182
Australia (Else),Maryland (US),Series C,1,6218182
Australia (Else),Michigan (US),Series C,1,9327273
Australia (Else),South Carolina (US),Series C,1,9327273
California (US),Maryland (US),Series C,10,124178788
California (US),Michigan (US),Series C,6,72247522
California (US),South Carolina (US),Series C,1,18654545
Colorado (US),Maryland (US),Series C,1,6218182
Colorado (US),Michigan (US),Series C,2,17577273
Colorado (US),South Carolina (US),Series C,1,9327273
Maryland (US),Michigan (US),Series C,1,9327273
Maryland (US),South Carolina (US),Series C,1,9327273
Michigan (US),South Carolina (US),Series C,1,12436364
Michigan (US),Michigan (US),Series C,1,6218182
South Carolina (US),South Carolina (US),Series C,1,6218182
Massachusetts (US),New York (US),Series C,16,199209395
Massachusetts (US),United Kingdom (EU),Series C,5,77928571
Massachusetts (US),Massachusetts (US),Series C,18,191511901
California (US),Tennessee (US),Series C,2,14625000
Maryland (US),New York (US),Series C,6,84366667
Maryland (US),Tennessee (US),Series C,1,6600000
New York (US),Tennessee (US),Series C,2,33233333
California (US),Utah (US),Series C,6,95375000
New York (US),Utah (US),Series C,4,37500000
Utah (US),Washington (US),Series C,1,7500000
Colorado (US),Ireland (EU),Series C,1,7000000
California (US),Georgia (US),Series C,2,34666667
California (US),Minnesota (US),Series C,4,53183333
California (US),New Jersey (US),Series C,6,69915152
Denmark (EU),Georgia (US),Series C,1,10666667
Denmark (EU),Massachusetts (US),Series C,3,79437500
Denmark (EU),Minnesota (US),Series C,1,10666667
Denmark (EU),New Jersey (US),Series C,1,10666667
Georgia (US),Massachusetts (US),Series C,1,16000000
Georgia (US),Minnesota (US),Series C,1,10666667
Georgia (US),New Jersey (US),Series C,1,10666667
Massachusetts (US),Minnesota (US),Series C,1,16000000
Massachusetts (US),New Jersey (US),Series C,2,30000000
Minnesota (US),New Jersey (US),Series C,2,19466667
California (US),Connecticut (US),Series C,7,107414286
Connecticut (US),Massachusetts (US),Series C,2,18628571
Connecticut (US),New York (US),Series C,5,85914286
Connecticut (US),United Kingdom (EU),Series C,1,7714286
Canada (Else),Pennsylvania (US),Series C,1,6500000
Illinois (US),Massachusetts (US),Series C,6,57042857
Illinois (US),Israel (Else),Series C,1,10000000
California (US),Virginia (US),Series C,3,44487500
Switzerland (EU),Virginia (US),Series C,1,12800000
Virginia (US),Virginia (US),Series C,1,9600000
California (US),Florida (US),Series C,6,103107323
California (US),Ohio (US),Series C,3,70044452
California (US),Wisconsin (US),Series C,1,9111111
Canada (Else),Denmark (EU),Series C,1,9111111
Canada (Else),Florida (US),Series C,1,9111111
Canada (Else),Illinois (US),Series C,1,13666667
Canada (Else),Ohio (US),Series C,1,9111111
Canada (Else),Wisconsin (US),Series C,1,9111111
Denmark (EU),Florida (US),Series C,1,9111111
Denmark (EU),Ohio (US),Series C,1,9111111
Denmark (EU),Wisconsin (US),Series C,1,9111111
Florida (US),Illinois (US),Series C,1,13666667
Florida (US),Ohio (US),Series C,1,9111111
Florida (US),Switzerland (EU),Series C,1,9111111
Florida (US),Wisconsin (US),Series C,1,9111111
Illinois (US),Ohio (US),Series C,2,22030303
Illinois (US),Wisconsin (US),Series C,2,21095238
Ohio (US),Switzerland (EU),Series C,1,9111111
Ohio (US),Wisconsin (US),Series C,1,9111111
Switzerland (EU),Wisconsin (US),Series C,1,9111111
Illinois (US),Illinois (US),Series C,6,29505130
Belgium (EU),California (US),Series C,1,10000000
China (Else),Ireland (EU),Series C,1,14285714
Florida (US),New York (US),Series C,4,61128788
California (US),Luxembourg (EU),Series C,1,10000000
California (US),Mississippi (US),Series C,1,21000000
California (US),Pennsylvania (US),Series C,10,152086580
Massachusetts (US),Mississippi (US),Series C,1,14000000
Massachusetts (US),Pennsylvania (US),Series C,2,17200000
Mississippi (US),New Jersey (US),Series C,1,14000000
Mississippi (US),New York (US),Series C,1,14000000
Mississippi (US),Pennsylvania (US),Series C,1,14000000
New Jersey (US),Pennsylvania (US),Series C,2,18181818
New York (US),Pennsylvania (US),Series C,9,161451461
Illinois (US),Michigan (US),Series C,2,10083885
California (US),Russian Federation (Else),Series C,1,4466667
California (US),South Korea (Else),Series C,5,67277056
Russian Federation (Else),South Korea (Else),Series C,1,4466667
California (US),The Netherlands (EU),Series C,1,21428571
New York (US),The Netherlands (EU),Series C,2,18732143
Colorado (US),Minnesota (US),Series C,1,8250000
Colorado (US),New York (US),Series C,1,8250000
Colorado (US),Utah (US),Series C,1,8250000
Michigan (US),Minnesota (US),Series C,1,8250000
Michigan (US),New York (US),Series C,2,12431818
Michigan (US),Utah (US),Series C,1,8250000
Minnesota (US),New York (US),Series C,3,79850000
Minnesota (US),Utah (US),Series C,1,8250000
California (US),Missouri (US),Series C,4,94450000
Missouri (US),New York (US),Series C,4,92045833
Denmark (EU),Missouri (US),Series C,1,11475000
Denmark (EU),Pennsylvania (US),Series C,1,11475000
Missouri (US),Pennsylvania (US),Series C,1,11475000
Illinois (US),North Carolina (US),Series C,2,12000000
Massachusetts (US),North Carolina (US),Series C,2,12428571
Massachusetts (US),Wisconsin (US),Series C,1,5571429
North Carolina (US),Wisconsin (US),Series C,1,3714286
California (US),Texas (US),Series C,10,119850000
Canada (Else),Michigan (US),Series C,1,9100000
Canada (Else),Texas (US),Series C,4,63975000
Massachusetts (US),Michigan (US),Series C,2,23650000
Massachusetts (US),Texas (US),Series C,4,35750000
Michigan (US),Texas (US),Series C,1,9100000
California (US),North Carolina (US),Series C,3,61879167
California (US),South Dakota (US),Series C,1,1312500
New York (US),North Carolina (US),Series C,3,56063889
New York (US),South Dakota (US),Series C,1,875000
North Carolina (US),South Dakota (US),Series C,1,875000
North Carolina (US),Utah (US),Series C,1,1750000
South Dakota (US),Utah (US),Series C,1,1750000
Utah (US),Utah (US),Series C,1,1312500
Illinois (US),Missouri (US),Series C,1,4571429
Illinois (US),Virginia (US),Series C,2,11471429
Illinois (US),Washington (US),Series C,1,4571429
Massachusetts (US),Missouri (US),Series C,3,20285714
Massachusetts (US),Virginia (US),Series C,2,11457143
Massachusetts (US),Washington (US),Series C,1,6857143
Missouri (US),North Carolina (US),Series C,2,39571429
Missouri (US),Virginia (US),Series C,1,4571429
Missouri (US),Washington (US),Series C,1,4571429
North Carolina (US),Virginia (US),Series C,1,4571429
North Carolina (US),Washington (US),Series C,1,4571429
Virginia (US),Washington (US),Series C,2,27571429
France (EU),Texas (US),Series C,2,13425000
New York (US),Texas (US),Series C,4,69000000
Texas (US),Texas (US),Series C,6,43500000
France (EU),New Mexico (US),Series C,1,5200000
France (EU),Saudi Arabia (Else),Series C,1,5200000
New Mexico (US),Saudi Arabia (Else),Series C,1,5200000
New Mexico (US),Texas (US),Series C,1,7800000
Saudi Arabia (Else),Texas (US),Series C,1,7800000
Singapore (Else),Switzerland (EU),Series C,1,13000000
California (US),Sweden (EU),Series C,2,26850000
New York (US),Sweden (EU),Series C,1,9500000
Tennessee (US),Texas (US),Series C,1,5000000
Maryland (US),Massachusetts (US),Series C,2,14333333
Maryland (US),Texas (US),Series C,1,9000000
Canada (Else),Maryland (US),Series C,2,10800000
California (US),Wyoming (US),Series C,1,12600000
Pennsylvania (US),Sweden (EU),Series C,1,8400000
Pennsylvania (US),Wyoming (US),Series C,1,8400000
Sweden (EU),Wyoming (US),Series C,1,8400000
New Jersey (US),New Jersey (US),Series C,1,6666667
Illinois (US),Texas (US),Series C,2,12150000
Texas (US),Virginia (US),Series C,1,4600000
Germany (EU),Maryland (US),Series C,1,7600000
Illinois (US),Maryland (US),Series C,2,10266667
Massachusetts (US),South Korea (Else),Series C,1,14571429
New York (US),South Korea (Else),Series C,2,18753247
California (US),District of Columbia (US),Series C,1,3833334
District of Columbia (US),Massachusetts (US),Series C,2,11095239
District of Columbia (US),New York (US),Series C,1,3833334
Germany (EU),Pennsylvania (US),Series C,2,24181818
Germany (EU),Washington (US),Series C,1,20000000
Pennsylvania (US),United Kingdom (EU),Series C,2,33333333
Pennsylvania (US),Washington (US),Series C,1,20000000
United Kingdom (EU),Washington (US),Series C,1,20000000
Missouri (US),Texas (US),Series C,1,9133808
Missouri (US),Missouri (US),Series C,1,6089205
China (Else),Texas (US),Series C,1,19166667
Hong Kong (Else),Texas (US),Series C,1,7666667
Germany (EU),Michigan (US),Series C,1,4181818
Germany (EU),New Jersey (US),Series C,1,4181818
Germany (EU),Ohio (US),Series C,1,6272727
Germany (EU),South Korea (Else),Series C,1,4181818
Illinois (US),New Jersey (US),Series C,1,6272727
Illinois (US),Pennsylvania (US),Series C,3,18939394
Illinois (US),South Korea (Else),Series C,1,6272727
Michigan (US),New Jersey (US),Series C,1,4181818
Michigan (US),Ohio (US),Series C,1,6272727
Michigan (US),Pennsylvania (US),Series C,1,4181818
Michigan (US),South Korea (Else),Series C,1,4181818
New Jersey (US),Ohio (US),Series C,1,6272727
New Jersey (US),South Korea (Else),Series C,1,4181818
New York (US),Ohio (US),Series C,1,6272727
Ohio (US),Pennsylvania (US),Series C,1,6272727
Ohio (US),South Korea (Else),Series C,1,6272727
Pennsylvania (US),South Korea (Else),Series C,1,4181818
Ohio (US),Ohio (US),Series C,1,4181818
Florida (US),United Kingdom (EU),Series C,2,17454545
Maryland (US),Pennsylvania (US),Series C,1,2666667
Florida (US),Maryland (US),Series C,1,12000000
Maryland (US),United Kingdom (EU),Series C,2,17500000
Maryland (US),New Jersey (US),Series C,2,16133333
Connecticut (US),New Jersey (US),Series C,1,15189889
California (US),United Arab Emirates (Else),Series C,1,30000000
New York (US),United Arab Emirates (Else),Series C,1,18000000
Utah (US),Virginia (US),Series C,1,4625000
Massachusetts (US),Switzerland (EU),Series C,3,60637500
Denmark (EU),Denmark (EU),Series C,1,20000000
Maryland (US),Maryland (US),Series C,1,3666667
Colorado (US),Israel (Else),Series C,1,10000000
Colorado (US),Massachusetts (US),Series C,1,6666667
Israel (Else),Massachusetts (US),Series C,1,10000000
Connecticut (US),Pennsylvania (US),Series C,1,3200000
Singapore (Else),Utah (US),Series C,1,4000000
Israel (Else),New York (US),Series C,4,17223333
Japan (Else),New York (US),Series C,4,27000000
Japan (Else),Texas (US),Series C,1,8000000
New Jersey (US),Tennessee (US),Series C,1,23333333
California (US),Malaysia (Else),Series C,2,46566667
Malaysia (Else),Washington (US),Series C,1,18666667
Illinois (US),Minnesota (US),Series C,1,10000000
Minnesota (US),Pennsylvania (US),Series C,1,10000000
Canada (Else),North Carolina (US),Series C,1,2688889
New York (US),Singapore (Else),Series C,1,2688889
North Carolina (US),Singapore (Else),Series C,1,2688889
Israel (Else),New Jersey (US),Series C,1,7000000
Belgium (EU),China (Else),Series C,1,15625000
Belgium (EU),Denmark (EU),Series C,1,15625000
Belgium (EU),Massachusetts (US),Series C,1,23437500
China (Else),Denmark (EU),Series C,1,15625000
China (Else),France (EU),Series C,1,15625000
China (Else),Norway (EU),Series C,1,15625000
China (Else),Switzerland (EU),Series C,1,15625000
Denmark (EU),Norway (EU),Series C,1,15625000
Massachusetts (US),Norway (EU),Series C,1,23437500
California (US),Indiana (US),Series C,1,7333333
Indiana (US),Massachusetts (US),Series C,1,7333333
Japan (Else),Massachusetts (US),Series C,1,9000000
Pennsylvania (US),Virginia (US),Series C,1,13333333
United Kingdom (EU),Virginia (US),Series C,1,13333333
Washington (US),Washington (US),Series C,2,15433333
California (US),Norway (EU),Series C,1,9000000
Israel (Else),United Kingdom (EU),Series C,1,3240000
Florida (US),Texas (US),Series C,1,9000000
Maryland (US),Utah (US),Series C,1,20000000
China (Else),Japan (Else),Series C,1,6000000
Brazil (Else),California (US),Series C,1,30000000
District of Columbia (US),Mexico (Else),Series C,1,15000000
District of Columbia (US),Kansas (US),Series C,1,8571429
District of Columbia (US),Missouri (US),Series C,1,3428571
Kansas (US),Massachusetts (US),Series C,1,8571429
Kansas (US),Missouri (US),Series C,1,8571429
Kansas (US),Kansas (US),Series C,1,6857143
California (US),New Zealand (Else),Series C,1,27900000
China (Else),Malaysia (Else),Series C,1,27900000
China (Else),New Zealand (Else),Series C,1,27900000
Malaysia (Else),New Zealand (Else),Series C,1,27900000
Minnesota (US),Tennessee (US),Series C,1,8025000
Tennessee (US),Tennessee (US),Series C,1,5350000
Massachusetts (US),The Netherlands (EU),Series C,1,8812500
Cayman Islands (Else),Israel (Else),Series C,1,5833333
Cayman Islands (Else),New York (US),Series C,1,5833333
Canada (Else),Missouri (US),Series C,1,9000000
Canada (Else),China (Else),Series C,1,10500000
Canada (Else),Connecticut (US),Series C,1,10500000
China (Else),Connecticut (US),Series C,1,10500000
Maryland (US),South Korea (Else),Series C,1,15500000
Maryland (US),Virginia (US),Series C,1,15500000
South Korea (Else),Virginia (US),Series C,1,15500000
Georgia (US),Pennsylvania (US),Series C,1,13333333
Connecticut (US),Texas (US),Series C,1,20000000
District of Columbia (US),District of Columbia (US),Series C,1,40000000
Israel (Else),South Korea (Else),Series C,1,8250000
Israel (Else),West Virginia (US),Series C,1,8250000
South Korea (Else),West Virginia (US),Series C,1,5500000
California (US),Massachusetts (US),Series D,29,695837290
Massachusetts (US),New York (US),Series D,10,114133810
California (US),Illinois (US),Series D,13,197474314
California (US),Mississippi (US),Series D,3,46104076
California (US),Washington (US),Series D,4,44573773
Illinois (US),Mississippi (US),Series D,1,5401631
Illinois (US),Washington (US),Series D,3,19801630
Mississippi (US),Washington (US),Series D,1,5401631
California (US),Switzerland (EU),Series D,2,39200000
California (US),United Kingdom (EU),Series D,10,154308072
Switzerland (EU),United Kingdom (EU),Series D,1,8400000
Massachusetts (US),United Kingdom (EU),Series D,4,58566667
New York (US),United Kingdom (EU),Series D,4,29695238
California (US),New Hampshire (US),Series D,1,12900000
California (US),Pennsylvania (US),Series D,8,112653030
Massachusetts (US),New Hampshire (US),Series D,2,22300000
Massachusetts (US),Pennsylvania (US),Series D,3,30966234
New Hampshire (US),New York (US),Series D,1,12900000
New Hampshire (US),Pennsylvania (US),Series D,1,8600000
New Hampshire (US),United Kingdom (EU),Series D,1,8600000
New York (US),Pennsylvania (US),Series D,5,56123810
Pennsylvania (US),United Kingdom (EU),Series D,1,8600000
Massachusetts (US),Massachusetts (US),Series D,10,129666650
New York (US),New York (US),Series D,9,160695971
Illinois (US),Massachusetts (US),Series D,6,47958333
California (US),Florida (US),Series D,3,65297619
Florida (US),Massachusetts (US),Series D,2,22023810
Florida (US),New York (US),Series D,2,25357143
Florida (US),Pennsylvania (US),Series D,1,12857143
California (US),Texas (US),Series D,8,165639377
Israel (Else),Singapore (Else),Series D,1,2866667
Israel (Else),Texas (US),Series D,1,2866667
Singapore (Else),Texas (US),Series D,1,1433333
California (US),France (EU),Series D,5,62652032
France (EU),Illinois (US),Series D,3,23200000
France (EU),Texas (US),Series D,1,11000000
Illinois (US),Texas (US),Series D,1,11000000
California (US),Luxembourg (EU),Series D,1,26500000
California (US),Russian Federation (Else),Series D,1,23333333
Illinois (US),Russian Federation (Else),Series D,1,11666667
Russian Federation (Else),Washington (US),Series D,1,11666667
New York (US),Saudi Arabia (Else),Series D,1,6666667
Pennsylvania (US),Switzerland (EU),Series D,1,11200000
Israel (Else),Michigan (US),Series D,1,6300000
District of Columbia (US),Germany (EU),Series D,1,5333333
District of Columbia (US),Ireland (EU),Series D,1,10666667
District of Columbia (US),United Kingdom (EU),Series D,1,5333333
Germany (EU),Ireland (EU),Series D,1,10666667
Ireland (EU),United Kingdom (EU),Series D,1,10666667
Ireland (EU),Ireland (EU),Series D,1,8000000
California (US),Utah (US),Series D,4,104380952
California (US),Indiana (US),Series D,1,13000000
California (US),New Jersey (US),Series D,3,42100000
Indiana (US),Massachusetts (US),Series D,2,14666667
Indiana (US),Mississippi (US),Series D,1,8666667
Indiana (US),New Jersey (US),Series D,1,8666667
Massachusetts (US),Mississippi (US),Series D,2,28266667
Massachusetts (US),New Jersey (US),Series D,3,34600000
Mississippi (US),New Jersey (US),Series D,2,28266667
Mississippi (US),United Kingdom (EU),Series D,1,19600000
New Jersey (US),United Kingdom (EU),Series D,1,19600000
Spain (EU),Washington (US),Series D,1,2000000
France (EU),New York (US),Series D,2,26807906
France (EU),Pennsylvania (US),Series D,1,2600000
Brazil (Else),California (US),Series D,1,22000000
Indiana (US),New York (US),Series D,1,4000000
Indiana (US),Switzerland (EU),Series D,1,6000000
Massachusetts (US),Switzerland (EU),Series D,1,8000000
New York (US),Switzerland (EU),Series D,1,6000000
California (US),Maryland (US),Series D,3,49628566
Maryland (US),New York (US),Series D,2,16028569
Maryland (US),Sweden (EU),Series D,1,11142855
California (US),Nevada (US),Series D,1,65384615
Nevada (US),New York (US),Series D,1,19615385
Nevada (US),Texas (US),Series D,1,13076923
New York (US),Texas (US),Series D,4,55501099
California (US),Missouri (US),Series D,1,7933333
Illinois (US),Israel (Else),Series D,1,7933333
Illinois (US),Missouri (US),Series D,1,7933333
Israel (Else),Massachusetts (US),Series D,1,11900000
Israel (Else),Missouri (US),Series D,1,7933333
Massachusetts (US),Missouri (US),Series D,2,21300000
California (US),Colorado (US),Series D,3,61800000
Colorado (US),New York (US),Series D,1,10000000
California (US),Japan (Else),Series D,4,44028571
California (US),Wisconsin (US),Series D,1,7714286
Illinois (US),Japan (Else),Series D,1,15428571
Illinois (US),Utah (US),Series D,1,15428571
Illinois (US),Wisconsin (US),Series D,1,15428571
Japan (Else),Utah (US),Series D,1,7714286
Japan (Else),Wisconsin (US),Series D,1,7714286
Utah (US),Wisconsin (US),Series D,1,7714286
Illinois (US),Illinois (US),Series D,2,15321429
Massachusetts (US),Wisconsin (US),Series D,1,8000000
California (US),Germany (EU),Series D,2,29666667
California (US),Georgia (US),Series D,4,42623810
Georgia (US),Maryland (US),Series D,1,4885714
Georgia (US),New York (US),Series D,2,8635714
Georgia (US),Texas (US),Series D,1,4885714
Maryland (US),Texas (US),Series D,1,4885714
California (US),The Netherlands (EU),Series D,1,3600000
New York (US),The Netherlands (EU),Series D,1,3600000
The Netherlands (EU),United Kingdom (EU),Series D,1,3600000
Georgia (US),Indiana (US),Series D,1,26000000
Georgia (US),Georgia (US),Series D,2,25833333
California (US),Virginia (US),Series D,4,82136364
New York (US),Virginia (US),Series D,1,24000000
California (US),District of Columbia (US),Series D,2,25714286
District of Columbia (US),Illinois (US),Series D,1,10000000
District of Columbia (US),Massachusetts (US),Series D,1,10000000
Colorado (US),Texas (US),Series D,2,25580000
Georgia (US),Pennsylvania (US),Series D,1,4228571
California (US),North Carolina (US),Series D,2,19000000
Georgia (US),North Carolina (US),Series D,1,9500000
Georgia (US),Virginia (US),Series D,1,9500000
North Carolina (US),Virginia (US),Series D,1,6333333
Australia (Else),California (US),Series D,2,33339024
Australia (Else),Texas (US),Series D,1,7500000
Delaware (US),Massachusetts (US),Series D,1,15000000
California (US),Denmark (EU),Series D,1,7500000
California (US),Michigan (US),Series D,2,12005237
Denmark (EU),Michigan (US),Series D,1,7500000
Denmark (EU),United Kingdom (EU),Series D,1,7500000
Michigan (US),United Kingdom (EU),Series D,1,7500000
Massachusetts (US),Washington (US),Series D,2,5009090
California (US),Minnesota (US),Series D,2,37000000
Israel (Else),New York (US),Series D,1,12000000
Israel (Else),Spain (EU),Series D,1,12000000
New York (US),Spain (EU),Series D,1,6000000
Massachusetts (US),Virginia (US),Series D,1,909091
Pennsylvania (US),Virginia (US),Series D,1,909091
Pennsylvania (US),Washington (US),Series D,1,909091
Virginia (US),Washington (US),Series D,1,909091
Pennsylvania (US),Texas (US),Series D,1,21000000
Florida (US),North Carolina (US),Series D,1,4050000
Florida (US),Florida (US),Series D,1,2700000
California (US),Canada (Else),Series D,1,3300000
Canada (Else),France (EU),Series D,1,2200000
Canada (Else),Illinois (US),Series D,1,2200000
Colorado (US),Japan (Else),Series D,1,17200000
Japan (Else),Texas (US),Series D,1,17200000
California (US),Taiwan (Else),Series D,1,21000000
Taiwan (Else),Virginia (US),Series D,1,6000000
District of Columbia (US),New York (US),Series D,1,15714286
District of Columbia (US),District of Columbia (US),Series D,1,9428571
Georgia (US),Illinois (US),Series D,1,5625000
Georgia (US),Massachusetts (US),Series D,1,3750000
Illinois (US),New York (US),Series D,1,5625000
California (US),Louisiana (US),Series D,1,24583333
Louisiana (US),Massachusetts (US),Series D,1,9833333
Massachusetts (US),Utah (US),Series D,1,12500000
Sweden (EU),Utah (US),Series D,1,12500000
Utah (US),Utah (US),Series D,1,8333333
Minnesota (US),New York (US),Series D,1,10000000
Minnesota (US),Texas (US),Series D,1,10000000
