from,to,round,deals,value
Japan (Else),The Netherlands (EU),Seed,4,12375275
Texas (US),The Netherlands (EU),Seed,2,2253846
France (EU),Missouri (US),Seed,1,3175989
France (EU),Portugal (EU),Seed,1,3175989
Italy (EU),Missouri (US),Seed,1,1587994
Italy (EU),The Netherlands (EU),Seed,1,1587994
Missouri (US),Portugal (EU),Seed,1,1587994
Missouri (US),United Kingdom (EU),Seed,1,1587994
Portugal (EU),The Netherlands (EU),Seed,1,1587994
Belgium (EU),South Korea (Else),Seed,1,11726092
Germany (EU),Malta (EU),Seed,1,4622199
Florida (US),Italy (EU),Series A,3,15556543
Italy (EU),Portugal (EU),Series A,2,11192906
Portugal (EU),Singapore (Else),Series A,2,11192906
Belgium (EU),Sweden (EU),Series A,1,7800000
Australia (Else),China (Else),Series A,1,11829028
Australia (Else),Montana (US),Series A,1,11829028
California (US),Montana (US),Series A,3,56115199
China (Else),Montana (US),Series A,1,11829028
Florida (US),Germany (EU),Series B,6,108378582
Florida (US),The Netherlands (EU),Series B,1,20000000
Florida (US),United Kingdom (EU),Series B,6,128231523
United Kingdom (EU),Virginia (US),Series B,3,105750000
Bahamas (Else),California (US),Series B,1,25454545
Bahamas (Else),Massachusetts (US),Series B,1,12727273
Bahamas (Else),Minnesota (US),Series B,1,12727273
Bahamas (Else),Mississippi (US),Series B,1,12727273
Bahamas (Else),North Carolina (US),Series B,1,12727273
Bahamas (Else),South Korea (Else),Series B,1,12727273
Bahamas (Else),The Netherlands (EU),Series B,1,19090909
California (US),Minnesota (US),Series B,4,139343434
California (US),Mississippi (US),Series B,2,58829545
California (US),North Carolina (US),Series B,4,165954545
Massachusetts (US),Minnesota (US),Series B,3,50505051
Massachusetts (US),Mississippi (US),Series B,2,34977273
Massachusetts (US),North Carolina (US),Series B,3,89602273
Massachusetts (US),South Korea (Else),Series B,4,56480844
Minnesota (US),Mississippi (US),Series B,1,12727273
Minnesota (US),North Carolina (US),Series B,2,51616162
Minnesota (US),South Korea (Else),Series B,1,12727273
Minnesota (US),The Netherlands (EU),Series B,1,19090909
Mississippi (US),North Carolina (US),Series B,1,12727273
Mississippi (US),South Korea (Else),Series B,1,12727273
Mississippi (US),The Netherlands (EU),Series B,1,19090909
North Carolina (US),South Korea (Else),Series B,2,23310606
North Carolina (US),The Netherlands (EU),Series B,1,19090909
South Korea (Else),The Netherlands (EU),Series B,1,19090909
Belgium (EU),Italy (EU),Series C,1,62500000
Belgium (EU),New York (US),Series C,2,96785714
Belgium (EU),Switzerland (EU),Series C,1,62500000
Belgium (EU),The Netherlands (EU),Series C,1,125000000
Italy (EU),New York (US),Series C,1,62500000
Italy (EU),Switzerland (EU),Series C,1,62500000
Italy (EU),The Netherlands (EU),Series C,2,147857143
Switzerland (EU),The Netherlands (EU),Series C,1,125000000
The Netherlands (EU),The Netherlands (EU),Series C,2,122386364
Massachusetts (US),Sweden (EU),Series D,1,150000000
Massachusetts (US),United Kingdom (EU),Series D,7,669369281
California (US),Qatar (Else),Series D,3,380858586
Massachusetts (US),Qatar (Else),Series D,1,95000000
Massachusetts (US),The Netherlands (EU),Series D,3,314055556
Qatar (Else),Singapore (Else),Series D,1,95000000
Qatar (Else),The Netherlands (EU),Series D,1,190000000
Qatar (Else),United Kingdom (EU),Series D,1,95000000
Singapore (Else),The Netherlands (EU),Series D,1,190000000
Singapore (Else),United Kingdom (EU),Series D,3,159752137
The Netherlands (EU),United Kingdom (EU),Series D,3,791934641
The Netherlands (EU),The Netherlands (EU),Series D,2,155500000
Switzerland (EU),The Netherlands (EU),Series Unknown,2,12372318
The Netherlands (EU),The Netherlands (EU),Series Unknown,5,36104486
Belgium (EU),Vietnam (Else),Series Unknown,1,4512442
The Netherlands (EU),Vietnam (Else),Series Unknown,1,6768664
New Hampshire (US),The Netherlands (EU),Series Unknown,1,23443004
Czech Republic (EU),Turkey (Else),Seed,1,3240000
Spain (EU),Turkey (Else),Seed,1,3240000
Israel (Else),Turkey (Else),Seed,1,3000000
New York (US),Turkey (Else),Seed,1,6600000
Luxembourg (EU),The Netherlands (EU),Series B,2,51363636
Luxembourg (EU),Turkey (Else),Series B,1,35000000
The Netherlands (EU),Turkey (Else),Series B,1,35000000
Turkey (Else),United Kingdom (EU),Series B,2,40800000
The Netherlands (EU),Turkey (Else),Series Unknown,1,2400000
Turkey (Else),Turkey (Else),Series Unknown,5,10506854
Azerbaijan (Else),California (US),Series Unknown,1,400000
Azerbaijan (Else),Turkey (Else),Series Unknown,1,800000
California (US),Turkey (Else),Series Unknown,2,8360280
New York (US),Turkey (Else),Series Unknown,1,1250000
Switzerland (EU),Turkey (Else),Series Unknown,1,1250000
New York (US),Ukraine (Else),Series A,1,22000000
California (US),Delaware (US),Pre Seed,5,11906746
California (US),Kansas (US),Pre Seed,1,7333333
Delaware (US),Florida (US),Pre Seed,1,3666667
Delaware (US),Kansas (US),Pre Seed,1,3666667
Florida (US),Kansas (US),Pre Seed,1,3666667
Egypt (Else),Kuwait (Else),Pre Seed,1,637500
Egypt (Else),Saudi Arabia (Else),Pre Seed,2,1604167
Egypt (Else),United Arab Emirates (Else),Pre Seed,2,2029167
Egypt (Else),United Kingdom (EU),Pre Seed,1,637500
Kuwait (Else),Saudi Arabia (Else),Pre Seed,1,425000
Kuwait (Else),United Arab Emirates (Else),Pre Seed,1,850000
Kuwait (Else),United Kingdom (EU),Pre Seed,1,425000
Saudi Arabia (Else),United Arab Emirates (Else),Pre Seed,2,1816667
Saudi Arabia (Else),United Kingdom (EU),Pre Seed,3,3025000
Egypt (Else),Egypt (Else),Pre Seed,1,425000
California (US),Seychelles (Else),Seed,2,5107143
Bermuda (Else),California (US),Seed,1,1607143
Bermuda (Else),China (Else),Seed,1,1071429
Bermuda (Else),Delaware (US),Seed,1,1071429
Bermuda (Else),Florida (US),Seed,1,1071429
Bermuda (Else),New York (US),Seed,2,3035714
Bermuda (Else),Pennsylvania (US),Seed,2,2500000
Bermuda (Else),Seychelles (Else),Seed,1,1071429
Bermuda (Else),The Netherlands (EU),Seed,1,1607143
Bermuda (Else),Washington (US),Seed,1,1071429
California (US),Pennsylvania (US),Seed,21,216188644
China (Else),Delaware (US),Seed,1,1071429
China (Else),Florida (US),Seed,1,1071429
China (Else),New York (US),Seed,5,25851781
China (Else),Pennsylvania (US),Seed,1,1071429
China (Else),The Netherlands (EU),Seed,1,1607143
China (Else),United Kingdom (EU),Seed,4,20634907
China (Else),Washington (US),Seed,1,1071429
Delaware (US),Florida (US),Seed,2,4214286
Delaware (US),Pennsylvania (US),Seed,2,6071429
Delaware (US),Seychelles (Else),Seed,1,1071429
Delaware (US),The Netherlands (EU),Seed,1,1607143
Florida (US),Pennsylvania (US),Seed,4,11326980
Florida (US),Seychelles (Else),Seed,1,1071429
Florida (US),The Netherlands (EU),Seed,5,11745112
Florida (US),Washington (US),Seed,5,11441268
New York (US),Seychelles (Else),Seed,1,1607143
Pennsylvania (US),Seychelles (Else),Seed,1,1071429
Pennsylvania (US),The Netherlands (EU),Seed,2,7162694
Pennsylvania (US),United Kingdom (EU),Seed,3,7771429
Pennsylvania (US),Washington (US),Seed,5,32410823
Seychelles (Else),The Netherlands (EU),Seed,1,1607143
Seychelles (Else),United Kingdom (EU),Seed,1,1071429
Seychelles (Else),Washington (US),Seed,1,1071429
The Netherlands (EU),Washington (US),Seed,3,12045238
Bermuda (Else),Massachusetts (US),Seed,1,1428571
Bermuda (Else),Tennessee (US),Seed,1,1428571
Bermuda (Else),United Arab Emirates (Else),Seed,1,2142857
Massachusetts (US),Pennsylvania (US),Seed,6,26942963
Massachusetts (US),Tennessee (US),Seed,4,4630014
Massachusetts (US),United Arab Emirates (Else),Seed,1,2142857
New York (US),Tennessee (US),Seed,7,14442424
Pennsylvania (US),Tennessee (US),Seed,2,2928571
Pennsylvania (US),United Arab Emirates (Else),Seed,1,2142857
Tennessee (US),United Arab Emirates (Else),Seed,1,2142857
Canada (Else),Pennsylvania (US),Seed,4,33579394
China (Else),Saint Lucia (Else),Seed,1,800000
China (Else),United Arab Emirates (Else),Seed,1,1200000
Hong Kong (Else),Saint Lucia (Else),Seed,1,1200000
Hong Kong (Else),Seychelles (Else),Seed,1,1200000
Saint Lucia (Else),Seychelles (Else),Seed,1,800000
Saint Lucia (Else),United Arab Emirates (Else),Seed,1,1200000
Seychelles (Else),United Arab Emirates (Else),Seed,1,1200000
Arizona (US),Egypt (Else),Seed,1,1000000
Arizona (US),Japan (Else),Seed,1,1000000
Arizona (US),Lebanon (Else),Seed,1,1000000
Arizona (US),The Netherlands (EU),Seed,1,1000000
Arizona (US),United Arab Emirates (Else),Seed,1,2000000
California (US),Egypt (Else),Seed,2,1750000
California (US),Lebanon (Else),Seed,1,1000000
Egypt (Else),Japan (Else),Seed,1,1000000
Egypt (Else),Lebanon (Else),Seed,2,1550000
Egypt (Else),The Netherlands (EU),Seed,1,1000000
Egypt (Else),United Arab Emirates (Else),Seed,1,2000000
Egypt (Else),United Kingdom (EU),Seed,2,1750000
Japan (Else),Lebanon (Else),Seed,1,1000000
Japan (Else),United Arab Emirates (Else),Seed,1,2000000
Japan (Else),United Kingdom (EU),Seed,7,23452233
Lebanon (Else),The Netherlands (EU),Seed,1,1000000
Lebanon (Else),United Arab Emirates (Else),Seed,1,2000000
Lebanon (Else),United Kingdom (EU),Seed,1,1000000
The Netherlands (EU),United Arab Emirates (Else),Seed,1,2000000
China (Else),Japan (Else),Seed,1,750000
China (Else),Turkey (Else),Seed,1,750000
Hong Kong (Else),Turkey (Else),Seed,1,750000
Japan (Else),Turkey (Else),Seed,1,750000
Nevada (US),United Arab Emirates (Else),Seed,1,4666667
Bahrain (Else),Japan (Else),Series B,1,34000000
Bahrain (Else),Turkey (Else),Series B,1,34000000
Japan (Else),Turkey (Else),Series B,1,34000000
Saudi Arabia (Else),United Arab Emirates (Else),Series B,2,39700000
Saudi Arabia (Else),Saudi Arabia (Else),Series B,1,7750000
United Arab Emirates (Else),United Arab Emirates (Else),Series B,2,29050000
China (Else),Kuwait (Else),Series C,1,229166667
Kuwait (Else),United Arab Emirates (Else),Series C,1,137500000
Kuwait (Else),Kuwait (Else),Series C,1,91666667
Canada (Else),Nevada (US),Series Unknown,1,125000000
Nevada (US),New York (US),Series Unknown,1,125000000
Nevada (US),United Arab Emirates (Else),Series Unknown,1,125000000
Ohio (US),United Kingdom (EU),Pre Seed,1,1728928
Canada (Else),Cyprus (EU),Pre Seed,1,1333333
Canada (Else),Germany (EU),Pre Seed,3,4194494
Canada (Else),Singapore (Else),Pre Seed,1,1333333
Cyprus (EU),Germany (EU),Pre Seed,1,1333333
Cyprus (EU),Singapore (Else),Pre Seed,1,888889
Cyprus (EU),The Netherlands (EU),Pre Seed,1,888889
Cyprus (EU),United Kingdom (EU),Pre Seed,1,1333333
California (US),China (Else),Pre Seed,2,3071429
Germany (EU),Illinois (US),Pre Seed,1,500000
California (US),Michigan (US),Pre Seed,2,2655556
Delaware (US),France (EU),Pre Seed,1,555556
Delaware (US),Michigan (US),Pre Seed,1,555556
Delaware (US),Singapore (Else),Pre Seed,2,1555556
Delaware (US),United Kingdom (EU),Pre Seed,3,2638889
France (EU),Michigan (US),Pre Seed,1,555556
Michigan (US),Singapore (Else),Pre Seed,1,555556
Michigan (US),United Kingdom (EU),Pre Seed,1,1388889
California (US),Massachusetts (US),Pre Seed,6,9409524
California (US),Saudi Arabia (Else),Pre Seed,2,3566667
California (US),Texas (US),Pre Seed,7,17439881
Florida (US),France (EU),Pre Seed,1,800000
Florida (US),Massachusetts (US),Pre Seed,1,533333
Florida (US),New York (US),Pre Seed,5,4140476
Florida (US),Saudi Arabia (Else),Pre Seed,1,533333
Florida (US),Texas (US),Pre Seed,2,1247619
Florida (US),United Kingdom (EU),Pre Seed,2,2171429
France (EU),Saudi Arabia (Else),Pre Seed,1,800000
France (EU),Texas (US),Pre Seed,1,800000
Massachusetts (US),New York (US),Pre Seed,7,7950000
Massachusetts (US),Saudi Arabia (Else),Pre Seed,1,533333
Massachusetts (US),Texas (US),Pre Seed,1,533333
New York (US),Saudi Arabia (Else),Pre Seed,2,1533333
New York (US),Texas (US),Pre Seed,7,10963690
Saudi Arabia (Else),Texas (US),Pre Seed,2,1533333
California (US),New Hampshire (US),Pre Seed,3,4080457
Italy (EU),New Hampshire (US),Pre Seed,1,908800
New Hampshire (US),United Kingdom (EU),Pre Seed,1,908800
United Kingdom (EU),Washington (US),Pre Seed,6,19222024
Washington (US),Washington (US),Pre Seed,4,7817143
Hong Kong (Else),Singapore (Else),Pre Seed,1,333405
Massachusetts (US),Washington (US),Pre Seed,1,366885
California (US),Indiana (US),Pre Seed,2,950050
Canada (Else),France (EU),Pre Seed,1,55589
Canada (Else),Indiana (US),Pre Seed,1,55589
France (EU),Indiana (US),Pre Seed,1,55589
France (EU),Washington (US),Pre Seed,1,55589
Germany (EU),Indiana (US),Pre Seed,1,83383
Indiana (US),New York (US),Pre Seed,1,55589
Indiana (US),Sweden (EU),Pre Seed,1,55589
Indiana (US),United Kingdom (EU),Pre Seed,1,83383
Indiana (US),Washington (US),Pre Seed,2,1788922
New York (US),Sweden (EU),Pre Seed,1,55589
New York (US),Washington (US),Pre Seed,5,4884160
Sweden (EU),Washington (US),Pre Seed,1,55589
Armenia (Else),United Kingdom (EU),Pre Seed,1,1200000
Indiana (US),Rhode Island (US),Pre Seed,1,4992917
Czech Republic (EU),Germany (EU),Pre Seed,1,571429
Czech Republic (EU),Italy (EU),Pre Seed,1,571429
New York (US),New York (US),Pre Seed,17,22535624
Michigan (US),Singapore (Else),Seed,1,1093534
Michigan (US),Switzerland (EU),Seed,1,1093534
Michigan (US),United Kingdom (EU),Seed,2,4332363
Australia (Else),Germany (EU),Seed,3,7714286
California (US),El Salvador (Else),Seed,2,7603062
El Salvador (Else),France (EU),Seed,1,1333333
El Salvador (Else),Germany (EU),Seed,1,1333333
El Salvador (Else),Ireland (EU),Seed,1,1333333
El Salvador (Else),Israel (Else),Seed,1,1333333
El Salvador (Else),Massachusetts (US),Seed,1,1333333
El Salvador (Else),New York (US),Seed,1,1333333
El Salvador (Else),United Kingdom (EU),Seed,2,11872791
Ireland (EU),Israel (Else),Seed,1,1333333
Ireland (EU),Massachusetts (US),Seed,2,5878788
Italy (EU),New York (US),Seed,3,9216667
Italy (EU),Washington (US),Seed,1,550000
Guernsey (Else),United Kingdom (EU),Seed,2,10200000
Saudi Arabia (Else),Switzerland (EU),Seed,1,5760000
India (Else),Nevada (US),Seed,1,625000
District of Columbia (US),New Jersey (US),Seed,2,3411111
Egypt (Else),Egypt (Else),Seed,1,500000
Ireland (EU),New Jersey (US),Seed,1,1166667
New Jersey (US),United Kingdom (EU),Seed,4,6227778
Czech Republic (EU),Portugal (EU),Seed,1,2697595
Finland (EU),Florida (US),Seed,1,2250000
Florida (US),France (EU),Seed,5,6190210
Florida (US),Ireland (EU),Seed,1,1500000
Colorado (US),Hong Kong (Else),Seed,1,857143
Colorado (US),Singapore (Else),Seed,2,2519048
Hong Kong (Else),Switzerland (EU),Seed,1,857143
China (Else),Spain (EU),Seed,1,1520000
Hong Kong (Else),Spain (EU),Seed,1,1520000
Hong Kong (Else),Ireland (EU),Seed,1,1072685
Hong Kong (Else),Portugal (EU),Seed,1,1072685
Ireland (EU),Portugal (EU),Seed,1,1072685
Germany (EU),Missouri (US),Seed,1,2014310
El Salvador (Else),Hong Kong (Else),Seed,1,4269729
California (US),Cyprus (EU),Seed,4,11026258
California (US),Estonia (EU),Seed,3,26726258
Cyprus (EU),Estonia (EU),Seed,1,692925
Cyprus (EU),Germany (EU),Seed,1,692925
Cyprus (EU),United Kingdom (EU),Seed,1,692925
Lithuania (EU),Poland (EU),Seed,1,14285714
Lithuania (EU),Switzerland (EU),Seed,1,14285714
Poland (EU),Switzerland (EU),Seed,1,14285714
Austria (EU),Massachusetts (US),Seed,1,1066667
Massachusetts (US),Sweden (EU),Seed,1,1066667
Switzerland (EU),Washington (US),Seed,1,2285714
United Arab Emirates (Else),Washington (US),Seed,1,3428571
Cayman Islands (Else),China (Else),Seed,2,8665333
Cayman Islands (Else),New York (US),Seed,4,7850379
Cayman Islands (Else),Singapore (Else),Seed,3,12993833
Cayman Islands (Else),South Korea (Else),Seed,1,5000000
China (Else),South Korea (Else),Seed,2,18500000
North Carolina (US),United Kingdom (EU),Seed,3,19327270
North Carolina (US),Washington (US),Seed,1,1640402
Canada (Else),Cayman Islands (Else),Seed,1,169230769
Cayman Islands (Else),Sweden (EU),Seed,1,169230769
Cayman Islands (Else),United Kingdom (EU),Seed,3,424640559
Cayman Islands (Else),Washington (US),Seed,3,170794406
Jersey (Else),United Kingdom (EU),Seed,1,996457
Austria (EU),Japan (Else),Seed,1,5333333
France (EU),Japan (Else),Seed,2,6487179
California (US),West Virginia (US),Seed,2,22233333
Canada (Else),Estonia (EU),Seed,2,10933333
Canada (Else),West Virginia (US),Seed,1,8333333
Estonia (EU),New York (US),Seed,1,8333333
Estonia (EU),West Virginia (US),Seed,1,8333333
New York (US),West Virginia (US),Seed,1,8333333
United Kingdom (EU),West Virginia (US),Seed,1,16666667
Washington (US),West Virginia (US),Seed,1,8333333
Spain (EU),United States (US),Seed,2,2066264
California (US),Hungary (EU),Seed,1,3300000
Germany (EU),Hungary (EU),Seed,1,3300000
Greece (EU),Hungary (EU),Seed,1,3300000
Colorado (US),Germany (EU),Seed,1,4056214
Colorado (US),United Kingdom (EU),Seed,2,9056214
Florida (US),Switzerland (EU),Seed,2,3765889
Japan (Else),New Jersey (US),Seed,1,1166667
Japan (Else),Portugal (EU),Seed,1,1166667
New Jersey (US),Portugal (EU),Seed,1,1166667
New Jersey (US),Switzerland (EU),Seed,1,1166667
Portugal (EU),Switzerland (EU),Seed,1,1166667
United Kingdom (EU),Uzbekistan (Else),Seed,1,4000000
Germany (EU),Michigan (US),Seed,1,2692062
Canada (Else),Morocco (Else),Seed,2,2783333
Morocco (Else),New York (US),Seed,2,2783333
Morocco (Else),South Africa (Else),Seed,1,1450000
Arizona (US),Guernsey (Else),Series A,1,7000000
Arizona (US),Spain (EU),Series A,1,7000000
Arizona (US),United Kingdom (EU),Series A,1,14000000
Arizona (US),Utah (US),Series A,1,7000000
Guernsey (Else),Spain (EU),Series A,1,7000000
Guernsey (Else),United Kingdom (EU),Series A,2,21264004
Guernsey (Else),Utah (US),Series A,1,7000000
Spain (EU),Utah (US),Series A,1,7000000
United Kingdom (EU),Utah (US),Series A,1,14000000
Denmark (EU),Florida (US),Series A,1,2421335
Denmark (EU),Guernsey (Else),Series A,1,2421335
Florida (US),Guernsey (Else),Series A,1,2421335
Denmark (EU),New Jersey (US),Series A,1,5000000
Denmark (EU),Portugal (EU),Series A,1,7428571
Illinois (US),Japan (Else),Series A,3,28180511
Illinois (US),Spain (EU),Series A,1,18347178
Illinois (US),Texas (US),Series A,5,38821204
Japan (Else),Spain (EU),Series A,1,18347178
Japan (Else),Sweden (EU),Series A,1,18347178
Spain (EU),Sweden (EU),Series A,1,18347178
Sweden (EU),Texas (US),Series A,1,18347178
Arkansas (US),Colorado (US),Series A,1,25833333
Arkansas (US),Massachusetts (US),Series A,1,38750000
Arkansas (US),Texas (US),Series A,1,25833333
Arkansas (US),United Kingdom (EU),Series A,1,25833333
Colorado (US),Texas (US),Series A,3,45712121
Colorado (US),United Kingdom (EU),Series A,6,90907843
Hong Kong (Else),Spain (EU),Series A,1,3453102
Austria (EU),Hong Kong (Else),Series A,1,6500000
Austria (EU),New York (US),Series A,2,14500000
California (US),Minnesota (US),Series A,9,777006265
Minnesota (US),New York (US),Series A,4,332285714
Minnesota (US),United Kingdom (EU),Series A,2,236785714
Belgium (EU),Hawaii (US),Series A,1,5000000
California (US),Hawaii (US),Series A,1,7500000
Germany (EU),Hawaii (US),Series A,1,5000000
Hawaii (US),New York (US),Series A,1,5000000
Hawaii (US),United Kingdom (EU),Series A,1,7500000
Belgium (EU),Italy (EU),Series A,1,6559425
Germany (EU),Italy (EU),Series A,1,9839138
Italy (EU),New York (US),Series A,2,10923062
Luxembourg (EU),Massachusetts (US),Series A,2,7813198
Luxembourg (EU),New York (US),Series A,2,11142857
Australia (Else),Finland (EU),Series A,1,6937500
Australia (Else),Texas (US),Series A,3,13025000
Finland (EU),Texas (US),Series A,1,6937500
Germany (EU),Texas (US),Series A,2,31168269
Australia (Else),Canada (Else),Series A,1,10000000
Australia (Else),Switzerland (EU),Series A,2,11666667
Canada (Else),Switzerland (EU),Series A,1,10000000
Australia (Else),Cayman Islands (Else),Series A,2,11266667
Australia (Else),Hong Kong (Else),Series A,1,1666667
Australia (Else),South Korea (Else),Series A,1,1666667
Australia (Else),The Netherlands (EU),Series A,1,1666667
Cayman Islands (Else),Hong Kong (Else),Series A,1,1666667
Cayman Islands (Else),South Korea (Else),Series A,1,1666667
Cayman Islands (Else),Switzerland (EU),Series A,1,1666667
Cayman Islands (Else),The Netherlands (EU),Series A,2,23666667
Hong Kong (Else),South Korea (Else),Series A,1,1666667
Hong Kong (Else),The Netherlands (EU),Series A,1,1666667
Singapore (Else),South Korea (Else),Series A,1,1666667
South Korea (Else),Switzerland (EU),Series A,1,1666667
South Korea (Else),The Netherlands (EU),Series A,1,1666667
California (US),Georgia (US),Series A,11,131569048
Georgia (US),Massachusetts (US),Series A,5,108652381
Georgia (US),The Netherlands (EU),Series A,1,37200000
Colorado (US),France (EU),Series A,1,16000000
Colorado (US),Wyoming (US),Series A,1,16000000
France (EU),Wyoming (US),Series A,1,16000000
Cyprus (EU),Greece (EU),Series A,1,6957885
Belgium (EU),Singapore (Else),Series A,2,74412698
Australia (Else),Delaware (US),Series A,1,10000000
Australia (Else),Sweden (EU),Series A,2,26190476
Delaware (US),France (EU),Series A,1,10000000
Delaware (US),New York (US),Series A,4,54945455
Delaware (US),Sweden (EU),Series A,1,10000000
Czech Republic (EU),Luxembourg (EU),Series A,2,8670341
Czech Republic (EU),Massachusetts (US),Series A,1,2670341
Czech Republic (EU),The Netherlands (EU),Series A,2,11670341
Czech Republic (EU),United Kingdom (EU),Series A,3,94626397
Virginia (US),Virginia (US),Series A,2,16500000
California (US),Luxembourg (EU),Series A,3,37333333
Luxembourg (EU),United Arab Emirates (Else),Series A,1,5333333
New York (US),Washington (US),Series A,13,602187945
Singapore (Else),United Arab Emirates (Else),Series B,2,620000000
United Arab Emirates (Else),United Kingdom (EU),Series B,4,672100000
Chile (Else),China (Else),Series B,1,22957678
Chile (Else),Chile (Else),Series B,1,15305119
New York (US),Wyoming (US),Series B,3,50907928
United Kingdom (EU),Wyoming (US),Series B,2,37205882
Canada (Else),Connecticut (US),Series B,3,45833333
Canada (Else),Illinois (US),Series B,4,75205128
Connecticut (US),Florida (US),Series B,3,49751131
Connecticut (US),Illinois (US),Series B,4,68266616
Florida (US),Illinois (US),Series B,7,111322549
Illinois (US),United Kingdom (EU),Series B,8,4200192979
Bulgaria (EU),California (US),Series B,2,20666667
Bulgaria (EU),Estonia (EU),Series B,1,4000000
Bulgaria (EU),Germany (EU),Series B,1,4000000
Bulgaria (EU),United Kingdom (EU),Series B,2,20666667
California (US),Estonia (EU),Series B,2,79000000
Estonia (EU),Germany (EU),Series B,1,4000000
Estonia (EU),United Kingdom (EU),Series B,1,4000000
California (US),Italy (EU),Series B,3,63642857
Australia (Else),Spain (EU),Series C,1,34997039
Australia (Else),Texas (US),Series C,2,162269766
Australia (Else),United Kingdom (EU),Series C,1,157486674
Japan (Else),Luxembourg (EU),Series C,2,159994077
Japan (Else),New York (US),Series C,6,344644986
Luxembourg (EU),Singapore (Else),Series C,2,112495558
Luxembourg (EU),Spain (EU),Series C,1,52495558
Luxembourg (EU),Texas (US),Series C,1,52495558
Singapore (Else),Spain (EU),Series C,1,34997039
Singapore (Else),Texas (US),Series C,3,123828208
Singapore (Else),United Kingdom (EU),Series C,5,345441220
Spain (EU),Texas (US),Series C,1,34997039
Spain (EU),United Kingdom (EU),Series C,2,248328295
Luxembourg (EU),Luxembourg (EU),Series C,1,34997039
California (US),Connecticut (US),Series C,8,644086580
California (US),Finland (EU),Series C,1,363636364
California (US),Norway (EU),Series C,1,363636364
China (Else),Connecticut (US),Series C,1,363636364
China (Else),District of Columbia (US),Series C,2,490909091
China (Else),Finland (EU),Series C,1,363636364
China (Else),Florida (US),Series C,1,363636364
China (Else),Norway (EU),Series C,1,363636364
China (Else),Texas (US),Series C,2,490909091
Connecticut (US),District of Columbia (US),Series C,1,363636364
Connecticut (US),Finland (EU),Series C,1,363636364
Connecticut (US),Florida (US),Series C,1,363636364
Connecticut (US),New York (US),Series C,8,1012429113
Connecticut (US),Norway (EU),Series C,1,363636364
Connecticut (US),Texas (US),Series C,1,363636364
District of Columbia (US),Finland (EU),Series C,1,363636364
District of Columbia (US),Florida (US),Series C,1,363636364
District of Columbia (US),New York (US),Series C,4,970181818
District of Columbia (US),Norway (EU),Series C,1,363636364
District of Columbia (US),Texas (US),Series C,2,490909091
Finland (EU),Florida (US),Series C,1,363636364
Finland (EU),New York (US),Series C,1,727272727
Finland (EU),Norway (EU),Series C,1,363636364
Finland (EU),Texas (US),Series C,1,363636364
Florida (US),Norway (EU),Series C,1,363636364
Florida (US),Texas (US),Series C,1,363636364
New York (US),Norway (EU),Series C,1,727272727
Norway (EU),Texas (US),Series C,1,363636364
France (EU),Singapore (Else),Series C,1,28636364
Massachusetts (US),Singapore (Else),Series C,2,51090909
Massachusetts (US),United Kingdom (EU),Series C,9,371478355
Singapore (Else),The Netherlands (EU),Series C,2,61038961
Austria (EU),Belgium (EU),Series C,1,28571429
Austria (EU),California (US),Series C,1,42857143
Austria (EU),China (Else),Series C,1,28571429
Austria (EU),India (Else),Series C,1,28571429
Austria (EU),United Kingdom (EU),Series C,1,28571429
Belgium (EU),China (Else),Series C,1,28571429
Belgium (EU),India (Else),Series C,1,28571429
China (Else),India (Else),Series C,1,28571429
China (Else),United Kingdom (EU),Series C,1,28571429
India (Else),United Kingdom (EU),Series C,1,28571429
Canada (Else),Singapore (Else),Series C,4,105970455
Germany (EU),Singapore (Else),Series C,2,77402597
California (US),Estonia (EU),Series C,1,14000000
California (US),Nevada (US),Series C,1,14000000
Estonia (EU),Nevada (US),Series C,1,14000000
Estonia (EU),New York (US),Series C,1,14000000
Estonia (EU),Singapore (Else),Series C,1,14000000
Nevada (US),New York (US),Series C,1,14000000
Nevada (US),Singapore (Else),Series C,1,14000000
Massachusetts (US),Switzerland (EU),Series C,2,139000000
Switzerland (EU),Switzerland (EU),Series C,1,56666667
Brazil (Else),Massachusetts (US),Series C,1,24000000
Brazil (Else),Sweden (EU),Series C,1,24000000
California (US),Cayman Islands (Else),Series C,1,100000000
Japan (Else),The Netherlands (EU),Series C,2,43040000
Germany (EU),Spain (EU),Series C,1,54504972
Germany (EU),The Netherlands (EU),Series C,2,77362115
Germany (EU),Maryland (US),Series D,1,34285714
Germany (EU),New York (US),Series D,3,242761905
Maryland (US),New York (US),Series D,4,3064462257
California (US),Germany (EU),Series D,3,902261438
California (US),Washington (US),Series D,3,804705882
Canada (Else),Germany (EU),Series D,1,148235294
Canada (Else),The Netherlands (EU),Series D,1,148235294
Canada (Else),Washington (US),Series D,1,148235294
Germany (EU),Japan (Else),Series D,1,148235294
Germany (EU),New Zealand (Else),Series D,1,148235294
Germany (EU),The Netherlands (EU),Series D,2,210568627
Germany (EU),Washington (US),Series D,1,148235294
Japan (Else),The Netherlands (EU),Series D,1,148235294
Japan (Else),Washington (US),Series D,1,148235294
New Zealand (Else),The Netherlands (EU),Series D,1,148235294
New Zealand (Else),Washington (US),Series D,1,148235294
The Netherlands (EU),Washington (US),Series D,1,148235294
United Kingdom (EU),Washington (US),Series D,2,558823529
Belgium (EU),California (US),Series D,2,106500000
