from,to,round,deals,value
New York (US),Ohio (US),Series B,1,5160000
New York (US),Oklahoma (US),Series B,1,5160000
Ohio (US),Oklahoma (US),Series B,1,3440000
California (US),Oklahoma (US),Series B,1,5700000
California (US),Missouri (US),Series B,2,25000000
Australia (Else),Washington (US),Series B,1,18000000
Australia (Else),Minnesota (US),Series B,1,13533333
Connecticut (US),Washington (US),Series B,2,24952381
New York (US),South Korea (Else),Series B,1,12600000
Michigan (US),United Kingdom (EU),Series B,1,5037000
Germany (EU),Massachusetts (US),Series B,1,1650000
Germany (EU),Minnesota (US),Series B,1,1100000
Pennsylvania (US),Switzerland (EU),Series B,1,10666667
Connecticut (US),Germany (EU),Series B,1,4333333
Connecticut (US),Indiana (US),Series B,1,4333333
Germany (EU),Indiana (US),Series B,1,4333333
California (US),Taiwan (Else),Series B,2,4339286
Israel (Else),Taiwan (Else),Series B,1,1142857
New York (US),Taiwan (Else),Series B,1,2285714
New York (US),Switzerland (EU),Series B,1,3733333
Switzerland (EU),Texas (US),Series B,1,3733333
Florida (US),North Carolina (US),Series B,1,2600000
Florida (US),Minnesota (US),Series B,1,1750000
Florida (US),Taiwan (Else),Series B,1,1750000
Florida (US),Texas (US),Series B,2,16035714
Florida (US),United Kingdom (EU),Series B,3,19502381
Florida (US),Washington (US),Series B,2,16035714
Minnesota (US),Taiwan (Else),Series B,1,1750000
Minnesota (US),Texas (US),Series B,1,1750000
Minnesota (US),United Kingdom (EU),Series B,1,1750000
Minnesota (US),Washington (US),Series B,1,1750000
Taiwan (Else),Texas (US),Series B,1,1750000
Taiwan (Else),United Kingdom (EU),Series B,1,1750000
Taiwan (Else),Washington (US),Series B,1,1750000
Texas (US),Washington (US),Series B,2,16035714
Connecticut (US),Florida (US),Series B,2,20952381
Connecticut (US),Texas (US),Series B,2,27285714
Connecticut (US),United Kingdom (EU),Series B,1,14285714
Canada (Else),The Netherlands (EU),Series B,2,11666667
California (US),Portugal (EU),Series B,1,4050000
Florida (US),Maryland (US),Series B,1,4050000
Florida (US),Portugal (EU),Series B,1,4050000
Maryland (US),Portugal (EU),Series B,1,4050000
Massachusetts (US),Portugal (EU),Series B,1,6533333
New York (US),Portugal (EU),Series B,1,6533333
Colorado (US),Pennsylvania (US),Series B,1,2333333
India (Else),Utah (US),Series B,1,13333333
Florida (US),New York (US),Series B,2,16000000
Germany (EU),Japan (Else),Series B,1,3250000
Germany (EU),New York (US),Series B,2,5250000
Germany (EU),Texas (US),Series B,2,5400000
Bahrain (Else),California (US),Series B,1,3333333
Maryland (US),United Kingdom (EU),Series B,1,8000000
Massachusetts (US),The Netherlands (EU),Series B,1,8333333
California (US),Jersey (Else),Series B,1,2625000
Jersey (Else),New York (US),Series B,1,1750000
China (Else),New York (US),Series B,1,7875000
New York (US),Singapore (Else),Series B,1,5250000
Japan (Else),Nigeria (Else),Series B,1,10000000
Israel (Else),Japan (Else),Series B,1,8600000
Arizona (US),Arizona (US),Series B,1,2333333
California (US),Idaho (US),Series B,1,17600000
Idaho (US),Japan (Else),Series B,1,8800000
Maine (US),Massachusetts (US),Series B,1,7000000
Connecticut (US),Pennsylvania (US),Series B,1,6666667
Florida (US),Pennsylvania (US),Series B,1,6666667
Missouri (US),New York (US),Series B,1,3000000
Pennsylvania (US),Washington (US),Series B,1,4333333
Kentucky (US),Ohio (US),Series B,1,1000000
Kentucky (US),South Carolina (US),Series B,1,1000000
Massachusetts (US),Ohio (US),Series B,1,1000000
Massachusetts (US),South Carolina (US),Series B,1,1000000
Ohio (US),South Carolina (US),Series B,1,1000000
Denmark (EU),Massachusetts (US),Series B,1,4200000
Maryland (US),Pennsylvania (US),Series B,1,2000000
North Carolina (US),Pennsylvania (US),Series B,1,2000000
Australia (Else),Massachusetts (US),Series B,1,10666667
South Dakota (US),United Kingdom (EU),Series B,1,2270000
Connecticut (US),Ireland (EU),Series B,1,41000000
Australia (Else),Germany (EU),Series C,1,4923077
Australia (Else),Japan (Else),Series C,1,7384615
Australia (Else),Massachusetts (US),Series C,1,4923077
Australia (Else),New Jersey (US),Series C,1,4923077
Australia (Else),The Netherlands (EU),Series C,1,4923077
Germany (EU),Japan (Else),Series C,1,7384615
Germany (EU),The Netherlands (EU),Series C,1,4923077
Japan (Else),Massachusetts (US),Series C,2,14051282
Japan (Else),New Jersey (US),Series C,1,7384615
Japan (Else),The Netherlands (EU),Series C,1,7384615
Massachusetts (US),New Jersey (US),Series C,6,46837363
New Jersey (US),The Netherlands (EU),Series C,2,12065934
Japan (Else),Japan (Else),Series C,1,4923077
New Jersey (US),North Carolina (US),Series C,1,2290500
New Jersey (US),Texas (US),Series C,3,14402000
North Carolina (US),Texas (US),Series C,1,2290500
North Carolina (US),North Carolina (US),Series C,2,6027000
Canada (Else),Ireland (EU),Series C,1,14166667
Ireland (EU),New Jersey (US),Series C,1,5666667
Malaysia (Else),Massachusetts (US),Series C,1,7142857
Malaysia (Else),New Jersey (US),Series C,1,7142857
Malaysia (Else),New York (US),Series C,1,7142857
Malaysia (Else),The Netherlands (EU),Series C,1,7142857
Massachusetts (US),New York (US),Series C,17,232710994
New York (US),The Netherlands (EU),Series C,2,14809524
Connecticut (US),New York (US),Series C,9,93161667
Connecticut (US),United Kingdom (EU),Series C,2,22400000
Connecticut (US),Massachusetts (US),Series C,5,29900000
California (US),Mississippi (US),Series C,2,45956470
California (US),Maryland (US),Series C,8,99718137
Colorado (US),Maryland (US),Series C,1,7070588
Colorado (US),Massachusetts (US),Series C,1,10605882
Colorado (US),Mississippi (US),Series C,1,7070588
Colorado (US),New York (US),Series C,2,20807843
Colorado (US),Taiwan (Else),Series C,1,10605882
Colorado (US),Washington (US),Series C,1,7070588
Illinois (US),Maryland (US),Series C,1,7070588
Illinois (US),Massachusetts (US),Series C,3,18641596
Illinois (US),Mississippi (US),Series C,1,7070588
Illinois (US),New York (US),Series C,2,34141176
Illinois (US),Taiwan (Else),Series C,1,10605882
Illinois (US),Washington (US),Series C,2,18320588
Maryland (US),Massachusetts (US),Series C,3,27272549
Maryland (US),Mississippi (US),Series C,1,7070588
Maryland (US),New York (US),Series C,5,35082843
Maryland (US),Taiwan (Else),Series C,1,10605882
Maryland (US),United Kingdom (EU),Series C,2,37670588
Maryland (US),Washington (US),Series C,1,7070588
Massachusetts (US),Mississippi (US),Series C,1,10605882
Massachusetts (US),Taiwan (Else),Series C,1,14141176
Massachusetts (US),Washington (US),Series C,4,37613382
Mississippi (US),New York (US),Series C,1,14141176
Mississippi (US),Taiwan (Else),Series C,1,10605882
Mississippi (US),United Kingdom (EU),Series C,1,7070588
Mississippi (US),Washington (US),Series C,1,7070588
New York (US),Taiwan (Else),Series C,1,17676470
New York (US),Washington (US),Series C,3,29916891
Taiwan (Else),United Kingdom (EU),Series C,1,10605882
Taiwan (Else),Washington (US),Series C,1,10605882
Taiwan (Else),Taiwan (Else),Series C,1,7070588
California (US),Indiana (US),Series C,2,23000000
Indiana (US),Massachusetts (US),Series C,1,17000000
Indiana (US),United Kingdom (EU),Series C,1,11333333
Florida (US),Massachusetts (US),Series C,1,6960000
Florida (US),Virginia (US),Series C,1,6960000
Massachusetts (US),Virginia (US),Series C,6,59260000
Virginia (US),Virginia (US),Series C,2,10640000
Illinois (US),Spain (EU),Series C,1,6285714
California (US),Texas (US),Series C,22,293244286
Massachusetts (US),Texas (US),Series C,7,57216667
Colorado (US),District of Columbia (US),Series C,1,3300000
Colorado (US),Texas (US),Series C,1,4950000
District of Columbia (US),Illinois (US),Series C,1,3300000
District of Columbia (US),Texas (US),Series C,1,4950000
Illinois (US),Texas (US),Series C,3,24470000
Texas (US),Texas (US),Series C,5,18213333
California (US),Pennsylvania (US),Series C,7,78393095
Germany (EU),New York (US),Series C,5,55464286
Germany (EU),Pennsylvania (US),Series C,1,6166667
Massachusetts (US),Pennsylvania (US),Series C,6,46536905
New York (US),Pennsylvania (US),Series C,5,42941667
New York (US),Texas (US),Series C,6,38216667
Pennsylvania (US),Texas (US),Series C,4,28061667
Illinois (US),Pennsylvania (US),Series C,1,7520000
California (US),Tennessee (US),Series C,2,15826667
Tennessee (US),Texas (US),Series C,2,12245000
New Jersey (US),United Kingdom (EU),Series C,1,22571429
California (US),Wisconsin (US),Series C,3,19154091
California (US),Wyoming (US),Series C,1,10909091
Minnesota (US),New Jersey (US),Series C,1,5454545
Minnesota (US),New York (US),Series C,1,5454545
Minnesota (US),Wisconsin (US),Series C,2,11199545
Minnesota (US),Wyoming (US),Series C,1,5454545
New Jersey (US),Wisconsin (US),Series C,1,3636364
New Jersey (US),Wyoming (US),Series C,1,3636364
New York (US),Wisconsin (US),Series C,1,3636364
New York (US),Wyoming (US),Series C,1,3636364
Wisconsin (US),Wyoming (US),Series C,1,3636364
Minnesota (US),Minnesota (US),Series C,1,3636364
Massachusetts (US),Minnesota (US),Series C,3,29745000
Massachusetts (US),Wisconsin (US),Series C,2,14411667
California (US),Utah (US),Series C,6,52148333
Canada (Else),Connecticut (US),Series C,3,31433333
Canada (Else),France (EU),Series C,1,7100000
Canada (Else),Maryland (US),Series C,1,7100000
Canada (Else),Utah (US),Series C,1,10650000
Connecticut (US),France (EU),Series C,1,7100000
Connecticut (US),Maryland (US),Series C,1,7100000
Connecticut (US),Utah (US),Series C,1,10650000
France (EU),Maryland (US),Series C,2,27500000
France (EU),New York (US),Series C,1,7100000
France (EU),Utah (US),Series C,1,10650000
Maryland (US),Utah (US),Series C,1,10650000
New York (US),Utah (US),Series C,2,20650000
Utah (US),Utah (US),Series C,2,13766667
California (US),New Hampshire (US),Series C,1,6374250
New Hampshire (US),Washington (US),Series C,1,4249500
California (US),Norway (EU),Series C,3,112356786
Illinois (US),Norway (EU),Series C,1,7000000
Washington (US),Washington (US),Series C,1,4142857
Canada (Else),The Netherlands (EU),Series C,1,7666667
Connecticut (US),The Netherlands (EU),Series C,1,7666667
California (US),Georgia (US),Series C,5,31611429
California (US),District of Columbia (US),Series C,5,71846667
California (US),North Carolina (US),Series C,3,45666667
Illinois (US),Japan (Else),Series C,1,11250000
Illinois (US),North Carolina (US),Series C,1,11250000
Japan (Else),North Carolina (US),Series C,1,7500000
Japan (Else),Washington (US),Series C,1,7500000
North Carolina (US),Washington (US),Series C,1,7500000
Illinois (US),Illinois (US),Series C,1,7500000
Illinois (US),Iowa (US),Series C,1,17000000
Iowa (US),Iowa (US),Series C,1,12750000
Georgia (US),Massachusetts (US),Series C,3,16828571
Georgia (US),Pennsylvania (US),Series C,1,3428571
Israel (Else),Minnesota (US),Series C,1,7916667
Colorado (US),Georgia (US),Series C,2,15710000
Colorado (US),Colorado (US),Series C,2,21137500
Massachusetts (US),Michigan (US),Series C,2,31541667
Michigan (US),Wisconsin (US),Series C,1,8666667
California (US),Oklahoma (US),Series C,1,30000000
Arizona (US),California (US),Series C,3,33014286
Arizona (US),Germany (EU),Series C,1,25714286
Arizona (US),Hong Kong (Else),Series C,1,17142857
Arizona (US),New York (US),Series C,1,17142857
California (US),Hong Kong (Else),Series C,3,35247619
Germany (EU),Hong Kong (Else),Series C,1,25714286
Hong Kong (Else),New York (US),Series C,1,17142857
Connecticut (US),Pennsylvania (US),Series C,2,14025000
California (US),Delaware (US),Series C,2,17200000
Delaware (US),Maryland (US),Series C,1,2666667
Delaware (US),New York (US),Series C,2,12800000
California (US),India (Else),Series C,2,42700000
Delaware (US),India (Else),Series C,1,8800000
India (Else),New York (US),Series C,1,8800000
California (US),Michigan (US),Series C,4,80091667
China (Else),Washington (US),Series C,1,6000000
Arizona (US),Massachusetts (US),Series C,3,7916667
Arizona (US),Texas (US),Series C,1,3550000
Canada (Else),District of Columbia (US),Series C,2,14850000
Canada (Else),North Carolina (US),Series C,1,7250000
Canada (Else),Virginia (US),Series C,1,7250000
District of Columbia (US),Massachusetts (US),Series C,3,18166667
District of Columbia (US),North Carolina (US),Series C,3,16583333
District of Columbia (US),Virginia (US),Series C,2,9333333
Massachusetts (US),North Carolina (US),Series C,3,23500000
North Carolina (US),Virginia (US),Series C,3,20583333
Connecticut (US),Sweden (EU),Series C,1,5250000
Connecticut (US),Texas (US),Series C,2,13250000
New York (US),Sweden (EU),Series C,1,5250000
Pennsylvania (US),Sweden (EU),Series C,1,7875000
Sweden (EU),Texas (US),Series C,1,5250000
Pennsylvania (US),Pennsylvania (US),Series C,4,24450000
Germany (EU),Switzerland (EU),Series C,1,7246667
Massachusetts (US),Switzerland (EU),Series C,1,10714286
Switzerland (EU),United Kingdom (EU),Series C,1,6428571
California (US),Virginia (US),Series C,6,66458333
Colorado (US),Virginia (US),Series C,2,11000000
California (US),Mexico (Else),Series C,1,39428571
Mexico (Else),Washington (US),Series C,1,13142857
Minnesota (US),Norway (EU),Series C,1,32857143
Minnesota (US),Texas (US),Series C,1,32857143
Norway (EU),Texas (US),Series C,1,32857143
Texas (US),United Kingdom (EU),Series C,2,37857143
Canada (Else),Illinois (US),Series C,1,8000000
California (US),Oregon (US),Series C,3,30416667
Massachusetts (US),Oregon (US),Series C,1,4833333
Colorado (US),Utah (US),Series C,2,12960000
Georgia (US),Utah (US),Series C,1,2960000
Massachusetts (US),New Hampshire (US),Series C,1,4000000
Georgia (US),Germany (EU),Series C,1,3000000
Georgia (US),Texas (US),Series C,1,6000000
Germany (EU),Texas (US),Series C,2,14000000
Colorado (US),North Carolina (US),Series C,1,6000000
Malaysia (Else),United Kingdom (EU),Series C,1,8500000
Canada (Else),Pennsylvania (US),Series C,1,18750000
District of Columbia (US),Maryland (US),Series C,3,17666667
Maryland (US),Maryland (US),Series C,3,8686667
Australia (Else),District of Columbia (US),Series C,1,5000000
Australia (Else),Maryland (US),Series C,1,5000000
Australia (Else),North Carolina (US),Series C,1,5000000
Maryland (US),North Carolina (US),Series C,1,5000000
Israel (Else),Virginia (US),Series C,1,12666667
New York (US),Virginia (US),Series C,3,34000000
Kentucky (US),Texas (US),Series C,1,8000000
Colorado (US),Michigan (US),Series C,1,6666667
Michigan (US),New York (US),Series C,2,16791667
Michigan (US),Utah (US),Series C,1,10000000
Maryland (US),Virginia (US),Series C,2,16000000
California (US),South Africa (Else),Series C,1,8000000
Florida (US),Norway (EU),Series C,1,24095000
District of Columbia (US),Japan (Else),Series C,2,16000000
District of Columbia (US),New York (US),Series C,3,53866667
Japan (Else),Maryland (US),Series C,1,6666667
Japan (Else),New York (US),Series C,1,6666667
United Kingdom (EU),Virginia (US),Series C,1,19000000
District of Columbia (US),Pennsylvania (US),Series C,1,6666667
California (US),Mauritius (Else),Series C,1,11000000
Brazil (Else),California (US),Series C,1,26400000
Brazil (Else),District of Columbia (US),Series C,1,26400000
Brazil (Else),New York (US),Series C,1,39600000
Michigan (US),Texas (US),Series C,1,6750000
California (US),New Mexico (US),Series C,2,21625000
Minnesota (US),Washington (US),Series C,1,14000000
Germany (EU),Illinois (US),Series C,1,12430000
France (EU),Mexico (Else),Series C,1,20400000
Maryland (US),Mexico (Else),Series C,1,20400000
Mexico (Else),United Kingdom (EU),Series C,1,30600000
Ohio (US),Ohio (US),Series C,1,7000000
Florida (US),Michigan (US),Series C,1,10800000
Michigan (US),United Kingdom (EU),Series C,1,10800000
Michigan (US),Michigan (US),Series C,1,7200000
Switzerland (EU),The Netherlands (EU),Series C,1,7333333
Singapore (Else),Texas (US),Series C,1,11500000
California (US),Ohio (US),Series C,1,2625000
Illinois (US),New Mexico (US),Series C,1,1750000
Illinois (US),Ohio (US),Series C,1,1750000
Illinois (US),Utah (US),Series C,1,1750000
Illinois (US),Virginia (US),Series C,1,1750000
Massachusetts (US),New Mexico (US),Series C,1,1750000
Massachusetts (US),Ohio (US),Series C,1,1750000
Massachusetts (US),Utah (US),Series C,2,7083333
New Mexico (US),Ohio (US),Series C,1,1750000
New Mexico (US),Utah (US),Series C,1,1750000
New Mexico (US),Virginia (US),Series C,1,1750000
Ohio (US),Utah (US),Series C,1,1750000
Ohio (US),Virginia (US),Series C,1,1750000
Utah (US),Virginia (US),Series C,1,1750000
Florida (US),Germany (EU),Series C,1,60000000
Maryland (US),Minnesota (US),Series C,1,10000000
Minnesota (US),Sweden (EU),Series C,1,8666667
Minnesota (US),Tennessee (US),Series C,1,8666667
Sweden (EU),Tennessee (US),Series C,1,8666667
Hong Kong (Else),Japan (Else),Series C,1,5200000
District of Columbia (US),Maine (US),Series C,1,9333333
Japan (Else),Maine (US),Series C,1,9333333
California (US),Denmark (EU),Series C,1,5800000
Denmark (EU),New York (US),Series C,1,5800000
Denmark (EU),United Kingdom (EU),Series C,1,5800000
California (US),Qatar (Else),Series C,1,65000000
Tennessee (US),United Kingdom (EU),Series C,1,7500000
Tennessee (US),Tennessee (US),Series C,1,5000000
Hong Kong (Else),Oregon (US),Series C,1,4333333
Arizona (US),New Jersey (US),Series C,1,1866667
Maryland (US),Texas (US),Series C,1,3175000
California (US),Canada (Else),Series D,7,73028571
California (US),New Jersey (US),Series D,6,143727273
Canada (Else),New Jersey (US),Series D,1,10000000
California (US),Denmark (EU),Series D,1,5366667
California (US),Massachusetts (US),Series D,23,252892048
California (US),Washington (US),Series D,4,63050000
Denmark (EU),Massachusetts (US),Series D,1,5366667
Denmark (EU),United Kingdom (EU),Series D,1,5366667
Denmark (EU),Washington (US),Series D,1,8050000
Massachusetts (US),United Kingdom (EU),Series D,1,5366667
Massachusetts (US),Washington (US),Series D,2,28050000
United Kingdom (EU),Washington (US),Series D,2,21383333
Washington (US),Washington (US),Series D,1,5366667
California (US),Connecticut (US),Series D,7,164280982
Connecticut (US),New York (US),Series D,8,144970155
Connecticut (US),United Kingdom (EU),Series D,2,75545455
Connecticut (US),Connecticut (US),Series D,1,14000000
Massachusetts (US),Massachusetts (US),Series D,10,63162979
Australia (Else),California (US),Series D,4,59284921
Australia (Else),Hong Kong (Else),Series D,2,8888889
Australia (Else),Japan (Else),Series D,3,12317460
Australia (Else),Massachusetts (US),Series D,3,16761905
Australia (Else),Singapore (Else),Series D,3,12317460
California (US),Hong Kong (Else),Series D,3,26726778
California (US),Japan (Else),Series D,7,54719206
Hong Kong (Else),Japan (Else),Series D,2,8888889
Hong Kong (Else),Massachusetts (US),Series D,2,13333333
Hong Kong (Else),Singapore (Else),Series D,2,8888889
Japan (Else),Massachusetts (US),Series D,4,22476190
Japan (Else),Singapore (Else),Series D,3,12317460
Massachusetts (US),Singapore (Else),Series D,3,16761905
Connecticut (US),Illinois (US),Series D,3,35416667
Connecticut (US),Indiana (US),Series D,1,9000000
Connecticut (US),Iowa (US),Series D,1,6000000
Connecticut (US),Liechtenstein (EU),Series D,1,6000000
Connecticut (US),Michigan (US),Series D,2,60545455
Connecticut (US),Minnesota (US),Series D,1,6000000
Connecticut (US),Ohio (US),Series D,1,6000000
Connecticut (US),Wisconsin (US),Series D,1,6000000
Illinois (US),Indiana (US),Series D,1,9000000
Illinois (US),Iowa (US),Series D,1,6000000
Illinois (US),Liechtenstein (EU),Series D,1,6000000
Illinois (US),Michigan (US),Series D,2,18800000
Illinois (US),Minnesota (US),Series D,1,6000000
Illinois (US),Ohio (US),Series D,2,8480000
Illinois (US),Wisconsin (US),Series D,1,6000000
Indiana (US),Iowa (US),Series D,1,9000000
Indiana (US),Liechtenstein (EU),Series D,1,9000000
Indiana (US),Michigan (US),Series D,1,9000000
Indiana (US),Minnesota (US),Series D,1,9000000
Indiana (US),Ohio (US),Series D,1,9000000
Indiana (US),Wisconsin (US),Series D,1,9000000
Iowa (US),Liechtenstein (EU),Series D,1,6000000
Iowa (US),Michigan (US),Series D,1,6000000
Iowa (US),Minnesota (US),Series D,1,6000000
Iowa (US),Ohio (US),Series D,1,6000000
Iowa (US),Wisconsin (US),Series D,1,6000000
Liechtenstein (EU),Michigan (US),Series D,1,6000000
Liechtenstein (EU),Minnesota (US),Series D,1,6000000
Liechtenstein (EU),Ohio (US),Series D,1,6000000
Liechtenstein (EU),Wisconsin (US),Series D,1,6000000
Michigan (US),Minnesota (US),Series D,1,6000000
Michigan (US),Ohio (US),Series D,1,6000000
Michigan (US),Wisconsin (US),Series D,1,6000000
Minnesota (US),Ohio (US),Series D,1,6000000
Minnesota (US),Wisconsin (US),Series D,1,6000000
Ohio (US),Wisconsin (US),Series D,1,6000000
Indiana (US),Indiana (US),Series D,1,6000000
Germany (EU),New York (US),Series D,7,172759848
California (US),Texas (US),Series D,10,177953038
Pennsylvania (US),Pennsylvania (US),Series D,2,22333500
Connecticut (US),Pennsylvania (US),Series D,1,8825200
New York (US),Pennsylvania (US),Series D,4,60289086
California (US),Florida (US),Series D,1,18000000
California (US),Jersey (Else),Series D,1,18000000
Florida (US),Jersey (Else),Series D,1,6000000
Florida (US),New York (US),Series D,1,12000000
Jersey (Else),New York (US),Series D,1,12000000
California (US),Illinois (US),Series D,8,117051190
Illinois (US),Israel (Else),Series D,1,19200000
Germany (EU),Illinois (US),Series D,1,16000000
Germany (EU),Texas (US),Series D,3,109168182
Illinois (US),New York (US),Series D,5,66650000
Illinois (US),Texas (US),Series D,2,24228571
New York (US),Texas (US),Series D,4,89970455
California (US),North Carolina (US),Series D,3,44706494
Massachusetts (US),North Carolina (US),Series D,3,36484848
California (US),Taiwan (Else),Series D,2,17877571
Hong Kong (Else),Switzerland (EU),Series D,1,5966000
Hong Kong (Else),Taiwan (Else),Series D,1,5966000
Switzerland (EU),Taiwan (Else),Series D,2,9537429
Australia (Else),Georgia (US),Series D,1,9900000
Australia (Else),Minnesota (US),Series D,1,9900000
Australia (Else),New York (US),Series D,1,9900000
California (US),Georgia (US),Series D,1,34650000
California (US),Minnesota (US),Series D,3,49600000
Georgia (US),Minnesota (US),Series D,1,9900000
Georgia (US),New York (US),Series D,2,37650000
Minnesota (US),New York (US),Series D,1,9900000
California (US),Maryland (US),Series D,4,33328571
California (US),Utah (US),Series D,1,2000000
Maryland (US),Massachusetts (US),Series D,2,52000000
Maryland (US),Minnesota (US),Series D,1,2000000
Maryland (US),Utah (US),Series D,1,2000000
Massachusetts (US),Minnesota (US),Series D,1,2000000
Massachusetts (US),Utah (US),Series D,1,2000000
Minnesota (US),Utah (US),Series D,1,2000000
California (US),Indiana (US),Series D,1,8928571
California (US),Mississippi (US),Series D,2,18303571
California (US),Missouri (US),Series D,3,42071429
Canada (Else),Indiana (US),Series D,1,3571429
Canada (Else),Japan (Else),Series D,1,3571429
Canada (Else),Maryland (US),Series D,1,3571429
Canada (Else),Mississippi (US),Series D,1,3571429
Canada (Else),Missouri (US),Series D,1,3571429
Canada (Else),New York (US),Series D,3,16023810
Canada (Else),Switzerland (EU),Series D,1,3571429
Canada (Else),Taiwan (Else),Series D,1,3571429
Indiana (US),Japan (Else),Series D,1,3571429
Indiana (US),Maryland (US),Series D,1,3571429
Indiana (US),Mississippi (US),Series D,1,3571429
Indiana (US),Missouri (US),Series D,1,3571429
Indiana (US),New York (US),Series D,1,5357143
Indiana (US),Switzerland (EU),Series D,1,3571429
Indiana (US),Taiwan (Else),Series D,1,3571429
Japan (Else),Maryland (US),Series D,1,3571429
Japan (Else),Mississippi (US),Series D,1,3571429
Japan (Else),Missouri (US),Series D,1,3571429
Japan (Else),New York (US),Series D,2,8297143
Japan (Else),Switzerland (EU),Series D,1,3571429
Japan (Else),Taiwan (Else),Series D,1,3571429
Maryland (US),Mississippi (US),Series D,1,3571429
Maryland (US),Missouri (US),Series D,1,3571429
Maryland (US),New York (US),Series D,2,7757143
Maryland (US),Switzerland (EU),Series D,1,3571429
Maryland (US),Taiwan (Else),Series D,1,3571429
Mississippi (US),Missouri (US),Series D,1,3571429
Mississippi (US),New York (US),Series D,1,5357143
Mississippi (US),Switzerland (EU),Series D,1,3571429
Mississippi (US),Taiwan (Else),Series D,1,3571429
Missouri (US),New York (US),Series D,1,5357143
Missouri (US),Switzerland (EU),Series D,1,3571429
Missouri (US),Taiwan (Else),Series D,1,3571429
New York (US),Switzerland (EU),Series D,2,11757143
New York (US),Taiwan (Else),Series D,2,6657143
California (US),Virginia (US),Series D,4,63250000
New York (US),Virginia (US),Series D,3,34916167
Virginia (US),Virginia (US),Series D,1,12500000
Canada (Else),United Kingdom (EU),Series D,1,8666667
Canada (Else),Virginia (US),Series D,1,8666667
United Kingdom (EU),Virginia (US),Series D,1,8666667
California (US),Oregon (US),Series D,2,17592857
California (US),Wyoming (US),Series D,1,30000000
Massachusetts (US),Mississippi (US),Series D,1,6250000
China (Else),Connecticut (US),Series D,1,6200000
China (Else),New Jersey (US),Series D,1,6200000
China (Else),Texas (US),Series D,1,6200000
Connecticut (US),New Jersey (US),Series D,5,90911621
Connecticut (US),Texas (US),Series D,2,60745455
New Jersey (US),Texas (US),Series D,2,60745455
Illinois (US),Switzerland (EU),Series D,1,6400000
Michigan (US),New York (US),Series D,3,83709091
Michigan (US),Switzerland (EU),Series D,1,12800000
Michigan (US),Michigan (US),Series D,1,9600000
Georgia (US),Massachusetts (US),Series D,1,18500000
Massachusetts (US),New York (US),Series D,9,120159848
Illinois (US),Missouri (US),Series D,1,8228571
Illinois (US),North Carolina (US),Series D,1,8228571
Illinois (US),Oregon (US),Series D,1,8228571
Missouri (US),North Carolina (US),Series D,1,8228571
Missouri (US),Oregon (US),Series D,1,8228571
Missouri (US),Texas (US),Series D,1,8228571
North Carolina (US),Oregon (US),Series D,1,8228571
North Carolina (US),Texas (US),Series D,2,14895238
Oregon (US),Texas (US),Series D,1,8228571
California (US),Philippines (Else),Series D,1,20800000
Missouri (US),Philippines (Else),Series D,1,10400000
New Jersey (US),New York (US),Series D,5,89041924
India (Else),Japan (Else),Series D,1,5714286
India (Else),Massachusetts (US),Series D,1,5714286
Pennsylvania (US),Texas (US),Series D,1,11466000
Texas (US),Texas (US),Series D,1,7644000
California (US),Colorado (US),Series D,4,27700000
Connecticut (US),Massachusetts (US),Series D,2,30400000
Arizona (US),California (US),Series D,2,82900000
California (US),District of Columbia (US),Series D,3,94818182
California (US),Michigan (US),Series D,2,92727273
Connecticut (US),District of Columbia (US),Series D,1,54545455
Connecticut (US),Germany (EU),Series D,2,95151515
District of Columbia (US),Germany (EU),Series D,1,81818182
District of Columbia (US),Michigan (US),Series D,1,54545455
District of Columbia (US),New Jersey (US),Series D,1,54545455
District of Columbia (US),New York (US),Series D,3,88612288
District of Columbia (US),Texas (US),Series D,1,54545455
District of Columbia (US),United Kingdom (EU),Series D,1,54545455
Germany (EU),Michigan (US),Series D,1,81818182
Germany (EU),New Jersey (US),Series D,2,95151515
Michigan (US),New Jersey (US),Series D,2,65454545
Michigan (US),Texas (US),Series D,1,54545455
Michigan (US),United Kingdom (EU),Series D,1,54545455
New Jersey (US),United Kingdom (EU),Series D,1,54545455
Texas (US),United Kingdom (EU),Series D,1,54545455
California (US),The Netherlands (EU),Series D,2,35000000
Germany (EU),Massachusetts (US),Series D,2,36000000
Germany (EU),Pennsylvania (US),Series D,1,10000000
Germany (EU),The Netherlands (EU),Series D,1,10000000
Massachusetts (US),Pennsylvania (US),Series D,2,26363636
Massachusetts (US),The Netherlands (EU),Series D,2,30000000
New York (US),The Netherlands (EU),Series D,2,35400000
Pennsylvania (US),The Netherlands (EU),Series D,1,10000000
California (US),Sweden (EU),Series D,2,30909091
Massachusetts (US),Michigan (US),Series D,1,16363636
Massachusetts (US),New Jersey (US),Series D,2,22863636
Massachusetts (US),Sweden (EU),Series D,1,16363636
Michigan (US),North Carolina (US),Series D,1,16363636
Michigan (US),Pennsylvania (US),Series D,1,10909091
Michigan (US),Sweden (EU),Series D,1,10909091
New Jersey (US),North Carolina (US),Series D,1,16363636
New Jersey (US),Pennsylvania (US),Series D,1,10909091
New Jersey (US),Sweden (EU),Series D,1,10909091
New York (US),North Carolina (US),Series D,1,21818182
New York (US),Sweden (EU),Series D,2,33696970
North Carolina (US),Pennsylvania (US),Series D,1,16363636
