from,to,round,deals,value
Missouri (US),United Kingdom (EU),Series A,3,6722222
Delaware (US),Hong Kong (Else),Series A,1,4503838
Delaware (US),Norway (EU),Series A,1,4503838
Hong Kong (Else),Norway (EU),Series A,1,4503838
Jersey (Else),New Hampshire (US),Series A,1,3689844
New Hampshire (US),United Kingdom (EU),Series A,6,19689409
California (US),Lithuania (EU),Series A,1,2179519
Lithuania (EU),United Kingdom (EU),Series A,1,2179519
Georgia (US),Massachusetts (US),Series A,3,32171429
Georgia (US),United Kingdom (EU),Series A,1,4100000
Austria (EU),California (US),Series A,1,2000000
Michigan (US),United Kingdom (EU),Series A,2,20593776
Luxembourg (EU),Massachusetts (US),Series A,1,6000000
Saudi Arabia (Else),South Korea (Else),Series A,1,6666667
Saudi Arabia (Else),Sweden (EU),Series A,1,6666667
South Korea (Else),Sweden (EU),Series A,2,10128205
Cyprus (EU),Switzerland (EU),Series A,1,2147435
France (EU),Pennsylvania (US),Series A,1,15000000
Massachusetts (US),Pennsylvania (US),Series A,12,147867517
Alabama (US),Estonia (EU),Series A,1,10800000
Alabama (US),United Kingdom (EU),Series A,1,10800000
Estonia (EU),Latvia (EU),Series A,1,5200000
New York (US),Serbia (Else),Series A,1,1767618
Serbia (Else),United Kingdom (EU),Series A,1,2651428
United Kingdom (EU),Virginia (US),Series A,2,14600000
California (US),New Jersey (US),Series B,12,165294747
France (EU),Illinois (US),Series B,1,15091825
Illinois (US),Massachusetts (US),Series B,28,410350616
Illinois (US),New Jersey (US),Series B,7,65551024
Illinois (US),Switzerland (EU),Series B,4,45534133
Massachusetts (US),New Jersey (US),Series B,6,89527539
Massachusetts (US),The Netherlands (EU),Series B,4,42542500
New Jersey (US),Switzerland (EU),Series B,2,17841825
Ireland (EU),United Kingdom (EU),Series B,1,20000000
New York (US),Washington (US),Series B,14,232216512
Nigeria (Else),The Netherlands (EU),Series B,1,4000000
Bermuda (Else),United Kingdom (EU),Series B,1,17263064
Brazil (Else),Germany (EU),Series B,3,27018374
Estonia (EU),New York (US),Series B,1,15000000
Estonia (EU),Sweden (EU),Series B,1,15000000
Estonia (EU),United Kingdom (EU),Series B,1,45000000
California (US),Texas (US),Series B,36,532087271
France (EU),Texas (US),Series B,2,23023810
New York (US),Texas (US),Series B,20,231580729
Texas (US),United Kingdom (EU),Series B,8,89135128
Japan (Else),Massachusetts (US),Series B,8,46759256
Michigan (US),Sweden (EU),Series B,2,23611777
California (US),New Hampshire (US),Series B,18,210666868
Cayman Islands (Else),New Hampshire (US),Series B,1,12921683
Cayman Islands (Else),New York (US),Series B,4,44345492
Cayman Islands (Else),United Kingdom (EU),Series B,3,50768239
New Hampshire (US),New York (US),Series B,12,88053952
New Hampshire (US),United Kingdom (EU),Series B,2,21106662
China (Else),Liechtenstein (EU),Series B,1,39415322
China (Else),Norway (EU),Series B,1,39415322
China (Else),Spain (EU),Series B,1,39415322
Liechtenstein (EU),Norway (EU),Series B,1,39415322
Liechtenstein (EU),Spain (EU),Series B,1,39415322
Liechtenstein (EU),United Kingdom (EU),Series B,1,39415322
Norway (EU),Spain (EU),Series B,1,39415322
Hong Kong (Else),United Kingdom (EU),Series B,6,163952381
Colorado (US),District of Columbia (US),Series B,2,15312500
Colorado (US),Hong Kong (Else),Series B,3,44642857
Colorado (US),Israel (Else),Series B,6,56768939
District of Columbia (US),Hong Kong (Else),Series B,1,12500000
District of Columbia (US),Israel (Else),Series B,1,12500000
Illinois (US),Illinois (US),Series B,23,168513456
Denmark (EU),Maryland (US),Series B,1,18333333
France (EU),Maryland (US),Series B,1,18333333
Maryland (US),New York (US),Series B,12,275774201
California (US),Maryland (US),Series B,16,254246524
Maryland (US),Switzerland (EU),Series B,1,16517652
Maryland (US),The Netherlands (EU),Series B,1,16517652
Maryland (US),United Kingdom (EU),Series B,3,32911591
North Carolina (US),United Kingdom (EU),Series B,2,16282250
Australia (Else),United Kingdom (EU),Series B,4,37573629
Massachusetts (US),Massachusetts (US),Series B,34,509254538
Italy (EU),Nevada (US),Series B,1,7600000
Hong Kong (Else),New Jersey (US),Series B,2,20993939
Lithuania (EU),Sweden (EU),Series B,1,6666667
Lithuania (EU),Turkey (Else),Series B,1,6666667
Sweden (EU),Turkey (Else),Series B,1,6666667
Colorado (US),Illinois (US),Series C,2,45000000
Colorado (US),Israel (Else),Series C,2,41999987
Colorado (US),Singapore (Else),Series C,1,20000000
Colorado (US),United Kingdom (EU),Series C,1,20000000
Illinois (US),Israel (Else),Series C,3,53917857
Illinois (US),Massachusetts (US),Series C,14,305100794
Illinois (US),New York (US),Series C,20,383767113
Illinois (US),Singapore (Else),Series C,1,30000000
Illinois (US),United Kingdom (EU),Series C,4,76428571
Israel (Else),United Kingdom (EU),Series C,2,45000000
Massachusetts (US),United Kingdom (EU),Series C,15,381082140
Illinois (US),Illinois (US),Series C,12,177376804
Brazil (Else),Connecticut (US),Series C,1,12000000
California (US),Connecticut (US),Series C,10,313645022
Connecticut (US),United Kingdom (EU),Series C,4,127076676
Luxembourg (EU),Switzerland (EU),Series C,1,9333333
Luxembourg (EU),United Kingdom (EU),Series C,2,44069169
Luxembourg (EU),New York (US),Series C,1,20046112
Hong Kong (Else),United Arab Emirates (Else),Series C,2,19066667
Cayman Islands (Else),Switzerland (EU),Series C,2,53888889
Cayman Islands (Else),United Kingdom (EU),Series C,2,144230769
Germany (EU),Switzerland (EU),Series C,2,53666667
Australia (Else),United Kingdom (EU),Series C,1,35702810
California (US),Poland (EU),Series C,1,6666667
District of Columbia (US),Germany (EU),Series C,1,4444444
District of Columbia (US),Japan (Else),Series C,1,4444444
District of Columbia (US),Poland (EU),Series C,1,4444444
Germany (EU),Poland (EU),Series C,1,4444444
Japan (Else),Poland (EU),Series C,1,4444444
New York (US),Poland (EU),Series C,1,4444444
Poland (EU),United Kingdom (EU),Series C,1,6666667
Nevada (US),United Kingdom (EU),Series C,1,30000000
China (Else),Malaysia (Else),Series C,1,8328232
Germany (EU),Malaysia (Else),Series C,1,8328232
Belgium (EU),California (US),Series D,1,76923077
Belgium (EU),France (EU),Series D,1,30769231
Belgium (EU),Israel (Else),Series D,1,30769231
Belgium (EU),United Kingdom (EU),Series D,1,76923077
Belgium (EU),Washington (US),Series D,1,30769231
France (EU),Germany (EU),Series D,2,36102564
France (EU),Israel (Else),Series D,1,30769231
Germany (EU),Israel (Else),Series D,1,30769231
Germany (EU),Washington (US),Series D,2,38769231
Israel (Else),United Kingdom (EU),Series D,1,76923077
Israel (Else),Washington (US),Series D,1,30769231
United Kingdom (EU),United Kingdom (EU),Series D,6,417867644
Italy (EU),Michigan (US),Series D,1,4200000
Italy (EU),The Netherlands (EU),Series D,1,4200000
Italy (EU),United Kingdom (EU),Series D,1,6300000
Michigan (US),The Netherlands (EU),Series D,1,4200000
Michigan (US),United Kingdom (EU),Series D,1,6300000
The Netherlands (EU),United Kingdom (EU),Series D,1,6300000
Norway (EU),United Kingdom (EU),Series D,1,11223297
France (EU),New York (US),Series E,2,101595405
Israel (Else),Luxembourg (EU),Series F,1,5666667
Israel (Else),Massachusetts (US),Series F,1,5666667
Israel (Else),New York (US),Series F,1,5666667
Israel (Else),Singapore (Else),Series F,1,5666667
Israel (Else),United Kingdom (EU),Series F,1,5666667
Luxembourg (EU),Massachusetts (US),Series F,1,5666667
Luxembourg (EU),New York (US),Series F,2,45666667
Luxembourg (EU),Singapore (Else),Series F,1,5666667
Luxembourg (EU),United Kingdom (EU),Series F,1,5666667
Massachusetts (US),New York (US),Series F,6,318533482
Massachusetts (US),Singapore (Else),Series F,2,39000000
Massachusetts (US),United Kingdom (EU),Series F,4,325923077
New York (US),United Kingdom (EU),Series F,2,132589744
California (US),India (Else),Series G,2,108402137
California (US),United Kingdom (EU),Series G,1,16804274
India (Else),United Kingdom (EU),Series G,2,74026276
United Kingdom (EU),United Kingdom (EU),Series G,1,12603205
Lithuania (EU),United Kingdom (EU),Series Unknown,1,3700000
France (EU),North Carolina (US),Series Unknown,2,14219750
Illinois (US),New York (US),Series Unknown,14,180076052
Illinois (US),North Carolina (US),Series Unknown,3,13424620
Illinois (US),United Kingdom (EU),Series Unknown,2,23373596
New York (US),North Carolina (US),Series Unknown,6,46794878
France (EU),Israel (Else),Series Unknown,1,4000000
Finland (EU),Russian Federation (Else),Series Unknown,1,6800000
Germany (EU),Russian Federation (Else),Series Unknown,2,15078200
Russian Federation (Else),United Kingdom (EU),Series Unknown,2,18478200
Michigan (US),United Kingdom (EU),Series Unknown,3,7856900
Latvia (EU),United Kingdom (EU),Series Unknown,1,4029436
Bahrain (Else),United Kingdom (EU),Series Unknown,1,1526178
Hong Kong (Else),Taiwan (Else),Series Unknown,1,23333333
Hong Kong (Else),United Arab Emirates (Else),Series Unknown,1,23333333
Taiwan (Else),United Arab Emirates (Else),Series Unknown,1,23333333
Jersey (Else),United Kingdom (EU),Series Unknown,1,1138090
Denmark (EU),Germany (EU),Series Unknown,1,39709433
Canada (Else),South Korea (Else),Series Unknown,2,4320000
China (Else),Massachusetts (US),Series Unknown,5,24663575
Minnesota (US),United Kingdom (EU),Series Unknown,1,324577
Bermuda (Else),United Kingdom (EU),Series Unknown,1,18397886
New York (US),United Kingdom (EU),Undisclosed,1,269560
France (EU),Luxembourg (EU),Angel,1,714286
France (EU),New York (US),Angel,1,857143
Luxembourg (EU),New York (US),Angel,1,428571
California (US),Oregon (US),Angel,2,1275652
Oregon (US),Oregon (US),Angel,1,916667
California (US),Colorado (US),Angel,1,275652
California (US),Italy (EU),Angel,1,275652
California (US),Massachusetts (US),Angel,1,354409
California (US),Minnesota (US),Angel,1,275652
California (US),Texas (US),Angel,2,695652
California (US),United Kingdom (EU),Angel,1,354409
California (US),Utah (US),Angel,1,275652
California (US),Washington (US),Angel,2,1055576
Colorado (US),Italy (EU),Angel,1,78758
Colorado (US),Massachusetts (US),Angel,1,157515
Colorado (US),Minnesota (US),Angel,1,78758
Colorado (US),New York (US),Angel,2,1078758
Colorado (US),Oregon (US),Angel,1,78758
Colorado (US),Texas (US),Angel,1,78758
Colorado (US),United Kingdom (EU),Angel,1,157515
Colorado (US),Utah (US),Angel,1,78758
Colorado (US),Washington (US),Angel,1,590682
Italy (EU),Massachusetts (US),Angel,1,157515
Italy (EU),Minnesota (US),Angel,1,78758
Italy (EU),New York (US),Angel,1,78758
Italy (EU),Oregon (US),Angel,1,78758
Italy (EU),Texas (US),Angel,1,78758
Italy (EU),United Kingdom (EU),Angel,1,157515
Italy (EU),Utah (US),Angel,1,78758
Italy (EU),Washington (US),Angel,1,590682
Massachusetts (US),Minnesota (US),Angel,1,157515
Massachusetts (US),Oregon (US),Angel,1,157515
Massachusetts (US),Texas (US),Angel,1,157515
Massachusetts (US),Utah (US),Angel,1,157515
Massachusetts (US),Washington (US),Angel,1,669439
Minnesota (US),New York (US),Angel,1,78758
Minnesota (US),Oregon (US),Angel,1,78758
Minnesota (US),Texas (US),Angel,1,78758
Minnesota (US),United Kingdom (EU),Angel,1,157515
Minnesota (US),Utah (US),Angel,1,78758
Minnesota (US),Washington (US),Angel,1,590682
New York (US),Oregon (US),Angel,1,78758
New York (US),Texas (US),Angel,1,78758
New York (US),Utah (US),Angel,1,78758
Oregon (US),Texas (US),Angel,1,78758
Oregon (US),United Kingdom (EU),Angel,1,157515
Oregon (US),Utah (US),Angel,1,78758
Oregon (US),Washington (US),Angel,1,590682
Texas (US),United Kingdom (EU),Angel,1,157515
Texas (US),Utah (US),Angel,1,78758
Texas (US),Washington (US),Angel,1,590682
United Kingdom (EU),Utah (US),Angel,1,157515
United Kingdom (EU),Washington (US),Angel,1,669439
Utah (US),Washington (US),Angel,1,590682
Massachusetts (US),Massachusetts (US),Angel,2,260994
Washington (US),Washington (US),Angel,1,551303
Kenya (Else),Texas (US),Angel,1,5000000
Texas (US),Texas (US),Angel,1,3750000
Kazakhstan (Else),Switzerland (EU),Angel,1,2000000
California (US),Poland (EU),Angel,1,514000
Georgia (US),Massachusetts (US),Angel,1,214286
Georgia (US),New York (US),Angel,1,214286
Georgia (US),Pennsylvania (US),Angel,1,214286
Massachusetts (US),Pennsylvania (US),Angel,1,285714
New York (US),Pennsylvania (US),Angel,1,285714
Pennsylvania (US),Pennsylvania (US),Angel,1,142857
Alabama (US),Mississippi (US),Angel,1,750000
Virginia (US),Virginia (US),Angel,1,1300000
Missouri (US),North Carolina (US),Angel,1,900000
California (US),Sweden (EU),Angel,1,66667
New York (US),Sweden (EU),Angel,1,66667
California (US),Nebraska (US),Angel,1,350000
Georgia (US),New Hampshire (US),Angel,1,55000
California (US),South Korea (Else),Angel,1,100000
Colorado (US),Colorado (US),Angel,1,750000
Mississippi (US),Mississippi (US),Angel,1,250000
California (US),Russian Federation (Else),Angel,1,135000
New York (US),New York (US),Convertible Note,9,59949762
California (US),Guatemala (Else),Convertible Note,1,2083333
California (US),United Arab Emirates (Else),Convertible Note,2,4083333
Guatemala (Else),United Arab Emirates (Else),Convertible Note,1,833333
New York (US),Pennsylvania (US),Convertible Note,2,2002857
Pennsylvania (US),Pennsylvania (US),Convertible Note,2,995000
New York (US),Texas (US),Convertible Note,3,1224286
Texas (US),United Kingdom (EU),Convertible Note,1,338571
Illinois (US),Japan (Else),Convertible Note,1,1714286
Illinois (US),Massachusetts (US),Convertible Note,3,41867619
Illinois (US),New York (US),Convertible Note,3,81867619
Illinois (US),North Carolina (US),Convertible Note,2,4714286
Illinois (US),Pennsylvania (US),Convertible Note,1,1714286
Japan (Else),Massachusetts (US),Convertible Note,1,1142857
Japan (Else),New York (US),Convertible Note,1,1142857
Japan (Else),North Carolina (US),Convertible Note,1,1142857
Japan (Else),Pennsylvania (US),Convertible Note,1,1142857
Massachusetts (US),New York (US),Convertible Note,6,98800357
Massachusetts (US),North Carolina (US),Convertible Note,1,1142857
Massachusetts (US),Pennsylvania (US),Convertible Note,1,1142857
New York (US),North Carolina (US),Convertible Note,2,3142857
North Carolina (US),Pennsylvania (US),Convertible Note,1,1142857
Illinois (US),Illinois (US),Convertible Note,3,28446844
California (US),Cyprus (EU),Convertible Note,1,350000
California (US),Lithuania (EU),Convertible Note,1,350000
California (US),The Netherlands (EU),Convertible Note,1,350000
Cyprus (EU),Japan (Else),Convertible Note,1,233333
Cyprus (EU),Lithuania (EU),Convertible Note,1,233333
Cyprus (EU),The Netherlands (EU),Convertible Note,1,233333
Japan (Else),Lithuania (EU),Convertible Note,1,233333
Japan (Else),The Netherlands (EU),Convertible Note,1,233333
Lithuania (EU),The Netherlands (EU),Convertible Note,1,233333
California (US),Switzerland (EU),Convertible Note,1,750000
California (US),Missouri (US),Convertible Note,1,150000
Georgia (US),Massachusetts (US),Convertible Note,2,7466667
Georgia (US),Rhode Island (US),Convertible Note,1,1333333
Georgia (US),Washington (US),Convertible Note,1,1333333
Massachusetts (US),Rhode Island (US),Convertible Note,1,2666667
Massachusetts (US),Washington (US),Convertible Note,1,2666667
Rhode Island (US),Washington (US),Convertible Note,1,1333333
Florida (US),Georgia (US),Convertible Note,1,4800000
Florida (US),Massachusetts (US),Convertible Note,1,6400000
Florida (US),Florida (US),Convertible Note,1,3200000
Colorado (US),Massachusetts (US),Convertible Note,2,22230000
Colorado (US),New York (US),Convertible Note,2,22230000
California (US),China (Else),Convertible Note,1,42857143
California (US),Hong Kong (Else),Convertible Note,2,57580357
China (Else),Hong Kong (Else),Convertible Note,1,71428571
China (Else),New York (US),Convertible Note,1,42857143
Hong Kong (Else),New York (US),Convertible Note,1,57142857
China (Else),China (Else),Convertible Note,1,28571429
Hong Kong (Else),Hong Kong (Else),Convertible Note,1,42857143
Austria (EU),China (Else),Convertible Note,1,8000000
California (US),Maryland (US),Convertible Note,3,28710667
California (US),North Carolina (US),Convertible Note,1,2000000
Maryland (US),New Jersey (US),Convertible Note,1,2000000
Maryland (US),New York (US),Convertible Note,3,68966667
Maryland (US),North Carolina (US),Convertible Note,1,2000000
New Jersey (US),North Carolina (US),Convertible Note,1,2000000
District of Columbia (US),Maryland (US),Convertible Note,2,680800
District of Columbia (US),Michigan (US),Convertible Note,1,450000
District of Columbia (US),New York (US),Convertible Note,1,450000
District of Columbia (US),Ohio (US),Convertible Note,1,450000
District of Columbia (US),United Arab Emirates (Else),Convertible Note,1,450000
District of Columbia (US),Washington (US),Convertible Note,1,450000
Maryland (US),Michigan (US),Convertible Note,1,300000
Maryland (US),Ohio (US),Convertible Note,1,300000
Maryland (US),United Arab Emirates (Else),Convertible Note,1,300000
Maryland (US),Washington (US),Convertible Note,1,300000
Michigan (US),New York (US),Convertible Note,2,660500
Michigan (US),Ohio (US),Convertible Note,1,300000
Michigan (US),United Arab Emirates (Else),Convertible Note,1,300000
Michigan (US),Washington (US),Convertible Note,1,300000
New York (US),Ohio (US),Convertible Note,1,300000
New York (US),United Arab Emirates (Else),Convertible Note,1,300000
New York (US),Washington (US),Convertible Note,1,300000
Ohio (US),United Arab Emirates (Else),Convertible Note,1,300000
Ohio (US),Washington (US),Convertible Note,1,300000
United Arab Emirates (Else),Washington (US),Convertible Note,1,300000
District of Columbia (US),District of Columbia (US),Convertible Note,1,300000
California (US),Texas (US),Convertible Note,2,526000
Maryland (US),Texas (US),Convertible Note,2,296800
Texas (US),Texas (US),Convertible Note,2,1477333
Georgia (US),Oregon (US),Convertible Note,1,300000
Georgia (US),United Kingdom (EU),Convertible Note,1,450000
Oregon (US),United Kingdom (EU),Convertible Note,1,450000
Connecticut (US),Texas (US),Convertible Note,1,2150000
Colorado (US),Illinois (US),Convertible Note,2,1230000
France (EU),New York (US),Convertible Note,1,11500000
Hong Kong (Else),Switzerland (EU),Convertible Note,1,76000000
Singapore (Else),Switzerland (EU),Convertible Note,1,76000000
California (US),Nevada (US),Convertible Note,2,3585714
California (US),Colorado (US),Convertible Note,2,622500
Brazil (Else),Pennsylvania (US),Convertible Note,1,973333
California (US),Pennsylvania (US),Convertible Note,1,973333
Finland (EU),Florida (US),Convertible Note,1,1000000
California (US),Illinois (US),Convertible Note,3,46340000
Iowa (US),Tennessee (US),Convertible Note,1,500000
North Carolina (US),South Carolina (US),Convertible Note,1,500000
California (US),Denmark (EU),Convertible Note,1,685714
Canada (Else),Denmark (EU),Convertible Note,1,685714
Canada (Else),Nevada (US),Convertible Note,1,685714
Canada (Else),Sweden (EU),Convertible Note,1,685714
Denmark (EU),Nevada (US),Convertible Note,1,457143
Denmark (EU),Sweden (EU),Convertible Note,1,457143
Nevada (US),Sweden (EU),Convertible Note,1,457143
California (US),Massachusetts (US),Convertible Note,2,28504167
Illinois (US),Puerto Rico (Else),Convertible Note,1,8595000
Illinois (US),Maryland (US),Convertible Note,1,40000000
Maryland (US),Massachusetts (US),Convertible Note,1,26666667
District of Columbia (US),Texas (US),Convertible Note,1,230800
District of Columbia (US),United States (US),Convertible Note,1,230800
District of Columbia (US),Virginia (US),Convertible Note,1,230800
Maryland (US),United States (US),Convertible Note,1,230800
Maryland (US),Virginia (US),Convertible Note,1,230800
Texas (US),United States (US),Convertible Note,1,230800
Texas (US),Virginia (US),Convertible Note,1,230800
United States (US),Virginia (US),Convertible Note,1,230800
Arizona (US),California (US),Convertible Note,1,522500
Arizona (US),Colorado (US),Convertible Note,1,348333
Arizona (US),Montana (US),Convertible Note,1,348333
Arizona (US),Washington (US),Convertible Note,1,348333
California (US),Montana (US),Convertible Note,1,522500
California (US),Washington (US),Convertible Note,2,2532500
Colorado (US),Montana (US),Convertible Note,1,348333
Colorado (US),Washington (US),Convertible Note,1,348333
Montana (US),Washington (US),Convertible Note,1,348333
California (US),Minnesota (US),Convertible Note,1,1500000
California (US),Vermont (US),Convertible Note,1,1500000
Minnesota (US),New York (US),Convertible Note,2,1645000
Minnesota (US),Vermont (US),Convertible Note,1,1500000
New York (US),Vermont (US),Convertible Note,1,1500000
Colorado (US),United Kingdom (EU),Convertible Note,1,230000
Illinois (US),United Kingdom (EU),Convertible Note,1,153333
Massachusetts (US),United Kingdom (EU),Convertible Note,1,153333
Colorado (US),Colorado (US),Convertible Note,1,153333
Alabama (US),New York (US),Convertible Note,1,50000
North Carolina (US),North Carolina (US),Convertible Note,2,2490000
Missouri (US),New Jersey (US),Convertible Note,1,310000
Missouri (US),New York (US),Convertible Note,1,310000
Missouri (US),Texas (US),Convertible Note,1,310000
New Jersey (US),Texas (US),Convertible Note,1,310000
Michigan (US),New Jersey (US),Convertible Note,1,360500
California (US),North Dakota (US),Convertible Note,1,666667
California (US),Virginia (US),Convertible Note,2,8666667
North Dakota (US),Virginia (US),Convertible Note,1,666667
California (US),Wisconsin (US),Convertible Note,1,900000
California (US),Spain (EU),Convertible Note,1,690000
Spain (EU),Texas (US),Convertible Note,1,690000
Spain (EU),Spain (EU),Convertible Note,1,460000
Hong Kong (Else),India (Else),Convertible Note,1,4000000
California (US),Isle of Man (Else),Convertible Note,1,437500
Hong Kong (Else),Isle of Man (Else),Convertible Note,1,437500
Hong Kong (Else),South Korea (Else),Convertible Note,1,437500
Isle of Man (Else),South Korea (Else),Convertible Note,1,437500
Louisiana (US),North Carolina (US),Convertible Note,1,735000
Illinois (US),Virginia (US),Convertible Note,1,2000000
California (US),Oregon (US),Convertible Note,1,2500000
California (US),Wyoming (US),Convertible Note,1,9388487
Utah (US),Utah (US),Convertible Note,1,550000
California (US),Illinois (US),Corporate Round,2,35298462
California (US),United Arab Emirates (Else),Corporate Round,2,23252747
Illinois (US),New York (US),Corporate Round,2,11007692
Illinois (US),United Arab Emirates (Else),Corporate Round,1,4307692
Illinois (US),United Kingdom (EU),Corporate Round,1,4307692
New York (US),United Arab Emirates (Else),Corporate Round,2,5164835
New York (US),United Kingdom (EU),Corporate Round,3,8219024
United Arab Emirates (Else),United Kingdom (EU),Corporate Round,2,5164835
California (US),Germany (EU),Corporate Round,1,16289007
California (US),Hong Kong (Else),Corporate Round,1,16289007
California (US),Japan (Else),Corporate Round,2,20878499
California (US),South Korea (Else),Corporate Round,1,16289007
California (US),Taiwan (Else),Corporate Round,1,16289007
Florida (US),Germany (EU),Corporate Round,1,2036126
Florida (US),Hong Kong (Else),Corporate Round,1,2036126
Florida (US),Japan (Else),Corporate Round,1,3054189
Florida (US),Singapore (Else),Corporate Round,1,4072252
Florida (US),South Korea (Else),Corporate Round,1,2036126
Florida (US),Taiwan (Else),Corporate Round,1,2036126
Florida (US),United Kingdom (EU),Corporate Round,1,3054189
Germany (EU),Hong Kong (Else),Corporate Round,1,2036126
Germany (EU),Japan (Else),Corporate Round,1,3054189
Germany (EU),Singapore (Else),Corporate Round,1,4072252
Germany (EU),South Korea (Else),Corporate Round,2,42036126
Germany (EU),Taiwan (Else),Corporate Round,1,2036126
Hong Kong (Else),Japan (Else),Corporate Round,1,3054189
Hong Kong (Else),New York (US),Corporate Round,2,2936126
Hong Kong (Else),Singapore (Else),Corporate Round,1,4072252
Hong Kong (Else),South Korea (Else),Corporate Round,1,2036126
Hong Kong (Else),Taiwan (Else),Corporate Round,1,2036126
Hong Kong (Else),United Kingdom (EU),Corporate Round,1,3054189
Japan (Else),New York (US),Corporate Round,1,3054189
Japan (Else),Singapore (Else),Corporate Round,1,5090315
Japan (Else),Taiwan (Else),Corporate Round,1,3054189
Japan (Else),United Kingdom (EU),Corporate Round,1,4072252
New York (US),South Korea (Else),Corporate Round,1,2036126
New York (US),Taiwan (Else),Corporate Round,1,2036126
Singapore (Else),South Korea (Else),Corporate Round,1,4072252
Singapore (Else),Taiwan (Else),Corporate Round,1,4072252
Singapore (Else),United Kingdom (EU),Corporate Round,2,5947458
South Korea (Else),Taiwan (Else),Corporate Round,1,2036126
South Korea (Else),United Kingdom (EU),Corporate Round,1,3054189
Taiwan (Else),United Kingdom (EU),Corporate Round,1,3054189
Singapore (Else),Singapore (Else),Corporate Round,1,3054189
California (US),Cayman Islands (Else),Corporate Round,1,2500000
California (US),Estonia (EU),Corporate Round,1,2500000
Cayman Islands (Else),Estonia (EU),Corporate Round,1,2500000
Cayman Islands (Else),Washington (US),Corporate Round,1,2500000
Estonia (EU),Washington (US),Corporate Round,1,2500000
Illinois (US),Illinois (US),Corporate Round,1,4466667
California (US),Ireland (EU),Corporate Round,1,13760000
Illinois (US),Ireland (EU),Corporate Round,1,6880000
Germany (EU),The Netherlands (EU),Corporate Round,1,290614805
India (Else),Massachusetts (US),Corporate Round,1,5000000
Hong Kong (Else),Missouri (US),Corporate Round,1,600000
Hong Kong (Else),Washington (US),Corporate Round,1,600000
Missouri (US),New York (US),Corporate Round,1,900000
Missouri (US),Washington (US),Corporate Round,1,600000
California (US),Greece (EU),Corporate Round,1,2857143
California (US),Sweden (EU),Corporate Round,1,2857143
Greece (EU),Japan (Else),Corporate Round,1,2142857
Greece (EU),Sweden (EU),Corporate Round,1,1428571
Japan (Else),Sweden (EU),Corporate Round,1,2142857
Singapore (Else),United Arab Emirates (Else),Corporate Round,1,857143
France (EU),South Korea (Else),Corporate Round,1,40000000
Michigan (US),United Kingdom (EU),Corporate Round,1,2000000000
District of Columbia (US),New York (US),Corporate Round,1,25666085
California (US),Denmark (EU),Corporate Round,1,3000000
Denmark (EU),Massachusetts (US),Corporate Round,1,5000000
Denmark (EU),New York (US),Corporate Round,1,3000000
Denmark (EU),Washington (US),Corporate Round,1,2000000
Massachusetts (US),Washington (US),Corporate Round,1,5000000
Massachusetts (US),Massachusetts (US),Corporate Round,1,4000000
Canada (Else),Canada (Else),Corporate Round,1,120000000
Massachusetts (US),New York (US),Debt Financing,2,64357143
Massachusetts (US),Utah (US),Debt Financing,1,1500000
Massachusetts (US),Wisconsin (US),Debt Financing,1,1500000
New York (US),Utah (US),Debt Financing,1,1500000
New York (US),Wisconsin (US),Debt Financing,1,1500000
Utah (US),Wisconsin (US),Debt Financing,1,1500000
Virginia (US),Virginia (US),Debt Financing,1,1500000
Belgium (EU),California (US),Debt Financing,1,12500000
Belgium (EU),New York (US),Debt Financing,1,5000000
Belgium (EU),Pennsylvania (US),Debt Financing,1,5000000
California (US),Pennsylvania (US),Debt Financing,1,12500000
New York (US),Pennsylvania (US),Debt Financing,1,5000000
Pennsylvania (US),United Kingdom (EU),Debt Financing,1,5000000
Maryland (US),New York (US),Debt Financing,3,203571429
Illinois (US),Maryland (US),Debt Financing,1,47142857
Illinois (US),Massachusetts (US),Debt Financing,1,31428571
Illinois (US),New York (US),Debt Financing,2,90857143
Maryland (US),Massachusetts (US),Debt Financing,1,47142857
Maryland (US),Maryland (US),Debt Financing,1,31428571
California (US),Virginia (US),Debt Financing,3,116000000
New Jersey (US),New York (US),Debt Financing,2,135000000
Mexico (Else),Spain (EU),Debt Financing,1,100000000
Alabama (US),Mississippi (US),Debt Financing,1,40000000
Alabama (US),North Carolina (US),Debt Financing,1,40000000
Mississippi (US),North Carolina (US),Debt Financing,1,40000000
Canada (Else),New York (US),Debt Financing,1,425000000
Israel (Else),New Jersey (US),Debt Financing,1,22500000
Israel (Else),New York (US),Debt Financing,2,172500000
Israel (Else),Israel (Else),Debt Financing,1,15000000
California (US),Georgia (US),Debt Financing,1,35000000
New Jersey (US),Ohio (US),Debt Financing,1,56250000
New Jersey (US),Rhode Island (US),Debt Financing,1,56250000
Ohio (US),Rhode Island (US),Debt Financing,1,37500000
New Jersey (US),New Jersey (US),Debt Financing,1,37500000
California (US),New Jersey (US),Debt Financing,1,110000000
Colorado (US),New York (US),Debt Financing,1,112000000
Denmark (EU),United Kingdom (EU),Debt Financing,1,91275247
Luxembourg (EU),United Kingdom (EU),Debt Financing,1,91275247
Florida (US),Florida (US),Debt Financing,1,9500000
Kenya (Else),Luxembourg (EU),Debt Financing,1,25000000
Kenya (Else),New York (US),Debt Financing,1,25000000
Kenya (Else),Switzerland (EU),Debt Financing,1,25000000
California (US),Minnesota (US),Debt Financing,1,25000000
