from,to,round,deals,value
Florida (US),France (EU),Series C,2,17760000
Florida (US),Massachusetts (US),Series C,1,4140000
Florida (US),United Kingdom (EU),Series C,1,2760000
New York (US),Texas (US),Series C,8,60221429
Massachusetts (US),Switzerland (EU),Series C,5,55642857
Massachusetts (US),Missouri (US),Series C,2,15400000
Missouri (US),United Kingdom (EU),Series C,2,8200000
Missouri (US),Missouri (US),Series C,2,5600000
California (US),Taiwan (Else),Series C,1,15625000
Georgia (US),Taiwan (Else),Series C,1,6250000
Georgia (US),Texas (US),Series C,2,8610000
New York (US),Taiwan (Else),Series C,1,6250000
Taiwan (Else),Texas (US),Series C,1,6250000
California (US),Maryland (US),Series C,10,107010173
Maryland (US),New Jersey (US),Series C,2,12400000
Maryland (US),New York (US),Series C,4,23503896
Australia (Else),California (US),Series C,5,32634286
Australia (Else),Germany (EU),Series C,2,10285714
Australia (Else),Nigeria (Else),Series C,1,4285714
Australia (Else),Singapore (Else),Series C,2,13285714
California (US),Nigeria (Else),Series C,2,11973214
Germany (EU),Nigeria (Else),Series C,2,7982143
Nigeria (Else),Singapore (Else),Series C,1,2857143
Australia (Else),Australia (Else),Series C,2,5657143
California (US),Mississippi (US),Series C,3,27014286
Massachusetts (US),Mississippi (US),Series C,2,18442857
Canada (Else),Germany (EU),Series C,1,28125000
Connecticut (US),Massachusetts (US),Series C,7,42274667
Canada (Else),Connecticut (US),Series C,1,7000000
Colorado (US),Colorado (US),Series C,4,34545455
California (US),District of Columbia (US),Series C,5,57500000
Connecticut (US),District of Columbia (US),Series C,2,14666667
Connecticut (US),Georgia (US),Series C,2,12026667
District of Columbia (US),Georgia (US),Series C,1,9666667
District of Columbia (US),Massachusetts (US),Series C,1,9666667
Ireland (EU),United Kingdom (EU),Series C,1,12986667
California (US),Pennsylvania (US),Series C,9,106283333
Texas (US),Texas (US),Series C,6,31403175
Colorado (US),Massachusetts (US),Series C,3,21332468
California (US),Minnesota (US),Series C,4,60519610
California (US),Louisiana (US),Series C,1,7000000
Japan (Else),Massachusetts (US),Series C,5,50812987
Japan (Else),Missouri (US),Series C,1,7200000
Japan (Else),North Carolina (US),Series C,1,7200000
Japan (Else),Tennessee (US),Series C,1,4800000
Japan (Else),United Kingdom (EU),Series C,3,19284848
Massachusetts (US),Tennessee (US),Series C,2,14360000
Missouri (US),North Carolina (US),Series C,1,9600000
Missouri (US),Tennessee (US),Series C,1,7200000
North Carolina (US),Tennessee (US),Series C,1,7200000
Tennessee (US),United Kingdom (EU),Series C,1,4800000
North Carolina (US),North Carolina (US),Series C,2,9120000
Belgium (EU),California (US),Series C,2,28200000
Belgium (EU),Massachusetts (US),Series C,1,9942857
Belgium (EU),Mississippi (US),Series C,1,9942857
Belgium (EU),New Jersey (US),Series C,1,9942857
Belgium (EU),Switzerland (EU),Series C,2,18800000
California (US),Switzerland (EU),Series C,6,96142500
Mississippi (US),Switzerland (EU),Series C,1,9942857
New Jersey (US),Switzerland (EU),Series C,1,9942857
Australia (Else),Connecticut (US),Series C,2,6560000
Australia (Else),Massachusetts (US),Series C,2,6560000
Australia (Else),Pakistan (Else),Series C,1,4200000
California (US),Pakistan (Else),Series C,1,2800000
Connecticut (US),Pakistan (Else),Series C,1,2800000
Massachusetts (US),Pakistan (Else),Series C,1,2800000
California (US),Oklahoma (US),Series C,2,15111111
Oklahoma (US),Texas (US),Series C,2,12380952
Georgia (US),Georgia (US),Series C,1,2000000
Illinois (US),Israel (Else),Series C,1,6050000
Canada (Else),Pennsylvania (US),Series C,3,17714286
New York (US),Pennsylvania (US),Series C,2,25833333
California (US),Washington (US),Series C,7,77095556
Germany (EU),Washington (US),Series C,2,7170000
New York (US),Washington (US),Series C,2,15972222
Florida (US),North Carolina (US),Series C,2,11760000
Florida (US),Virginia (US),Series C,1,2880000
North Carolina (US),Virginia (US),Series C,1,5760000
Germany (EU),Japan (Else),Series C,1,21400000
Germany (EU),Michigan (US),Series C,1,10700000
Japan (Else),Michigan (US),Series C,1,21400000
Michigan (US),New Jersey (US),Series C,1,10700000
Colorado (US),Texas (US),Series C,3,17841429
United Kingdom (EU),Utah (US),Series C,1,4666667
California (US),Indiana (US),Series C,2,30625000
Florida (US),Illinois (US),Series C,1,6875000
Florida (US),Indiana (US),Series C,1,6875000
Illinois (US),Indiana (US),Series C,1,6875000
Colorado (US),New Jersey (US),Series C,1,4500000
Colorado (US),New York (US),Series C,4,20476623
Maryland (US),Oklahoma (US),Series C,1,5333333
Maryland (US),United Kingdom (EU),Series C,2,13151515
Oklahoma (US),United Kingdom (EU),Series C,1,5333333
Utah (US),Utah (US),Series C,1,1000000
California (US),Michigan (US),Series C,2,13200000
Michigan (US),New York (US),Series C,2,13200000
Maryland (US),Massachusetts (US),Series C,5,37893939
Massachusetts (US),Washington (US),Series C,2,12060000
Switzerland (EU),Washington (US),Series C,1,6000000
California (US),Delaware (US),Series C,1,40000000
Illinois (US),Texas (US),Series C,1,8000000
Belgium (EU),Canada (Else),Series C,1,13285714
Belgium (EU),New York (US),Series C,1,8857143
Canada (Else),Switzerland (EU),Series C,1,13285714
New York (US),Switzerland (EU),Series C,1,8857143
Australia (Else),Denmark (EU),Series C,1,2360000
Australia (Else),Georgia (US),Series C,1,2360000
Australia (Else),Tennessee (US),Series C,1,2360000
Australia (Else),Texas (US),Series C,1,2360000
California (US),Denmark (EU),Series C,2,19720000
California (US),Tennessee (US),Series C,2,8320000
Connecticut (US),Denmark (EU),Series C,1,2360000
Connecticut (US),Tennessee (US),Series C,2,5960000
Connecticut (US),Texas (US),Series C,1,2360000
Denmark (EU),Georgia (US),Series C,1,2360000
Denmark (EU),Massachusetts (US),Series C,1,2360000
Denmark (EU),Tennessee (US),Series C,1,2360000
Denmark (EU),Texas (US),Series C,2,17360000
Georgia (US),Tennessee (US),Series C,1,2360000
Massachusetts (US),Texas (US),Series C,3,14602857
Tennessee (US),Texas (US),Series C,2,10931429
Massachusetts (US),West Virginia (US),Series C,1,11000000
California (US),Ohio (US),Series C,1,3600000
Connecticut (US),Maryland (US),Series C,2,7600000
Connecticut (US),Mississippi (US),Series C,1,3600000
Connecticut (US),New Jersey (US),Series C,2,16457143
Connecticut (US),Ohio (US),Series C,1,3600000
Maryland (US),Mississippi (US),Series C,1,2400000
Maryland (US),Ohio (US),Series C,1,2400000
Maryland (US),Tennessee (US),Series C,1,2400000
Mississippi (US),New York (US),Series C,1,2400000
Mississippi (US),Ohio (US),Series C,1,2400000
Mississippi (US),Tennessee (US),Series C,1,2400000
New Jersey (US),Ohio (US),Series C,2,6257143
New Jersey (US),Tennessee (US),Series C,1,2400000
New York (US),Tennessee (US),Series C,2,6685714
Ohio (US),Tennessee (US),Series C,1,2400000
Connecticut (US),Connecticut (US),Series C,2,10971429
Canada (Else),New Jersey (US),Series C,1,3857143
Canada (Else),Ohio (US),Series C,1,3857143
Massachusetts (US),Pennsylvania (US),Series C,3,37714286
Ohio (US),Pennsylvania (US),Series C,1,7714286
Pennsylvania (US),Pennsylvania (US),Series C,2,18007937
Colorado (US),Germany (EU),Series C,1,8000000
Japan (Else),New York (US),Series C,3,17018182
Maryland (US),Michigan (US),Series C,1,2666667
Massachusetts (US),Michigan (US),Series C,2,8666667
Illinois (US),Switzerland (EU),Series C,1,14995000
Canada (Else),Maryland (US),Series C,1,5000000
Maryland (US),Pennsylvania (US),Series C,1,5000000
Minnesota (US),Washington (US),Series C,1,4500000
Washington (US),Washington (US),Series C,2,8700000
California (US),Vermont (US),Series C,1,8000000
Pennsylvania (US),Vermont (US),Series C,1,4000000
Georgia (US),Minnesota (US),Series C,1,3428571
Georgia (US),Sweden (EU),Series C,1,3428571
Minnesota (US),Sweden (EU),Series C,1,3428571
Massachusetts (US),Minnesota (US),Series C,2,9345455
Minnesota (US),New York (US),Series C,2,9218182
Israel (Else),Maryland (US),Series C,1,7818182
Israel (Else),Singapore (Else),Series C,1,7818182
Japan (Else),Maryland (US),Series C,1,7818182
Japan (Else),Singapore (Else),Series C,1,7818182
Maryland (US),Singapore (Else),Series C,1,7818182
Singapore (Else),United Kingdom (EU),Series C,1,7818182
Colorado (US),Illinois (US),Series C,2,9818182
Colorado (US),Minnesota (US),Series C,1,6818182
Colorado (US),Utah (US),Series C,1,6818182
Colorado (US),Virginia (US),Series C,2,9818182
Illinois (US),Minnesota (US),Series C,1,4545455
Minnesota (US),Utah (US),Series C,1,4545455
Minnesota (US),Virginia (US),Series C,1,4545455
Connecticut (US),Pennsylvania (US),Series C,1,18333333
Connecticut (US),Washington (US),Series C,1,12222222
Pennsylvania (US),Washington (US),Series C,1,18333333
Georgia (US),Japan (Else),Series C,1,7500000
California (US),Nevada (US),Series C,1,6600000
Illinois (US),Nevada (US),Series C,1,4400000
Massachusetts (US),Nevada (US),Series C,1,4400000
Denmark (EU),Florida (US),Series C,1,15000000
Denmark (EU),France (EU),Series C,1,15000000
Denmark (EU),New York (US),Series C,1,15000000
Florida (US),Texas (US),Series C,1,15000000
France (EU),New York (US),Series C,2,17600000
France (EU),Texas (US),Series C,1,15000000
New Jersey (US),Nigeria (Else),Series C,1,2000000
Colorado (US),Pennsylvania (US),Series C,1,4666667
France (EU),Washington (US),Series C,1,7600000
Connecticut (US),Hong Kong (Else),Series C,1,4000000
Hong Kong (Else),Maryland (US),Series C,1,4000000
Hong Kong (Else),Massachusetts (US),Series C,1,4000000
Colorado (US),Ireland (EU),Series C,1,4285714
Colorado (US),Tennessee (US),Series C,1,4285714
Ireland (EU),New York (US),Series C,1,4285714
Ireland (EU),Tennessee (US),Series C,1,4285714
Ireland (EU),Texas (US),Series C,1,8571429
Australia (Else),Colorado (US),Series C,1,30000000
Massachusetts (US),Oklahoma (US),Series C,1,4285714
Oklahoma (US),Virginia (US),Series C,1,2857143
Texas (US),Virginia (US),Series C,1,5714286
Colorado (US),Connecticut (US),Series C,1,5000000
District of Columbia (US),Florida (US),Series C,1,6000000
District of Columbia (US),North Carolina (US),Series C,1,6000000
Maryland (US),Virginia (US),Series C,1,7500000
Colorado (US),Florida (US),Series C,1,4713333
Colorado (US),Washington (US),Series C,1,4713333
Florida (US),Washington (US),Series C,1,4713333
France (EU),Israel (Else),Series C,2,17142857
Georgia (US),India (Else),Series C,1,3333333
Illinois (US),India (Else),Series C,1,3333333
District of Columbia (US),Virginia (US),Series C,1,4000000
Hong Kong (Else),New York (US),Series C,1,27750000
Hong Kong (Else),Singapore (Else),Series C,1,18500000
Australia (Else),Illinois (US),Series C,1,6000000
Singapore (Else),Singapore (Else),Series C,1,6000000
Arizona (US),California (US),Series C,1,3200000
Arizona (US),Canada (Else),Series C,1,3200000
Arizona (US),New York (US),Series C,1,3200000
California (US),China (Else),Series C,1,5200000
China (Else),Colorado (US),Series C,1,2600000
China (Else),France (EU),Series C,1,2600000
China (Else),Japan (Else),Series C,1,3900000
China (Else),New York (US),Series C,1,2600000
China (Else),South Korea (Else),Series C,1,2600000
Colorado (US),France (EU),Series C,1,2600000
Colorado (US),Japan (Else),Series C,2,5233333
Colorado (US),South Korea (Else),Series C,1,2600000
France (EU),Japan (Else),Series C,1,3900000
France (EU),South Korea (Else),Series C,1,2600000
Japan (Else),South Korea (Else),Series C,1,3900000
Utah (US),Washington (US),Series C,1,7500000
Massachusetts (US),Vermont (US),Series C,1,4070000
Connecticut (US),Virginia (US),Series C,1,12857143
California (US),Cayman Islands (Else),Series C,1,10000000
Cayman Islands (Else),Indiana (US),Series C,1,10000000
Cayman Islands (Else),Massachusetts (US),Series C,1,15000000
Cayman Islands (Else),North Carolina (US),Series C,1,10000000
Indiana (US),North Carolina (US),Series C,1,10000000
Colorado (US),Finland (EU),Series C,1,5000000
Colorado (US),Georgia (US),Series C,1,5000000
Finland (EU),Georgia (US),Series C,1,5000000
Finland (EU),Hong Kong (Else),Series C,1,5000000
Georgia (US),Hong Kong (Else),Series C,1,5000000
Georgia (US),Spain (EU),Series C,1,3400000
Massachusetts (US),Spain (EU),Series C,1,3400000
New York (US),Spain (EU),Series C,1,3400000
California (US),Switzerland (EU),Series D,5,83508636
Illinois (US),Massachusetts (US),Series D,4,21975556
Illinois (US),Switzerland (EU),Series D,2,9370000
Massachusetts (US),Switzerland (EU),Series D,3,30438182
Massachusetts (US),United Kingdom (EU),Series D,6,46642222
Switzerland (EU),United Kingdom (EU),Series D,3,29391429
Canada (Else),Massachusetts (US),Series D,4,20469048
Canada (Else),United Kingdom (EU),Series D,1,7333333
California (US),Maryland (US),Series D,3,58633766
Maryland (US),New York (US),Series D,2,19428571
Maryland (US),United Kingdom (EU),Series D,2,13428571
Maryland (US),Washington (US),Series D,1,11142857
New York (US),United Kingdom (EU),Series D,5,64600000
New York (US),Washington (US),Series D,2,19142857
United Kingdom (EU),Washington (US),Series D,2,17031746
Washington (US),Washington (US),Series D,3,27138961
California (US),Connecticut (US),Series D,6,44409524
California (US),Missouri (US),Series D,3,31900000
Connecticut (US),Massachusetts (US),Series D,2,7100000
Connecticut (US),Missouri (US),Series D,1,4600000
Connecticut (US),New York (US),Series D,1,4600000
Connecticut (US),United Kingdom (EU),Series D,1,4600000
Massachusetts (US),Missouri (US),Series D,3,20500000
Massachusetts (US),New York (US),Series D,10,144952381
Missouri (US),New York (US),Series D,2,12266667
Missouri (US),United Kingdom (EU),Series D,1,4600000
Finland (EU),Pennsylvania (US),Series D,1,11333333
Finland (EU),Washington (US),Series D,1,11333333
Pennsylvania (US),Washington (US),Series D,1,11333333
Pennsylvania (US),United Kingdom (EU),Series D,1,6020000
California (US),Japan (Else),Series D,4,77395295
Israel (Else),Japan (Else),Series D,1,3430629
Japan (Else),United Kingdom (EU),Series D,2,21003087
New York (US),New York (US),Series D,5,85133333
California (US),North Carolina (US),Series D,2,35733333
Colorado (US),North Carolina (US),Series D,1,6666667
Colorado (US),Texas (US),Series D,2,8952381
North Carolina (US),Texas (US),Series D,1,6666667
Connecticut (US),Texas (US),Series D,1,1600000
California (US),India (Else),Series D,1,13714286
India (Else),Massachusetts (US),Series D,1,4571429
Colorado (US),United Kingdom (EU),Series D,2,18833333
Belgium (EU),California (US),Series D,1,15490909
Belgium (EU),France (EU),Series D,1,7745455
Belgium (EU),Hong Kong (Else),Series D,1,7745455
Belgium (EU),Maryland (US),Series D,1,7745455
Belgium (EU),Massachusetts (US),Series D,1,7745455
Belgium (EU),Mississippi (US),Series D,1,7745455
Belgium (EU),Switzerland (EU),Series D,1,11618182
California (US),Hong Kong (Else),Series D,4,35482576
California (US),Mississippi (US),Series D,3,38633766
France (EU),Hong Kong (Else),Series D,1,7745455
France (EU),Maryland (US),Series D,1,7745455
France (EU),Massachusetts (US),Series D,3,21585455
France (EU),Mississippi (US),Series D,1,7745455
France (EU),Switzerland (EU),Series D,1,11618182
Hong Kong (Else),Maryland (US),Series D,1,7745455
Hong Kong (Else),Massachusetts (US),Series D,1,7745455
Hong Kong (Else),Mississippi (US),Series D,1,7745455
Hong Kong (Else),Switzerland (EU),Series D,2,17168182
Maryland (US),Massachusetts (US),Series D,1,7745455
Maryland (US),Mississippi (US),Series D,1,7745455
Maryland (US),Switzerland (EU),Series D,1,11618182
Massachusetts (US),Mississippi (US),Series D,2,14412121
Mississippi (US),Switzerland (EU),Series D,1,11618182
Switzerland (EU),Switzerland (EU),Series D,1,7745455
Texas (US),Texas (US),Series D,2,13500000
California (US),District of Columbia (US),Series D,4,35860000
California (US),Florida (US),Series D,1,3360000
California (US),Virginia (US),Series D,2,18360000
District of Columbia (US),Florida (US),Series D,1,3360000
District of Columbia (US),New York (US),Series D,4,32217143
District of Columbia (US),Virginia (US),Series D,1,3360000
Florida (US),New York (US),Series D,1,3360000
Florida (US),Virginia (US),Series D,1,3360000
New York (US),Virginia (US),Series D,2,8860000
Germany (EU),Massachusetts (US),Series D,1,6666667
Germany (EU),Mississippi (US),Series D,1,6666667
Illinois (US),Mississippi (US),Series D,2,13238095
Connecticut (US),Illinois (US),Series D,1,6571429
Connecticut (US),Mississippi (US),Series D,1,6571429
Connecticut (US),Pennsylvania (US),Series D,2,11015873
Illinois (US),Pennsylvania (US),Series D,1,6571429
Mississippi (US),Pennsylvania (US),Series D,1,6571429
Massachusetts (US),Singapore (Else),Series D,4,31300000
New York (US),Singapore (Else),Series D,2,42400000
New York (US),Switzerland (EU),Series D,2,40571429
Singapore (Else),Switzerland (EU),Series D,1,15000000
California (US),Georgia (US),Series D,5,78996970
Colorado (US),Georgia (US),Series D,1,8833333
Colorado (US),Illinois (US),Series D,1,8833333
Colorado (US),Washington (US),Series D,1,8833333
Georgia (US),Illinois (US),Series D,1,5888889
Georgia (US),Massachusetts (US),Series D,3,23186616
Georgia (US),United Kingdom (EU),Series D,2,16460317
Georgia (US),Washington (US),Series D,2,19061616
Illinois (US),Washington (US),Series D,1,5888889
Massachusetts (US),Washington (US),Series D,4,46023954
Colorado (US),Colorado (US),Series D,1,5888889
Illinois (US),Michigan (US),Series D,1,6993333
Illinois (US),Missouri (US),Series D,1,6993333
Michigan (US),Missouri (US),Series D,1,6993333
Bermuda (Else),California (US),Series D,1,10928571
Bermuda (Else),Massachusetts (US),Series D,1,7285714
Bermuda (Else),Washington (US),Series D,1,14571429
Massachusetts (US),Pennsylvania (US),Series D,3,29685714
Missouri (US),Pennsylvania (US),Series D,1,4400000
District of Columbia (US),Illinois (US),Series D,1,10000000
California (US),Canada (Else),Series D,4,28691667
California (US),South Korea (Else),Series D,3,25244444
Canada (Else),Connecticut (US),Series D,2,6944444
Canada (Else),Hong Kong (Else),Series D,1,4444444
Canada (Else),Pennsylvania (US),Series D,2,7301587
Canada (Else),South Korea (Else),Series D,1,8888889
Connecticut (US),Hong Kong (Else),Series D,1,4444444
Connecticut (US),South Korea (Else),Series D,1,8888889
Hong Kong (Else),Pennsylvania (US),Series D,1,4444444
Hong Kong (Else),South Korea (Else),Series D,1,8888889
Pennsylvania (US),South Korea (Else),Series D,2,13688889
South Korea (Else),South Korea (Else),Series D,1,6666667
California (US),Delaware (US),Series D,1,11500000
Delaware (US),District of Columbia (US),Series D,1,4600000
Delaware (US),France (EU),Series D,1,4600000
Delaware (US),Israel (Else),Series D,1,4600000
Delaware (US),Massachusetts (US),Series D,1,4600000
Delaware (US),Singapore (Else),Series D,1,4600000
District of Columbia (US),France (EU),Series D,1,4600000
District of Columbia (US),Israel (Else),Series D,1,4600000
District of Columbia (US),Singapore (Else),Series D,1,4600000
Israel (Else),Massachusetts (US),Series D,4,26600000
Florida (US),Ohio (US),Series D,1,4000000
California (US),Indiana (US),Series D,1,5100000
Connecticut (US),Georgia (US),Series D,1,3400000
Connecticut (US),Indiana (US),Series D,1,3400000
Georgia (US),Indiana (US),Series D,1,3400000
New York (US),Texas (US),Series D,3,24371429
Illinois (US),Illinois (US),Series D,1,2800000
California (US),New Jersey (US),Series D,1,8325000
Hong Kong (Else),Illinois (US),Series D,1,5550000
Hong Kong (Else),New Jersey (US),Series D,1,5550000
Hong Kong (Else),Taiwan (Else),Series D,1,8325000
Illinois (US),New Jersey (US),Series D,1,5550000
New Jersey (US),Switzerland (EU),Series D,1,5550000
New Jersey (US),Taiwan (Else),Series D,1,8325000
Switzerland (EU),Taiwan (Else),Series D,1,8325000
Taiwan (Else),Taiwan (Else),Series D,1,5550000
District of Columbia (US),Pennsylvania (US),Series D,2,23857143
Pennsylvania (US),Pennsylvania (US),Series D,1,14000000
Georgia (US),Japan (Else),Series D,2,24638961
Georgia (US),Taiwan (Else),Series D,1,8781818
Georgia (US),Texas (US),Series D,2,19353247
Japan (Else),Massachusetts (US),Series D,2,19372727
Japan (Else),Taiwan (Else),Series D,1,8781818
Japan (Else),Texas (US),Series D,2,24638961
Japan (Else),Washington (US),Series D,1,13172727
Massachusetts (US),Taiwan (Else),Series D,1,13172727
Massachusetts (US),Texas (US),Series D,1,13172727
Taiwan (Else),Washington (US),Series D,1,13172727
Texas (US),Washington (US),Series D,2,19672727
Japan (Else),New York (US),Series D,2,28257143
Japan (Else),North Carolina (US),Series D,1,6200000
Japan (Else),Singapore (Else),Series D,1,6200000
Massachusetts (US),North Carolina (US),Series D,1,6200000
New York (US),North Carolina (US),Series D,1,12400000
North Carolina (US),Singapore (Else),Series D,1,6200000
District of Columbia (US),Maryland (US),Series D,1,6000000
District of Columbia (US),United Kingdom (EU),Series D,1,6000000
Georgia (US),Germany (EU),Series D,1,10571429
Georgia (US),New York (US),Series D,2,17571429
Georgia (US),Switzerland (EU),Series D,1,10571429
Germany (EU),Japan (Else),Series D,1,15857143
Germany (EU),New York (US),Series D,1,10571429
Germany (EU),Switzerland (EU),Series D,1,10571429
Japan (Else),Switzerland (EU),Series D,1,15857143
Switzerland (EU),Texas (US),Series D,1,10571429
Japan (Else),Japan (Else),Series D,1,10571429
Massachusetts (US),Minnesota (US),Series D,1,5500000
Massachusetts (US),Virginia (US),Series D,1,5500000
Minnesota (US),New York (US),Series D,2,16750000
Minnesota (US),Virginia (US),Series D,1,5500000
Georgia (US),Nevada (US),Series D,1,4125000
Massachusetts (US),Nevada (US),Series D,1,2750000
Georgia (US),Georgia (US),Series D,2,15850000
Arizona (US),California (US),Series D,1,5714286
Arizona (US),Colorado (US),Series D,1,2285714
Arizona (US),Texas (US),Series D,1,2285714
Georgia (US),Kentucky (US),Series D,1,2333333
Georgia (US),Tennessee (US),Series D,1,2333333
Kentucky (US),Tennessee (US),Series D,1,2333333
Virginia (US),Virginia (US),Series D,1,10000000
Australia (Else),Canada (Else),Series D,1,2857143
Australia (Else),District of Columbia (US),Series D,1,2857143
Australia (Else),Massachusetts (US),Series D,1,4285714
Australia (Else),New York (US),Series D,1,2857143
Australia (Else),Pennsylvania (US),Series D,1,2857143
Canada (Else),District of Columbia (US),Series D,1,2857143
Canada (Else),New York (US),Series D,1,2857143
Israel (Else),Italy (EU),Series D,1,4500000
Italy (EU),Massachusetts (US),Series D,1,3000000
New York (US),South Korea (Else),Series D,1,4800000
Pennsylvania (US),Texas (US),Series D,1,4800000
South Korea (Else),Texas (US),Series D,2,7466667
California (US),Philippines (Else),Series D,1,9333333
Philippines (Else),South Korea (Else),Series D,1,2666667
Philippines (Else),Texas (US),Series D,1,2666667
Hong Kong (Else),Israel (Else),Series D,1,7500000
Bahrain (Else),California (US),Series D,1,14000000
Japan (Else),Peru (Else),Series D,1,4598000
United Kingdom (EU),Utah (US),Series D,1,18866667
United Kingdom (EU),Wisconsin (US),Series D,1,18866667
Utah (US),Wisconsin (US),Series D,1,18866667
California (US),United Kingdom (EU),Series E,4,219550000
California (US),California (US),Series E,22,419151905
California (US),Maryland (US),Series E,2,23571429
California (US),Massachusetts (US),Series E,8,68817857
California (US),Sweden (EU),Series E,2,21571429
Maryland (US),Massachusetts (US),Series E,1,4285714
Maryland (US),Sweden (EU),Series E,1,4285714
Maryland (US),United Kingdom (EU),Series E,1,4285714
Massachusetts (US),Sweden (EU),Series E,1,4285714
Sweden (EU),United Kingdom (EU),Series E,1,4285714
Israel (Else),New York (US),Series E,2,25825809
Israel (Else),United Kingdom (EU),Series E,1,5468666
New York (US),United Kingdom (EU),Series E,2,11897237
California (US),New Jersey (US),Series E,1,3675000
Massachusetts (US),New Jersey (US),Series E,1,2450000
California (US),Connecticut (US),Series E,1,17500000
California (US),Texas (US),Series E,5,77646667
California (US),Washington (US),Series E,3,51500000
Connecticut (US),Texas (US),Series E,1,17500000
Connecticut (US),Washington (US),Series E,1,17500000
Texas (US),Washington (US),Series E,1,17500000
California (US),Germany (EU),Series E,3,70767857
California (US),Illinois (US),Series E,5,145085000
Germany (EU),Illinois (US),Series E,1,24000000
Illinois (US),Texas (US),Series E,2,17960000
California (US),Utah (US),Series E,1,22285714
Massachusetts (US),Utah (US),Series E,1,7428571
California (US),Minnesota (US),Series E,3,23828571
California (US),New York (US),Series E,5,51781429
Massachusetts (US),Minnesota (US),Series E,2,10285714
Massachusetts (US),New York (US),Series E,3,459828571
Minnesota (US),New York (US),Series E,1,6428571
Minnesota (US),United Kingdom (EU),Series E,1,4285714
New York (US),New York (US),Series E,1,4285714
Massachusetts (US),Massachusetts (US),Series E,6,329453571
Illinois (US),New York (US),Series E,3,305473333
New York (US),Texas (US),Series E,2,11710000
Texas (US),Texas (US),Series E,2,9023333
Texas (US),United Kingdom (EU),Series E,1,6825000
Israel (Else),Kuwait (Else),Series E,1,20357143
Kuwait (Else),New York (US),Series E,1,8142857
Kuwait (Else),Singapore (Else),Series E,1,8142857
New York (US),Singapore (Else),Series E,1,8142857
California (US),Canada (Else),Series E,1,2142857
California (US),France (EU),Series E,2,12942857
Canada (Else),France (EU),Series E,1,1428571
Canada (Else),Germany (EU),Series E,1,1428571
Canada (Else),Massachusetts (US),Series E,1,2142857
France (EU),Germany (EU),Series E,1,1428571
France (EU),Massachusetts (US),Series E,1,2142857
Germany (EU),Massachusetts (US),Series E,1,2142857
Illinois (US),Illinois (US),Series E,1,12000000
Belgium (EU),California (US),Series E,1,8625000
Belgium (EU),Germany (EU),Series E,1,5750000
Connecticut (US),Massachusetts (US),Series E,1,20000000
Massachusetts (US),Texas (US),Series E,1,10000000
Illinois (US),Massachusetts (US),Series E,2,449400000
Illinois (US),Minnesota (US),Series E,1,6000000
California (US),North Carolina (US),Series E,1,3025000
California (US),Pennsylvania (US),Series E,1,4537500
North Carolina (US),Pennsylvania (US),Series E,1,4537500
Pennsylvania (US),Pennsylvania (US),Series E,1,3025000
Iowa (US),Iowa (US),Series E,1,2000000
Illinois (US),Ohio (US),Series E,1,295600000
Massachusetts (US),Ohio (US),Series E,1,443400000
New York (US),Ohio (US),Series E,1,295600000
California (US),Taiwan (Else),Series E,1,10000000
Taiwan (Else),Washington (US),Series E,1,10000000
District of Columbia (US),Florida (US),Series E,1,3700000
California (US),Massachusetts (US),Series F,1,4660000
California (US),California (US),Series F,3,42620000
California (US),Colorado (US),Series F,1,6866667
California (US),Pennsylvania (US),Series F,2,15866667
Colorado (US),Pennsylvania (US),Series F,1,6866667
California (US),Israel (Else),Series F,1,13500000
California (US),New York (US),Series F,2,19000000
California (US),United Kingdom (EU),Series F,1,9000000
Israel (Else),New York (US),Series F,1,13500000
Israel (Else),Pennsylvania (US),Series F,1,13500000
Israel (Else),United Kingdom (EU),Series F,1,13500000
New York (US),Pennsylvania (US),Series F,1,9000000
New York (US),United Kingdom (EU),Series F,1,9000000
Pennsylvania (US),United Kingdom (EU),Series F,1,9000000
Israel (Else),Israel (Else),Series F,1,9000000
California (US),Illinois (US),Series F,1,10000000
California (US),Minnesota (US),Series F,1,10000000
Illinois (US),Minnesota (US),Series F,1,10000000
Illinois (US),New York (US),Series F,1,10000000
Minnesota (US),New York (US),Series F,1,10000000
California (US),Sweden (EU),Series F,1,15000000
Maryland (US),New York (US),Series F,1,3500000
California (US),North Carolina (US),Series G,1,4254000
California (US),Illinois (US),Series H,1,26400000
California (US),Ohio (US),Series H,1,52800000
Illinois (US),Ohio (US),Series H,1,52800000
Ohio (US),Ohio (US),Series H,1,39600000
Massachusetts (US),Minnesota (US),Series H,2,22416667
Massachusetts (US),North Carolina (US),Series H,1,8666667
Minnesota (US),North Carolina (US),Series H,1,8666667
California (US),Massachusetts (US),Series H,1,13750000
California (US),Minnesota (US),Series H,1,13750000
California (US),Sweden (EU),Series H,1,13750000
Massachusetts (US),Sweden (EU),Series H,1,13750000
Minnesota (US),Sweden (EU),Series H,1,13750000
California (US),New York (US),Series H,1,15000000
Israel (Else),New Jersey (US),Series Unknown,1,5000000
Massachusetts (US),New Jersey (US),Series Unknown,3,18833333
New Jersey (US),New Jersey (US),Series Unknown,2,6500000
California (US),Denmark (EU),Series Unknown,1,2590000
California (US),Russian Federation (Else),Series Unknown,1,2590000
California (US),Texas (US),Series Unknown,9,80308750
Denmark (EU),New York (US),Series Unknown,1,2590000
